"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Diamond Head-Kapahulu-St. Louis","Honolulu","HI","Urban Honolulu","Honolulu County",169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675000,675000,651500,639999,639499.5,655000,642499.5,629000,602900,659000,687500,715000,703500,739000,739000,725000,657000,627000,593944,579000,575000,550000,559500,550000,589000,603000
"Beach Haven","Jacksonville","FL","Jacksonville","Duval County",170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,109450,109950,112450,109950,109900,109900,119000,119900,122000,122950,125000,124950,126900,128400,125000,127900,132000,136000,139900,142750,135000,138750,129900,142000,141000,137450,133700,138400,140000,129900,134900,135000,134900
"Downtown","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387000,359000,355000,349900,335000,324950,354500,359000,354500,379900,385000,380000,375000,349450,354500,364900
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",172,184900,184950,196350,196125,190000,189900,195900,209950,199450,190000,191000,190000,189950,195000,199500,185000,189900,189500,187200,189900,194900,189900,185000,191375,2e+05,189950,184750,189250,187750,189900,189000,189900,189900,193000,2e+05,207400,209900,224900,220000,229000,222500,232400,224500,225000,219900,234900,229000,249900,229950,225000,220000,220000,220000,230000,234900,229900,224900,224950,225000,225000,229000,229900,220000,225000,239900,249450,247250,255000,258400,255000,250000,250000,259700,259900,260000,275000,275000,269900,270000,270000,279900,279000,270000,269900,279900,279900,290000,315000,319000,319000,310000,310000,309950,312450,329175,334900,329850,322500,329900,329450,334900,334950,307250,310000,334900,334950,325000
"South Weymouth","Weymouth","MA","Boston-Cambridge-Newton","Norfolk County",173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335230,323995,317170,326995,363495,326995,337545,325995,340995,349995,350000,345995,351995,343995,345995,339495,338995,338995,329000,359900,354900,358947.5,359900
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",174,249000,247000,249000,239000,229000,225000,220000,225000,222200,211900,210000,210000,210300,219900,219850,219700,236950,239900,249900,263090,270196,281520,289000,285300,281265,280000,295000,315250,325000,334000,349000,332500,357950,330000,340340,353286,371200,375000,372500,361550,365857.5,360775,376000,376000,379000,389000,399900,419950,420000,419997,410000,415000,405000,4e+05,414000,419000,429450,419945,440450,445000,439000,425950,430000,426950,390000,395900,430000,439950,475000,495000,525000,538400,548950,556900,530000,514500,510000,510000,499000,480000,467000,460000,465000,460000,459000,455000,450000,450000,450000,459000,464500,469950,469000,475000,479000,475000,468000,458991.5,475000,464000,480000,490000,499000,519000,541000,525000,541750
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110450,105900,99900,99900,99000,99000,110000,113495,109900,109000,105000,119250,109950,110500,107900,105200,118900,119000,119450,118000,117900,117900,113000,116000,115950,115950,114450,114450,115450,119900,120000,125000,125000,147390,162500
"Astrodome Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144000,139950,139750,136000,136000,149000,150000,149950,147995,135000,135000,139950,147750,145000,142250,141750,155800,158900,149000,151200,139500,144894,144894,140000,148500,149500,154940,152400,149000,149000,150000,149900,149000,149888,145000,143300,140000,138944,135000,137450,144500,149900,149800,149700,148444,145000,141950,139900,139700,139500
"Adams Morgan","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415000,410000,397000,419000,427450,429900,459000,419900,435000,449450,429000,435500,475000,449900,465000,474700,474900,485000,499900,447500,449000,447000,479900,471950,472000,529900,527450,487000,435000,427425,429950,469000,469000,449750,505750,459900,492000,489000,469000,499000,499000,492450,487450,492000,499000,549950,579950,547450,539000,544950,549900,499900,499000,502450
"University Village - Little Italy","Chicago","IL","Chicago-Naperville-Elgin","Cook County",178,299900,289000,280000,289000,287000,269000,267000,275500,275250,260000,250000,249450,239450,236000,239900,245000,253500,249450,239000,224900,217000,219000,210000,210000,209500,212900,222000,199900,199950,199900,199900,199900,221500,218500,224700,218000,234900,234950,239850,235000,270000,275000,279450,275000,285000,293500,284000,269900,268000,270000,279000,277500,275000,289900,289900,288950,279900,285000,275000,280000,269000,254900,260000,264900,269000,265000,265000,272450,275000,289000,299900,299900,315000,324950,309997.5,299900,299900,296950,299450,299000,307000,302500,299900,299900,305000,299900,302500,321000,320000,321000,324900,319950,319700,324900,332500,321000,319900,338600,338600,319000,315950,313900,313900,313950,309500,307000,3e+05
"Charlestown","Boston","MA","Boston-Cambridge-Newton","Suffolk County",179,419000,419000,430000,419000,429000,429000,419000,420000,417000,399000,399000,409000,425000,425000,399000,419000,445000,424500,449000,450000,459000,475000,469000,459000,499000,475000,459000,447000,449000,449000,454000,469000,525000,516950,539000,499500,504500,510000,494000,509000,529000,519000,469900,505000,525000,549000,549000,539000,634000,649000,599000,589000,549900,589000,599000,599000,599000,569000,547250,519499.5,592250,622250,630500,599000,599000,579250,599000,619000,6e+05,599000,599497.5,649000,619000,645500,642250,599000,615000,619999,649499.5,694000,699000,649900,649900,649900,629450,689000,719000,729450,729000,699000,699000,699000,719000,699000,699000,719450,647000,619000,679000,699000,729000,729000,729000,735000,775000,749000,724000
"Avondale","Chicago","IL","Chicago-Naperville-Elgin","Cook County",180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389450,328450,328450,327000,349750,355000,350000,335000,371950,359000,392499.5,382450,398500,356000,355000,375000,384950,399000,399000,387500,4e+05,383000
"Logan Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429900,477000,499000,521950,477450,514900,489450,469450,477450,463000,542450,532450,514900,548900,562000,544450,562000,595000,565000,525000,549900,599900,640000,609450,562400,554900,569450,581024,579000,599000,607000,615000,639900,659000,619000,630000,624900,592000,579995,574750
"Metro West","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",182,62450,60000,59400,55000,52000,51400,52500,58950,59000,56450,54950,59000,57500,59900,55000,54900,55000,56450,56950,56900,59900,59000,57500,59900,59900,59900,64900,67950,68000,68450,69900,69900,74900,77900,77500,84950,84900,78700,75000,84950,89900,87450,84950,82750,81250,89900,84900,80000,83500,89900,87900,89500,94900,95000,104900,109000,109900,105000,109900,105000,105000,97000,99000,104900,105000,110000,104750,108000,110000,119450,119500,119500,114500,110450,109994.5,114950,115000,120000,120000,120000,127900,126900,122250,120950,122450,121900,125000,126000,127750,129900,139000,139900,143950,142950,139900,149900,145000,136250,145000,145000,138450,139450,145000,145000,139000,144900,139450
"Seatack","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285000,254950,270000,224000,239950,239950,240000,278000,299000,298950,298900,294000,296995,289000,279900,288950,288950,288950,320000,299495,299994.5,285000,299000,299994.5,299900,299450
"Ala Moana-Kakaako","Honolulu","HI","Urban Honolulu","Honolulu County",184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749450,694900,752500,758500,792500,799500,796500,849000,884112.5,927000,890000,927000,925000,887000,884500,870950,857400,858000,848949.5,863000,868937.5,849988,844950,848500,819000,818000,8e+05,819000,821500,798000,776000,829000,793500,769944,780000
"Greenwood","New York","NY","New York-Newark-Jersey City","Kings County",185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995000,999000,997000,999000,999000,995000,995000,972000,882000,865000,899000,997000,1090000,1090000,1090000,999000,1100000,1050000,1120000,1100000,1050000,995000,935000,999000,974500
"Midtown","New York","NY","New York-Newark-Jersey City","New York County",186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2412500,2652500,2490000,2250000,2185000,2425000,2195000,2195000,2295000,2347500,2485000,2499000,2497500,2550000,2795000,2625000,2596500,2750000,2590000,2545000,2600000,2795000,2750000,2695000,2525000,2500000,2647500,2800000,2500000,2475000,2382500,2425000,2500000,2450000,2297500,2200000,2295000,2400000,2495000,2592500,2292500,2200000,2250000,2100000,1862500,1915000,2100000,2067500,1987500
"Five Points","Denver","CO","Denver-Aurora-Lakewood","Denver County",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607000,615000,677000,627500,535999,465000,450000,499000,499000,464750,442200,482500,419000,400750,445000,465000,482450,429000,419450,450000,499000,435000,465000,492444.5,503999,524950,535800,505377,5e+05,487032,505377,510188.5,505377,545000,545900,5e+05,550000,582000,589000,589000,560000,513999,505000,517500,535000,479000,449000,487000,437500
"Spuyten Duyvil","New York","NY","New York-Newark-Jersey City","Bronx County",188,299900,299000,293750,279000,279000,288700,279900,285000,279000,279000,285000,285000,279500,275000,279750,270000,271000,260000,253500,259000,260000,259500,259000,250000,259000,277000,294000,282000,259000,259000,259000,275000,259000,245000,239900,239000,235000,239000,251250,250000,250000,250000,250000,254950,259000,272200,269500,269000,272200,274900,269000,274900,274000,269500,265000,269450,265000,264950,265000,259950,265000,267000,265000,262500,260000,259500,260000,260000,250000,249900,249900,249375,250000,249000,250000,250000,269750,265000,250000,259500,274000,285000,275000,265000,265000,274000,270000,275000,285000,282000,282000,299000,299000,310000,314500,325000,299000,299000,299000,318000,324450,325000,337499.5,339999,349000,349000,349750
"Sarasota Springs","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137500,133700,134700,134900,134900,137000,136000,129000,129950,129900,129900,129900,138200,145000,152250
"O'Hare","Chicago","IL","Chicago-Naperville-Elgin","Cook County",190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109500,115000,129900,132900,135000,129900,126000,125000,124900,119900,119450,119900,124900,129450,124900,128900,128700,124000,128700,129700,129900,129900,129900,129900,129900,129900,129900,131450,131900,134950,135000,139000,135500,139000,136449.5,139450,139900,139000,139900,139900,145000,146950,149450,150700,145000
"Central West End","Saint Louis","MO","St. Louis","Saint Louis City",191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294950,272000,254450,294400,282500,249900,243500,230000,225000,224000,230000,230000,249900,249900,249900,244450,234000,250000,256000,280000,274500,285000,285000,290000,285000,285000,292500,295000,287500,290000,292989,289000,282494.5,289000,298000,310600,314800,302000,311500,296500,310000,319450,319950,317000,310000,330000,322000,3e+05,3e+05,299000
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475000,429499.5,434500,459000,475000,422000,444000,450000,450000,475000,475000,480000,450000,457000,459500,467500,487000,449000,450000,485000,458450,457500,449825,450000,419500,439500,443000,454950
"West University","Austin","TX","Austin-Round Rock","Travis County",193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319900,335000,298500,292500,276750,263500,259750,245900,269950,289900,299249.5,289500
"Downtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,179000,174600,179900,174300,176900,169450,179450,179900,184900,184950,199999,199900,199900,199900,185400,193900,205000,190000,169000,189450,189900,187000,191250,202450,215000,214900,209950,219900,224200,221700,232000,215450,215000,219944,234125,240625,232000,225000,224950,229900,225000,230000,230000,238500,237450,254500
"Hillcrest","San Diego","CA","San Diego-Carlsbad","San Diego County",195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000,427888,384000,401450,401450,389450,379000,367500,415000,402000,392250,399499,380000,380000,392000,419900,424950,414950,409450,399000,425000,440000,494000,455000,459000,439000,448000,475000,487500,470000,468900,475000,474900,467450,474900,458375,439000,457500,446950,490000,479000,510000,529000,557500,525000,519000,529000,549500,529000,499497.5,504500,499000,435000,435000,483750,495000,470000,498650,477500,485000,504150,494950,499000,520000,549900,515000,520000,489628,480000,532500,534444,549000,524000,519000
"Hampden South","Denver","CO","Denver-Aurora-Lakewood","Denver County",196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249995,244950,252500,257450,255000,235000,249950,284936.5,255000,250000,249986.5,259900,282450,265000,259950,254950,259900,254950,260000
"Pioneer Park","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,134995,136000,135000,139900,147700,145000,152000,150000,155000,153000
"West Biloxi","Biloxi","MS","Gulfport-Biloxi-Pascagoula","Harrison County",198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,216950,219000,210000,204900,209950,224000,216950,224900,229450,239500,244500,250000,249950,244500,234500,235000,249000,259950,249000,239500,224250,224250,224900,226950,234900,259900,289000,289450,285000,285500,295000,295000,297000,305000,302450,302000,305000
"Northwest","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,362450,375000,362500,347450,347500,379000,349950,350000,347450,327500,324900,349900,349900,339900,339000,347400,344900,355000,349000,339950,342000,349700,354900,359900,339950
"Gold Coast","Chicago","IL","Chicago-Naperville-Elgin","Cook County",200,369900,359000,335000,354900,349500,374950,369900,412500,389999,415000,409500,399950,410000,399000,4e+05,423061.5,419950,399900,434450,459500,460000,499000,490000,499900,499950,495000,475000,499000,472000,469900,465000,489000,519500,525900,492500,479000,539500,539000,507500,529000,522000,497000,469000,499000,539000,489000,489000,498000,482500,427450,426894,440000,442000,454900,452400,464000,524500,499500,499999,497250,464000,445000,435000,435000,429450,449900,435000,435000,448000,449000,460000,469000,489950,495000,495000,489500,520000,499900,525000,550000,549900,547000,549000,550000,550000,549950,525000,549000,549700,549950,539450,525000,555000,585000,599000,599000,594000,549950,490000,495950,495000,493750,519950,524900,549497.5,540000,540000
"Hyde Park","Cincinnati","OH","Cincinnati","Hamilton County",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225950,234950,216250,233750,221250,217500,232450,245450,229950,229000,219950,227950,225000,245000,260000,259950
"Alamitos Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351000,350000,350000,339000,339900,329450,349950,349950,349000,342450,349000,380000,374000,357400,357450,352500,365000,322000,349900,378800,359900,362500,365000,360000,355000,349000,386950,399900,399000,417450,384900,425000,419000,420000,425000,399000,424950,414900,465000,439500,432000,445000,459000,466500,497500,468000,479750,499000,474250,497450,487000,494500,476500,439450,420000,435000,479000,474450,464450,499900,472449.5,487492
"Villages of Palm Beach Lakes","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90900,94900,95000,100500,105900,99900,106750,110000,119900,119500,114950,116500,109999.5,109250,104000,104950,109500,108000,103950,107497.5,102700,109000,115000,115000,115000,115000,115000,114900,110000,113500,115000,114999.5,116250,118000,119900,114450,114950,112450,116950,119900,119900,121000,119950,120000,120000,119950,119900,122000,122000,119900,123000,124900,123500,120850,125000,125000
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",204,356900,350000,350000,350000,350000,350000,369950,355000,360000,360000,351000,350000,345000,347888,346699,325000,347000,359900,355000,365000,360000,376972,388687,399950,395000,395000,410000,430000,420000,409900,4e+05,439000,5e+05,450000,450000,450000,490000,480000,470000,469000,450000,455000,465000,450000,450000,450000,460000,459000,468350,459450,454950,459000,469000,450000,450000,450000,440000,444900,445000,443500,450000,445000,445000,446500,445000,445499.5,446199.5,450000,450000,450000,470000,470000,470000,460000,450000,449500,449000,455000,450000,450000,446660.5,440000,429250,425000,425000,430000,429500,430000,425000,429000,415000,429000,425000,418500,424450,424900,415600,420000,419900,420000,420000,425000,411000,399450,419950,421000,430000
"Woodlawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174000,165000,152500,155000,157000,140000,137500,154500,178250,188250,179950,187000,185000,186950,189950,177750
"Greater Alberta","Tuscaloosa","AL","Tuscaloosa","Tuscaloosa County",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129804,130852,129900,121900,119450,119900,119900,121900,121900,124700,132800,128250,123400,121900,121900,121900,119750,119900,121900,121900,121900,121900,119900,119900,119900,116200,110900,114900,114900,113000,118900,118900,118900,109900
"Dupont Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",207,359500,384900,369000,369000,371950,369000,379900,389000,375000,397250,379000,399000,379000,366500,361500,361875,369900,374250,374500,367900,364000,349000,369900,381000,430000,432250,449900,449700,397500,412500,389000,365000,352277,399000,395000,399900,395000,392450,392450,367000,379000,397450,389900,382450,439000,394450,412000,384500,389000,399000,395000,385000,399000,419000,399000,409000,377000,389000,375900,399900,399949.5,388000,385000,379000,394450,399000,367500,419000,420000,419000,411000,404450,399000,399900,424900,417000,399900,415000,409500,389000,370000,402277.5,410000,390000,399900,409000,410000,399900,409000,397450,389500,390000,413500,425000,409500,399450,4e+05,449500,420000,417450,425000,420000,414500,399900,399900,419000,415000
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",208,,,675000,675000,675000,675000,675000,659000,695000,695000,695000,7e+05,697500,675000,695000,695000,697500,697500,725000,748500,723500,678000,590000,590000,620000,690000,675000,645000,665000,657500,672500,727000,7e+05,677000,695000,729900,789000,789000,792500,750000,750000,741500,714900,749000,815000,899000,905000,899000,875000,920000,947000,995000,995000,860000,980000,927500,999000,1010000,1004500,999000,1075000,1075000,1099000,1115000,1099999.5,1095000,1117500,980000,1099000,999000,1120000,990000,990000,875000,895000,965000,899500,880000,867000,877500,860000,865000,885000,867500,865000,944500,1025000,985000,975000,977500,982500,1001500,995000,980000,932500,9e+05,985000,895000,895000,895000,941500,988759,1009000,995000,1034500,998888,977500
"Angel Park Lindell","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,137450,139999,149450,140000,143500,148400,145000,153000,153000,160000,164994.5,166499.5,164146,163000,164700
"Windsor","Denver","CO","Denver-Aurora-Lakewood","Denver County",210,84950,85450,81750,84900,88900,89900,88900,84950,95000,94900,89900,89900,89900,90000,88950,85500,85000,85000,84900,84990,80000,83000,85000,79950,82900,80000,80000,77500,75000,84900,92000,87580,86250,85000,99200,99900,99900,99900,98500,104900,107000,99900,98000,109925,105000,109950,112450,122450,122400,116400,113900,114200,103900,110000,112436.5,115250,119900,124400,134500,128000,131749.5,134900,144900,142500,145700,144950,145000,145000,159700,174900,175000,174900,179000,179900,179850,179900,174973,181200,175000,169973,178000,185000,192000,199450,199973,2e+05,199900,199200,199450,194900,191250,199900,219900,210000,214900,223450,220000,227000,229900,224950,224200,214900,202500,214950,220000,217000,215000
"Riverdale","New York","NY","New York-Newark-Jersey City","Bronx County",211,339000,329000,345000,335000,329500,329000,325000,327000,315000,309000,302000,302000,319000,299450,318000,322500,320000,299900,299999,320000,329000,329000,311950,299900,307000,299900,320000,320000,315000,315000,299000,289000,291953.5,294007,299000,295000,287250,280000,299000,279950,274900,292000,299000,285000,285000,295000,299000,279000,274950,294500,289000,299250,3e+05,299700,299250,3e+05,302250,307500,310000,299000,280000,285000,299500,288000,277000,294000,299000,295000,279999,287500,314750,299500,319999,299000,319250,322500,334950,337000,340000,336950,349000,345000,329000,329000,329000,325000,329000,331950,329500,340000,329000,329000,325000,310000,321950,324900,315000,324750,309875,315000,340000,347000,350000,354500,369250,359000,349900
"Windy Hill","Jacksonville","FL","Jacksonville","Duval County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134900,133000,139000,140000,140950,137500,148500,140000,145000,145450,149900,148447.5,149450,149900,154949.5,154972,158000,152900,150000
"Washington Square","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369900,321975,324000,322500,279000,277000,315000,289000,332000,349000,377000,327450,362200,332400,320000,304500,277400,249950,264950,287450,329900,364000,309450,312338.5,299000,289999,304949.5,340000,307450
"Central City","New Orleans","LA","New Orleans-Metairie","Orleans Parish",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,277450,280400,282000,275000,275000,270000,270000,270000,270000,270000,270000,269500,269000,269500,270000
"Upper Grand Lagoon","Panama City","FL","Panama City","Bay County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237000,235000,199900,212900,230000,229900,232450,225900,225000,244900,219950,214900,219950,205000,232805,219975,238162,238162,236500,222450,238162,238162,238581,255000,249900,265000,266950,274200,279747.5,279497.5,279497.5
"South Beach","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595000,1445000,1249500,1280000,1295000,1295000,1295000,1362500,1399000,1523500,1548000,1595000,1595000,1549500,1495000,1349500,1325000,1299000,1244500,1299000,1299000,1295000,1297000,1360000,1422500,1398000,1490000,1500000,1525000,1565000,1568500,1600000,1600000,1698000,1795000,1795000,1778000,1725000,1749000,1646500,1710000,1725000,1768000,1578000,1597000
"Ballston-Virginia Square","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422450,415450,439900,413750,409500,412500,399999,404949.5,428000,399999,439749.5,404950,472450,465000,430000,424900,429700,399900,399900,419000,434450,447495,420450,399900,427500,450000,435000,439000,419900,369000,389000,385500,397000,392500,402000,399450,399000,390000,422000,425000,425000,422350,422350,430000,449900,442000,424000,364990,376500,422000,429950,399900,415000,425000,389990,416900,399900,425000,384950,379500,375000,375000,375000,380000,391999.5,395000,407450,397500,379900,379900
"Downtown","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409000,369000,349900,339000,337000,335000,335000,324579.5,279900,299499.5,299499.5,309623,339900,324450,299000,325000,335000,332450,329900,329000,347500,350000,345000,367500,369500,385000,379450,389900,442000,379450,406950,431000,379900,395900,333500,339000,344950,399000,390000,399000,374900,410000,410000,410000,397050,393000,409263,431000,436450,452000,439000,430000,430000,441750,439888,439500,435100,439000,436550,439900,439900,439900,447500,461950,465400,456500,432250,409000,402750
"Bay Terrace","New York","NY","New York-Newark-Jersey City","Queens County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469000,408000,428944,464000,434000,409444,397000,444500,450000,479000,419000,438888,430000,401500,398000,428000,475000,493944,539000,509000
"North Riverdale","New York","NY","New York-Newark-Jersey City","Bronx County",220,217000,219000,219000,219000,215000,215000,212000,215000,212000,215000,215000,199000,192000,189000,195000,192500,203500,187000,189000,179000,179000,179000,177000,177000,175000,169450,168000,179500,189000,189500,195000,185000,182500,187500,195000,185000,192450,177000,179000,172500,174900,172500,174950,159450,160000,159000,150000,156700,149900,157000,177000,185000,185000,189600,197000,195000,195000,190000,189250,194900,185000,189000,185000,184950,184900,192450,194900,205000,214000,2e+05,210000,2e+05,2e+05,2e+05,199500,198500,198000,195000,198000,195250,199000,193000,189000,187000,179500,175000,169500,175000,183500,185000,185000,185000,185000,199950,199700,199500,219000,225000,229000,225000,219500,229900,230000,232500,229950,225000,229500
