"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Prospect Heights","New York","NY","New York-Newark-Jersey City","Kings County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32666666666667,3.4,3.38461538461538,3.29705882352941,3.28342245989305,3.3029679144385,3.28214285714286,3.2,3.30495356037152,3.29411764705882,3.35294117647059,3.17269736842105,3.45208333333333,3.30277777777778,3.35897435897436,3.58321428571429,3.27205882352941,3.21538461538462,3.29289215686275,3.42857142857143,3.42857142857143,3.64924242424242,3.74875,3.83333333333333,3.71428571428571,3.80285714285714,3.65151515151515,3.45154845154845,3.42857142857143,3.51151761517615,3.79113924050633,3.68243243243243,3.52941176470588,3.69933333333333,3.70714285714286,3.74791666666667,3.84079844206426,3.69230769230769,3.66666666666667,3.588
"Charlestown","Boston","MA","Boston-Cambridge-Newton","Suffolk County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78327185244587,2.77294871794872,2.85714285714286,2.85714285714286,2.92397660818713,3.03846153846154,2.97619047619048,3.03846153846154,3.04717517694641,3.05152394775036,3.0060062273382,2.97427966108048,2.92988505747126,2.94736842105263,3.04657534246575,3.00415483213167,3,3,3,3,3,3,2.93470286133529,2.93470286133529,3.04848484848485,2.85941403588462,2.85597762759264,2.81459303614992,2.9085353898438,2.90857605177994,2.9559748427673,3.0150462962963,3.00347222222222,2.91868932038835,2.80414150129422,2.96220633299285,2.81402714932127,2.775,2.85481239804241,2.75378787878788,2.909796314258,3.02676845767298,3.03846153846154,3.03846153846154,2.78947368421053,2.76923076923077,3.01923076923077,3.03846153846154,3.03846153846154,2.88888888888889,2.88888888888889,2.87626262626263,2.8162950879101,2.85481239804241,2.90797987059669,3.03846153846154,3.08219178082192,3.03846153846154,3.03846153846154,3.08219178082192,3.06787330316742,3.14658608718015,3.21428571428571,3.1875
"Midtown","New York","NY","New York-Newark-Jersey City","New York County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3813056379822,5.44545454545455,5.37750885478158,5.35725010725011,5.51724137931035,5.50900900900901,5.44064748201439,5.44582438558816,5.49682875264271,5.54541071898141,5.6,5.47627519251785,5.47945205479452,5.47848464899156,5.45039930786636,5.46315789473684,5.45039930786636,5.44545454545455,5.44586776859504,5.4768873293718,5.56118881118881,5.68181818181818,5.63068181818182,5.46315789473684,5.45454545454545,5.43484419263456,5.325,5.13287878787879,5.15463917525773,5.1525069637883,5.34316666666667,5.41583479472998,5.50774526678141,5.32418803418803,5.45454545454545,5.44014936904455,5.5,5.41,5.45,5.26628461743086,5.19789473684211,5.23809523809524,5.06824925816024,5.09341164453524,5.26527180345853,5.26595744680851,5.3625497318803,5.43484419263456,5.36902279677509,5.45534407027818,5.46762589928058,5.37593984962406
"Capitol Hill","Denver","CO","Denver-Aurora-Lakewood","Denver County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94736842105263,1.88695652173913,1.88821510297483,1.88026070763501,1.96458333333333,1.83333333333333,1.86875,2.025,2.00943396226415,2.0484693877551,1.91287878787879,1.82871287128713,1.9711185760068,1.91740235420011,1.86414930555556,1.95,2.125,1.91082802547771,2.00987432675045,2,2.09950584007188,2.06034482758621
"Battery Park","New York","NY","New York-Newark-Jersey City","New York County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.45,5.52512254901961,5.59420871065114,5.43881924577373,5.39285714285714,5.30060240963855,5.30120481927711,5.55757588153481,5.62648462648463,5.64102564102564,5.55757588153481,5.58659217877095,5.62587412587413,5.55882352941176,5.61097256857855,5.62700964630225,5.53846153846154,5.59715295095594,5.55621301775148,5.56666666666667,5.5365500463392,5.55882352941176,5.61097256857855,5.53463855421687,5.49129468177855,5.62110844596048,5.51041666666667,5.5365500463392,5.71428571428571,5.42857142857143,5.57981229875128,5.5,5.49129468177855,5.51742601246106,5.74468085106383,5.65040650406504,5.6241426611797,5.55941626129256,5.56896400351185,5.53846153846154,5.34642857142857,5.31754162712449,5.23076923076923,5.39285714285714,5.50236593059937,5.5365500463392,5.72091994692614,5.66797642436149,5.71914285714286,5.65428109854604,5.63636363636364,5.57541176470588
"Kenmore","Boston","MA","Boston-Cambridge-Newton","Suffolk County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1875,4.21428571428571,4.28571428571429,4.25,4.22467532467532,4.11428571428571,4.22857142857143,4.25,4.29285714285714,4.06133841886269,4.05714285714286,4.41176470588235,4.51792504073873,4.25,4.33333333333333,4.375,4.44410569105691,4.39583333333333,4.13546798029557
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31293706293706,2.1655701754386,2.50509216609336,2.6431718061674,2.47215346534653,2.26928895612708,2.32363779302459,2.3,2.23664707385638,2.20588235294118,2.29608615971682,2.28605885998559,2.26716350496838,2.36686390532544,2.38365493757094,2.4184496092127,2.37285926543805,2.4390243902439,2.23880597014925,2.21075072687448,2.27690595176934,2.37885462555066,2.38486491579531,2.49621785173979,2.70376175548589,2.5,2.39786856127886
"Windsor Terrace","New York","NY","New York-Newark-Jersey City","Kings County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14102564102564,3.1487396784007,3.20360824742268,3.13333333333333,3.15645371577575,3.1375,2.96875,2.90992647058824,3,2.93212669683258,2.94427244582043,2.8544754396604,2.98888888888889,3,3.17651515151515,3.1125,3.20555555555556,3.184,3.15645371577575,3.15645371577575,3.04352806414662,3.06696428571429
"Goose Island","Chicago","IL","Chicago-Naperville-Elgin","Cook County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.70588235294118,2.77416666666667,2.83689839572193,2.78601398601399,2.68400520156047,2.67420212765957,2.70256655486846,2.78480058365759,2.98806321013452,3.11217391304348,3.15901688331092,2.73500967117988,2.57352941176471,2.52666666666667,2.66666666666667,2.71489361702128,2.8675
"Park Manor","Chicago","IL","Chicago-Naperville-Elgin","Cook County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04464285714286,1.02132899628253,1,1,1,1,0.962199312714777,1.028125,1,0.959935897435897,0.961538461538462,1,1.02083333333333,0.922619047619048,0.995833333333333
"Mission Hill","Boston","MA","Boston-Cambridge-Newton","Suffolk County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39666666666667,2.41145440844009,2.2975,2.39047619047619,2.375,2.30769230769231,2.53510101010101,2.5,2.28617793671435,2.17391304347826,2.3578511053316,2.40909090909091,2.11538461538462,2.12290969899666,2.30909090909091,2.31818181818182,2.53846153846154,2.52020202020202,2.21286252354049
"Union Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21111111111111,2.23404255319149,2.13333333333333,2.17424242424242,2.2425,2.44097222222222,2.475,2.50714285714286,2.53790375741595,2.52573529411765,2.6530612244898,2.5,2.48809523809524,2.67326732673267,2.50490196078431,2.36931818181818,2.45833333333333,2.58333333333333,2.6,2.69660421545667,2.54591836734694,2.375,2.312,2.36130471145804
"Northwest","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.51436781609195,2.39530988274707,2.35791198501873,2.40369156566906,2.41623711340206,2.41798600883652,2.375,2.35263157894737,2.24123182207015,2.25786597938144,2.23443223443223,2.29838709677419,2.27541729893778,2.22042410714286,2.26136363636364,2.26136363636364,2.25,2.28690476190476,2.32686084142395,2.37113402061856,2.22941176470588,2.25
"North Park","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444959490753416,0.457428418387222,0.443672839506173,0.43198876510574,0.42910447761194,0.427454811919883,0.440239239141092,0.418297318165099,0.448856731691717,0.458715596330275,0.43904958677686,0.429897188608862,0.454545454545455,0.466451381413707,0.454921733895244,0.436046511627907,0.455503064351379
"Gold Coast","Chicago","IL","Chicago-Naperville-Elgin","Cook County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33333333333333,2.35,2.48392857142857,2.33990147783251,2.31901150627615,2.33333333333333,2.59310344827586,2.48181818181818,2.35287568775791,2.27249589490969,2.28916256157635,2.15982142857143,2.13851693265862,2.3255230125523,2.33755274261603,2.38255033557047,2.3853050185315,2.4508064516129,2.37973484848485,2.31522435897436,2.3,2.25379310344828
"Alamitos Beach","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18248175182482,2.13741504662557,2.21875,2.17647058823529,2.16797060218113,2.31896551724138,2.25,2.35,2.53086419753086,2.42857142857143,2.24172870140612,2.58876050420168,2.51623376623377,2.34184960087083,2.375,2.30297280202404
"Mid-City","New Orleans","LA","New Orleans-Metairie","Orleans Parish",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17647058823529,1.10833333333333,1.23125,1.2107905982906,1.1965811965812,1.03379442195232,1.09090909090909,1.08863636363636,1.08636363636364,1.10460387180739,1.08695652173913,0.9375,0.982102272727273
"Lincoln Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48407643312102,2.51359627633513,2.89171974522293,2.67661691542289,2.35,2.26969696969697,2.18426501035197,2.11115807269653,2.09173497202884,2.12396633466868,1.94444444444444,2.09173497202884,2.27698863636364,2.29559748427673,2.16356209150327,1.95111111111111,1.92857142857143,1.95,1.9,2,2.05833333333333,2.17205750224618,2.20062893081761,2.29814814814815,2.295958986731,2.19,2.42121212121212,2.11,2.16633943296945,2.10481825866441,1.98529411764706,2.09786367478675,2.13,2.14285714285714,2.14550264550265,2.11416666666667,2.09545454545455,2.04939919893191,2.04939919893191,2.11055555555556,2.11,2.10740912933221,2.10947930574099,2.10973965287049,2.16256256256256,2.10751743064827,2.11706730769231,2.19115384615385,2.19230769230769,2.25208333333333,2.25,2.2,2.08636363636364,2
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12502138579983,2.16814013327176,2.25390984360626,2.32558139534884,2.33926128590971,2.30849947534103,2.28426395939086,2.34375,2.30761632121166,2.35669975186104,2.3706700402279,2.37302248126561,2.37617813390269,2.38738738738739,2.4,2.40481927710843,2.42812585413285,2.45737211634905,2.40481927710843,2.37226277372263,2.33430656934307,2.37630208333333,2.35574201711451,2.31977166558695,2.40910116827703,2.43142144638404,2.40481927710843,2.47058823529412,2.4800708591674,2.45719050083376,2.47116982386175,2.43142144638404,2.43142144638404,2.44379276637341,2.45136119658356,2.43412384716733,2.40963855421687,2.46312494984351,2.45053825577724,2.4364406779661,2.42515225831211,2.42298006124164,2.45775729646697,2.38416988416988,2.36757346723956,2.39104242785383,2.38416988416988,2.43142144638404,2.45566166439291,2.39605355884426,2.42432648828155,2.43243243243243,2.40897910195791,2.41379310344828,2.42522231204527,2.43393106217507,2.4364406779661,2.4373730534868,2.42574257425743,2.44404312231714,2.4373730534868,2.45062984254398,2.43183492999263,2.43183492999263,2.43538767395626,2.46913580246914,2.43553008595989
"Carroll Gardens","New York","NY","New York-Newark-Jersey City","Kings County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.41052631578947,3.36842105263158,3.5,3.46060606060606,3.44444444444444,3.47432024169184,3.4037037037037,3.44444444444444,3.3125,3.3125,3.40740740740741,3.44155844155844,3.30098684210526,3.375,3.32520202020202,3.11111111111111,3.33333333333333,3.16666666666667,3.32291666666667,3.35416666666667,3.47877758913413,3.46153846153846,3.50664136622391,3.57142857142857,3.48333333333333,3.42857142857143,3.375,3.33333333333333,3.26333333333333,3.41704742397983,3.48333333333333,3.44602272727273,3.45454545454545,3.45454545454545,3.4,3.375,3.625,3.55555555555556,3.57142857142857,3.57142857142857,3.675
"Dupont Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.62461538461538,4.56923076923077,4.68,4.48846153846154,4.37666666666667,4.44,4.29529411764706,4.43076923076923,4.52,4.5,4.43076923076923,4.46538461538462,4.52,4.76923076923077,4.8,4.95,4.84615384615385,4.88,5.22874493927126,5.3609243697479,5.36470588235294,5.5,5.3609243697479,5.48,5.3609243697479,5.46,5.48,5.48,5.36470588235294,5,4.93223684210526,4.6875,4.6875,4.94,5.13947368421053,4.75,5,4.8775,4.83083333333333,4.81641025641026,4.86307692307692,4.76175438596491,4.82692307692308,4.88,4.73684210526316,5.13846153846154,4.80842105263158,4.6,4.4,4.82604945370903,5.16
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.12828947368421,4.21407185628743,4.231417043908,4.32711525649567,4.33179531902811,4.31937172774869,4.32509505703422,4.37993557772236,4.37196601941748,4.12256267409471,4.11261261261261,4.05819022855379,4.05034070202781,4.07766990291262,4.12087912087912,4.17827298050139,4.185733512786,4.25314840424704,4.22535211267606,4.36156763590392,4.22751322751323,4.15972222222222
"North Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8809218950064,2.87387387387387,2.9665991902834,2.90790616854909,2.86707211120765,2.72727272727273,2.57707509881423,2.57794815626141,2.60067542898868,2.54093567251462,2.4,2.61044176706827,2.55434782608696,2.5,2.73714539007092,2.5,2.77766798418972,2.70833333333333,2.4375,2.44356609574001,2.55555555555556
"Fremont","Seattle","WA","Seattle-Tacoma-Bellevue","King County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.45833333333333,2.4375,2.40833333333333,2.38836801978158,2.45833333333333,2.46626686656672,2.49375,2.64957264957265,2.75,2.61779379157428,2.42105263157895,2.42105263157895
"Mid-Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",118,,,,,,,,,,,,,,,,,,,,,,,,,,2.82142857142857,2.81818181818182,2.8,2.95957361222848,3,2.88473226281108,3.24696356275304,2.85,2.91666666666667,2.81385281385281,2.8,2.84640171858217,2.91153846153846,3.02613480055021,3.25,3.2,3.07692307692308,3.12124849939976,3.05225806451613,2.9078431372549,2.75976340949603,2.8,2.87769784172662,3.07142857142857,2.94117647058824,2.96,3,2.975,3.11493055555556,2.95945945945946,2.96933170103902,2.77137736815156,2.75337837837838,2.8,2.94117647058824,3.02491103202847,3.04,3.07142857142857,3.05882352941176,2.94540837917901,3.16666666666667,2.77350427350427,3,2.99539170506912,3,2.91891891891892,2.9205948372615,3,3.02,3.14685314685315,3.41379310344828,3.26086956521739,3.11875,3.11332503113325,3,2.92481378026071,3.1,3.14485514485514,3.17460317460317,2.93478260869565,3.10283687943262,3.17821067821068,3.33333333333333,3.22252747252747,3.18181818181818,3.1,3.125,3.13322545846818
"Riverside","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.18181818181818,3.31632653061224,3.35522208883553,3.5,3.31669428334714,3.28629190035216,3,2.94985250737463,3,3.125,3.11111111111111,3.13545150501672,3.30288461538462,3.55277777777778,3.57323232323232,3.47685606060606,3.17424242424242,3.24375,3.18181818181818,3.2,3.125,3.04166666666667
"Cambridgeport","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83882783882784,3,2.97626977518734,3.01219512195122,3.07692307692308,3.06547619047619,3.1265664160401,3.18532818532819,3.06936041486603,3.07845084409136,3,2.9874213836478,2.9937106918239,2.84210526315789,2.8452380952381,2.88888888888889,3.08409658617818,3.17583026560583,3.44066635067624,3.10989010989011,3.30384615384615,3.42768332474669
"Boerum Hill","New York","NY","New York-Newark-Jersey City","Kings County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.991875,3.75,3.75735294117647,3.75,3.75735294117647,3.69230769230769,3.76457516339869,3.91666666666667,4,3.92724867724868,3.88888888888889,3.82289473684211,3.65450928381963,3.72727272727273,3.67948717948718,3.76190476190476,3.76470588235294,3.81593406593407,4.04212121212121,4.25,4.26666666666667,4.54545454545455,4.28333333333333,4
"Wicker Park","Chicago","IL","Chicago-Naperville-Elgin","Cook County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.928,1.92857142857143,1.91458333333333,2,1.79666666666667,1.78392857142857,1.71428571428571,1.67156862745098,1.66666666666667,1.75805288461538,1.746875,1.78571428571429,1.871875,2,1.955,1.90384615384615,1.875,1.83333333333333,1.83333333333333,1.921875
"The Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook County",123,,2.11660329531052,2.1261587905124,2.21074380165289,2.26412709479175,2.24939024390244,2.24318423593722,2.26239316239316,2.27702991452991,2.25,2.30785562632696,2.24383561643836,2.2453781512605,2.25593220338983,2.54901609919394,2.38013698630137,2.45652173913043,2.49060701203558,2.68767123287671,2.70867915488169,2.62690058479532,2.56202435312024,2.60470085470085,2.64738083452232,2.66666666666667,2.63638561429361,2.68235294117647,2.70795660036166,2.73024384591616,2.78620689655172,2.73264401772526,2.62839192009913,2.61224489795918,2.67017636220058,2.69538461538462,2.58518518518519,2.61224489795918,2.60299350916526,2.58040004992823,2.69747899159664,2.78256619144603,2.76516794264725,2.9,2.95217391304348,2.81481481481481,2.79934210526316,2.73450063865966,2.59090909090909,2.79698216735254,2.80998781973203,2.78694581280788,2.90768152509111,2.89842805320435,2.94554455445545,2.88405797101449,2.86699507389163,2.92648684712162,2.8576834914959,2.7518285763144,2.65552807529701,2.76668438751793,2.85630153121319,2.91304347826087,2.97186890161477,3.03842140956753,3.03448275862069,3.2874432677761,2.85630153121319,2.72969374167776,2.8760690326215,2.79230769230769,2.82694327731092,2.80808080808081,2.85428571428571,2.832191169647,2.92218446435314,2.8680800942285,2.79503105590062,2.98975774070038,2.91020408163265,2.77083333333333,2.75466668314761,2.59686346863469,2.72969374167776,2.78291891469231,2.80588235294118,3.0719557195572,3.07692307692308,3.15718157181572,3.18543799772469,2.92877081077918,2.9263775971093,2.84185606060606
"Park West","Chicago","IL","Chicago-Naperville-Elgin","Cook County",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16915422885572,2.14,2.2375,2.19047619047619,2.15933333333333,2.16,2.25,2.25944444444444,2.29910714285714,2.08222222222222,2.07777777777778,2.10944444444444,2.23809523809524,2.18333333333333,2.24375,2.24,2.19047619047619,2.20909090909091,2.19375,2.16666666666667,2.175,2.145
"Grand Crossing","Chicago","IL","Chicago-Naperville-Elgin","Cook County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00583333333333,1.0952380952381,1.11111111111111,1.11111111111111,1.09727272727273,1.05555555555556,1.05555555555556,1,1.06350267379679,1.07255244755245,1,1,1.09090909090909,1.0498687664042,1.06186868686869
"Downtown","New York","NY","New York-Newark-Jersey City","Kings County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.73083197389886,4.85381032280684,4.43317626900835,4.58380034347419,4.6875,4.61019490254873,4.73903300054386,4.70115681233933,4.70115681233933,4.65041666666667,4.67266483516484,4.74150671352618,4.58333333333333,4.66370981176079,4.5584859777113,4.71479907820827,4.68253968253968,4.49640287769784,4.76098680933094,4.79750965053121,4.73574397339983,4.77843426883309,4.88422986969596,4.6506157045815
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.27021276595745,2.67039106145251,2.67039106145251,2.75,2.67039106145251,2.39423076923077,2.3696682464455,2.59554206345906,2.5650289017341,2.51798561151079,2.52613240418118,2.37854251012146,2.33333333333333,2.33687943262411,2.3125,2.24220159835009,2.34042553191489,2.37889273356401,2.5650289017341,2.61886572810943,2.67039106145251
"Sheffield Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97222222222222,2.11538461538462,2.14385847797063,2.05882352941176,2.10096153846154,2.11538461538462,2.13267195767196,2.07680250783699,2.05555555555556,2.05590277777778,2.02628566734213,1.99285714285714,1.99285714285714,1.99285714285714,2.11493055555556,2.18181818181818,2.13571428571429,2.10526315789474,2.11493055555556,2.09045454545455,2.08145454545455,2.00091407678245
"North End","Boston","MA","Boston-Cambridge-Newton","Suffolk County",129,,,,,,,,,,,,,3.53846153846154,3.46153846153846,3.22307692307692,3.26153846153846,3.3502538071066,3.2,2.9,2.95416666666667,3.03662790697674,3,2.99166666666667,2.99083333333333,3,3.15151515151515,3.16472868217054,3.18091451292247,3.275,3.25,3.26315789473684,3.26315789473684,3.18091451292247,3.2,3.15106580166821,3.33333333333333,3.7593984962406,3.83333333333333,3.81818181818182,3.66537717601547,3.42857142857143,3.8,3.375,3.4,3.5,3.55050505050505,3.5,3.58308391899374,3.59375,3.57142857142857,3.62116991643454,3.53096903096903,3.60952380952381,3.62116991643454,3.57142857142857,3.5,3.42857142857143,3.42857142857143,3.46456692913386,3.5,3.46666666666667,3.5,3.58802816901408,3.6,3.5,3.61507936507937,3.5,3.28571428571429,3.62116991643454,3.27922077922078,3.27443609022556,3.35681818181818,3.38461538461538,3.46561679790026,3.59257362355954,3.66789215686275,3.69782608695652,3.61865171760531,3.42857142857143,3.5,3.4,3.36931818181818,3.33333333333333,3.33333333333333,3.4172268907563,3.56349206349206,3.75,3.80470347648262,3.56349206349206,3.6170365711205,3.62920544022906,3.69230769230769,3.665
"Nonantum","Newton","MA","Boston-Cambridge-Newton","Middlesex County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75833333333333,1.65833333333333,1.66666666666667,1.65833333333333,1.64444444444444,1.72413793103448,1.66666666666667,1.66666666666667,1.72083333333333,1.68181818181818,1.70416666666667,1.7,1.65833333333333,1.66666666666667,1.475,1.59090909090909,1.53846153846154,1.7156862745098,1.66666666666667,1.61356209150327,1.57515751575158,1.63888888888889
"Wrightwood Neighbors","Chicago","IL","Chicago-Naperville-Elgin","Cook County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21052631578947,2.07,2.11111111111111,2.08241758241758,2.08108108108108,2.08333333333333,2.045,1.994375,1.88888888888889,1.995,2,2.16666666666667,2.16228070175439,2.13333333333333,2.06458333333333,2.11666666666667,2.04545454545455,2.06904761904762,2.05902777777778,1.99375,1.95
"Murray Hill","New York","NY","New York-Newark-Jersey City","New York County",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.12698412698413,5,5.22151898734177,5.2,5.23076923076923,5.25798798798799,5.5,5.36284470246734,5.41634027886574,5.38461538461539,5.44806517311609,5.44806517311609,5.53840063341251,5.43304843304843,5.16402116402116,5.27272727272727,5.3125,5.27525252525253,5.19191919191919,5.32319391634981,5.29513888888889,5.15882352941176,5.14285714285714,5.05555555555556,5.53840063341251,5.11111111111111,5.27944760357433,5,4.67708333333333,5.01715492214305,5.03321428571429,5.07142857142857,5.25147928994083,4.995,5.25147928994083,5.27151711924439,5.5,5.39860081479997,5.27662766276628,5.11111111111111,5,5.21428571428571,4.68333333333333,5.05918400258023,5,5.1,5.28846153846154,5.625,6.12849779086893,5.35064935064935,5.35714285714286,5.32857142857143
"East Cambridge","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29014037703975,3.14375561545373,3.18807969492292,3.14285714285714,3.15487571701721,3.00181708055724,3.02731628551351,3.06863552226599,3.11111111111111,3.08333333333333,3.40630472854641,3.63636363636364,3.57642310356846,3.55540935013412,3.44202898550725,3.53371242891958,3.33788085493406,3.65590719959652,3.42504370629371,3.73331555581181,3.5126717804256,3.32369942196532,3.41258741258741,3.20850331463539,3.60576923076923,3.25867269984917,3.26401903547074,3.42201724843637,3.66260162601626,3.74461358011128,3.76074332171893,3.73616236162362,3.56618610747051,3.53584905660377,3.57401584042241,3.59711645643884,3.06545153272577,2.92908530318602,3.1046790788829,3.25,3.2,3.36987804685704,3.47624565469293,3.601108033241,3.5705329153605,3.75,3.58108108108108
