"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Canton","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",417,263900,264900,269000,264000,259450,254900,258500,255500,249900,250000,248500,240000,249000,245000,239900,249900,249999,250000,249900,244444,239900,239900,239900,242447.5,239997.5,240450,244000,237500,235000,235000,229900,229900,249450,244450,249250,249900,245000,244900,240000,249900,250000,250000,255925,250000,240000,242500,239990,255000,269900,269995,274900,265000,259900,259900,264500,259700,252000,259000,252450,249900,256995,260000,260000,265000,261000,259900,250000,267400,249900,254990,261250,259900,263000,269900,272500,272445,269900,274900,265000,265000,264950,269000,264900,250000,262445,269900,279900,289000,279450,289000,279900,289900,289900,289900,289700,292450,279900,279900,285000,284900,289000,282400,284900,275000,279000,274950,275000
"Mountain View","Bend","OR","Bend-Redmond","Deschutes County",418,197937.5,189950,197937.5,193350,189925,189900,189900,179900,174900,176750,175000,174900,172475,190900,187450,199450,181950,180000,169900,175000,169900,167000,167000,180000,174900,169900,162400,179725,192500,195450,199000,194947,199900,198700,204923.5,202473.5,204000,219900,219000,219500,219500,228700,244950,239900,239990,249947,249947,252468.5,249990,262500,269947,273100,270000,278900,279900,269990,269000,270923.5,278500,285900,285900,285990,289700,294500,294995,294495,290000,298990,294995,289950,309445,319500,322990,322990,314945,317990,324900,324900,325000,332990,332990,333990,329990,331945,340000,342450,347990,349000,355000,356500,359947,364900,365990,365468.5,366945,369900,369947,379900,379923.5,379900,387915,389000,389450,389900,399990,398950,409990
"Silver Lake","Wilmington","NC","Wilmington","New Hanover County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,223500,223500,224950,224950,224900,224900,223500,224900,224900,224900,224900,224900,224900,224900,224900,233990,234495,226450,223500,232000,227900,227900,238000,230400,227900,229700,246495,248945,249400,245000,247000,243500,236400,244900
"Point Place","Toledo","OH","Toledo","Lucas County",420,94500,95500,90000,89900,89900,89900,89900,89900,84900,88500,89388.5,88000,89900,89900,84900,85900,88671.5,88671.5,88671.5,82900,79900,79900,82900,79900,79900,75000,75000,79900,79700,79900,75000,79900,78700,79900,79900,79900,79900,79900,79900,78000,78000,79900,79900,79000,79900,86900,89443,88171.5,89900,89443,86450,88450,82450,83950,84700,87900,85000,89900,89900,89900,89900,91900,89900,83250,82500,84200,79900,82200,79900,79950,82500,79900,84400,83900,84700,84900,84900,89900,87900,89900,89000,90000,93700,90000,95200,99900,99900,99900,92400,94000,94900,104900,105000,105000,109900,109900,102000,106950,105000,99900,99900,99900,109000,99900,99900,105000,104900
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",421,235000,235000,235450,239900,239000,237000,236000,235000,233499.5,230000,229900,229900,229999.5,229900,229900,234499.5,230000,234999,235000,231500,228950,228999,229950,229950,230000,237100,241900,245000,249950,245000,253990,251995,247450,254445,255000,264990,259000,257000,257000,258000,259999.5,259900,269900,280000,274900,279925,280000,284000,296000,294500,292000,299000,299950,299900,294950,294950,298950,313463,310000,299000,304900,324875,325000,318935,319990,329900,336000,336900,350321.5,361123,359950,360000,369212,368276.5,368662,355000,362500,377272,375000,375000,375000,375000,385000,385000,382500,390000,398500,399945,409900,415000,409900,414950,415000,416995,407900,407006,397245,402475,403500,410000,410000,414750,409949.5,415950,425379,425000,423900
"West Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210000,210000,210000,209500,225000,226950,224945,219900,222450,214950,215000,214950,214950,219900,214900,229450,230000,239900,234999.5,234999
"Centerville","Barnstable","MA","Barnstable Town","Barnstable County",423,329900,329947.5,329000,329900,329900,337000,339000,339900,339850,335000,327450,322450,319450,309450,317000,319000,335000,324900,324900,299999,299999.5,3e+05,299900,299900,299900,299900,299450,319000,327000,329000,329450,327000,332900,340000,339450,344900,344900,339850,336950,334900,349000,345000,342450,339900,339900,339000,349900,351950,359900,368900,365000,359450,339900,339900,349000,349000,349450,349000,349900,344450,339900,349900,349900,367000,349900,359800,359850,359900,369000,359900,359900,375000,364900,372450,389000,382500,392450,367000,369900,367450,358450,365000,354500,362000,365000,359900,369000,372200,375000,389000,389900,395000,389900,394500,399000,399000,394900,382900,387900,389900,395000,389900,399000,389900,399999,410000,407000
"Oceanfront","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",424,184900,186000,190000,189900,189000,185000,189000,189000,184000,180000,180000,176000,175000,176605,180000,180000,180000,178000,179000,179000,175000,180000,184000,184900,184900,182450,189000,189500,188000,180000,179995,185000,195000,189000,185000,180000,185000,189000,185000,185000,189000,190000,207450,199900,199950,215000,220000,228000,230000,220000,226500,226500,225000,225000,225000,225000,229000,230000,230000,227500,239000,239000,249000,239000,245000,250000,244500,252250,265000,260000,275000,280000,280000,280000,275000,275000,269500,279000,279000,282500,287000,282500,279000,285000,282500,299000,299000,310000,300194,299900,299900,305000,312000,307328,305000,305000,309000,306500,315000,315000,319900,319900,315000,315000,315000,319900,320000
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",425,139500,139900,140000,144950,140000,139700,144950,139000,132200,139900,139900,139000,139500,141900,141800,139500,144250,141700,139000,139000,138950,139000,139000,139000,135000,135000,134500,134999,139000,138000,139000,139900,142000,146000,149000,144900,145950,148450,149000,149999,154900,154700,159000,156500,155500,160000,159990,162500,159900,159900,159450,159900,164900,165000,169900,174900,169000,169900,174333,169900,178500,179500,180000,179999,185000,196387.5,199700,199900,208900,209000,208950,209900,2e+05,215000,215000,199943.5,199900,209900,204999,215000,219000,215000,215000,219000,220000,225000,226250,229000,229000,229900,229500,229000,228500,235000,249999,249999,250000,253750,249000,249900,254900,256000,249999.5,258500,255000,250000,249250
"Mahopac","Carmel","NY","New York-Newark-Jersey City","Putnam County",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424450,439750,462500,440000,435000,409450,4e+05,439000,432500,439900,430000,449900,450000,454950,450000,468750,468750,450000,450000
"Bee Ridge","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",427,188250,185200,169900,167300,164900,169475,168700,150000,154950,149900,149900,144900,149900,149900,144950,144450,145000,149000,149000,165000,165000,153500,149900,149900,154900,159900,159450,165000,159900,159000,149500,149250,149900,165000,162450,179000,182200,181000,179400,169800,170000,169800,164950,160000,164900,169800,169800,178000,171925,189000,189000,188000,183900,189900,175000,189945,211950,219900,225450,228250,221950,219750,219000,204900,2e+05,199900,198330,209900,229000,220000,220000,234900,229000,229000,237450,242475,249000,249250,239900,235400,239650,238450,239000,234900,229900,224950,223900,224925,224725,230000,239000,249950,244450,246950,255000,255000,249888,267000,269250,269250,268250,279900,282400,269000,265000,278000,284900
"Fairlington-Shirlington","Arlington","VA","Washington-Arlington-Alexandria","Arlington County",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000,357000,359900,365000,370000,369000,392400,369000,374000,374900,389000,388000,395000,374450,375000,375000,375000,382900,389000,379900,364900,365000,397900,375750,389900,388450,389900,385000,389000,389700,388700,388250,389900,392945,390000,392450,389900,384900,387400,396500,407500,405000,399900,389000,389000,389000,384450,385000,375000,389900,402475,419900,429450,429000,409500,399900,4e+05,409900,395000,392450,383900,399700,429900,399450,399995,412450,422450,402500,435000,435000,429990
"Sherwood Forest","Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167800,175950,185000,189900,189700,189900,195450,197500,189950,187200,179950,189900,189900,189000,194750,187450,194900,192900,195000
"Wrightwood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204900,199450,209450,209900,211450,206450,209450,210000,209500,210000,211000,204000,209500,214616.5,224600,225000,228995,226000,207000,224000,215000,215000
"Superstition Springs","Mesa","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195000,199900,196650,189950,194900,195799,193500,195000,198500,194000,199950,202450,199950,204950,209800,209000,209900,215750,222400,209900,225000,234900,230000,218950,218500,224900,222400,218950,218000,211500,219900,227500,225000,235000,244900,234700,244450,245000,239450,239000,245500,258950,243000,239250,242745,249745,249500,253250,255000,251995,250500,265000,269900,266990,259900,259950,273900,275000,270000,270000,275000,274500,275000
"Boulevard Heights","Saint Louis","MO","St. Louis","Saint Louis City",432,144950,139900,129900,134900,138250,139400,136200,134900,135000,131000,130000,129900,132500,132000,129950,129975,129900,129900,129900,129900,129450,124900,124900,124825,119750,122375,125999,123250,122750,124900,127450,124000,124500,125000,125000,129500,124900,124900,124900,122900,121950,119900,124900,124900,129450,128250,129450,127400,130000,125000,121750,126500,124900,120000,122500,120000,119450,119500,120000,119900,119900,119900,120000,124500,124900,129000,124900,124500,134700,134900,139000,140000,139900,134900,129900,129950,131450,126950,124900,125000,129900,129900,134700,134900,129900,124900,129900,129900,129650,129450,128500,129000,129450,129000,129000,129000,129900,129000,129850,139250,139200,144900,142450,148450,139949.5,138900,139400
"Sunset Hills","Reston","VA","Washington-Arlington-Alexandria","Fairfax County",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,399000,424950,385000,369625,369900,379900,357450,350000,359900,358800,357700,357700,352350,363900,365000,363900,347450,359900,354495,364900,354900,389000,399900,399450,389900,369900,361450,375000,388450,399900,383450,376400,399900,419000,419500,434900,430000,425000,425000,432000,426000,425000,432245,429990,432245,429900,427450,429900,418950,427500,438950,438900,439950,431950,414900,4e+05,402495
"Yorkshire","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207500,215000,202450,2e+05,204990,215000,224950,219900,219900,219700,224950,225000,229990,229995,233000,225000,225000,244900,246900,241900,241400
"Murray Hill","Jacksonville","FL","Jacksonville","Duval County",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139950,139000,139000,139850,159250,159500,159450,152000,149000,149000,149900,149950,149900,149900,149450,152950,159900,163000,149900,155000,154999.5,159000,169900,179450,174400,169000,167000,174900,166450,170000,180000,179900,179000,179450,180000,180500,189700,184900,181950,179900,183750,198000,199500,199250,199500
"Coulwood West","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174900,174950,168400,172500,169250,172450,179000,180000,184400,184900,175000,182400,175000,184950,189900,194200,194950,194707,2e+05,195207,198250,201500
"South Middle River","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",437,150000,149000,150000,159900,159000,149000,151000,150000,140000,134900,135000,129000,129000,129900,129950,130000,125000,129000,120000,119450,119950,129000,122900,119450,127364,129000,132400,134444,139000,139900,139900,129900,146750,145000,142425,144900,139450,139900,140000,139900,149950,149900,157475,150000,150000,150000,158950,150000,165000,159900,165000,159500,165000,160000,160000,166850,165350,166450,183450,180800,182325,184900,180800,188450,198500,199000,189900,199000,210000,210000,212000,219900,229000,212400,209700,215000,219950,211000,199900,2e+05,224999,224999,240000,240000,249000,236000,236500,239000,242500,249999.5,254999,269500,251950,268000,254900,249900,274000,294900,279000,282950,285450,286000,298900,299900,299900,3e+05,299700
"Lakewood Park","Fort Pierce","FL","Port St. Lucie","Saint Lucie County",438,124400,124900,115900,115000,110000,110000,110000,110000,111950,110000,109000,109450,109900,109000,110000,118950,115000,114950,109000,105000,105000,105000,105000,109450,107900,104000,109900,105000,102000,104000,104900,104450,104900,109950,113450,110000,111500,119900,119450,119950,119450,119900,115950,129900,129900,129900,124900,122900,119850,119900,129450,133400,139950,139900,130000,131250,132500,139250,138900,132400,138250,141949.5,144900,148450,142450,152800,152800,146950,151600,159900,159900,166399.5,164800,165000,166900,169900,169900,169900,168950,169000,175000,169300,164500,172450,184450,189900,179950,194950,189900,180000,185000,192450,189900,198700,199900,199450,198000,202500,199950,211000,209950,199900,202990,209000,209450,209950,210000
"Pinebrook","Venice","FL","North Port-Sarasota-Bradenton","Sarasota County",439,157000,158750,159000,169900,164900,169000,170500,170000,174900,167000,149000,149000,168500,166200,159945,144900,142388.5,137000,139900,149500,148000,148500,144838.5,155000,143900,139900,149850,145200,144250,145000,149900,159000,159000,159000,154450,148200,158650,169000,179500,164950,164900,159993.5,162700,160950,159900,180000,176900,176950,176950,179950,179900,179900,179900,179900,189000,199000,179950,180000,180000,189900,194000,199000,204450,206950,219450,219450,216450,204900,199900,199000,215000,209900,219900,229900,224600,242500,239250,235000,230750,237000,232500,234900,232500,229900,243000,244500,239000,239900,240000,236900,249000,249900,249450,245000,249000,244200,246000,249825,259900,259900,249950,250000,249900,250600,251300,259900,259950
"Beverly","Toledo","OH","Toledo","Lucas County",440,101400,100900,102900,104800,104900,104450,104900,104950,104900,99900,99700,99250,94999.5,99500,94999.5,98950,98450,94900,96500,96700,96500,94900,92700,92400,89900,89750,85000,87000,84950,84950,89900,89900,91950,94000,94900,89900,92450,94500,99400,99900,91400,94900,94900,94900,94000,99900,99000,95000,95000,99000,97000,93950,94400,95000,95900,95000,94900,94900,94900,93700,94900,106900,109900,94900,109500,105000,104900,102450,99900,98450,95000,94500,93700,99900,94900,94900,96200,99900,99900,91750,94950,99825,104900,104900,105000,114900,112900,104900,105000,109900,109500,109900,109900,109900,107000,107000,109900,112500,105000,105000,105000,114700,109900,114700,114700,109900,109900
"Airmont","Ramapo","NY","New York-Newark-Jersey City","Rockland County",441,,,,,,,,,,,,,,,,,,395000,398250,399000,389000,379900,379000,368000,368000,377000,369900,369900,369900,369900,364900,359900,357400,369000,369000,359900,359450,375000,375000,375000,380000,389000,399900,4e+05,410000,399950,404950,439000,432400,419000,409250,421999.5,420000,414500,409499.5,412000,415000,412000,399900,420000,399900,412450,427000,429000,429250,434500,422450,419000,429000,414495,449500,440000,445000,442000,449950,449950,445000,441500,450000,464999.5,479000,450000,471950,488900,479000,479450,464900,492000,489450,499000,499900,499000,485000,494000,509900,499999,514450,499999,499000,499899.5,499000,499900,499900,499449.5,499000,499000,499999
"Upper Eastside","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,165000,155950,150000,169000,169940,171440,175000,179450,179000,179950,175000,180000,180000,180000,179950,190000,199900,210000,217000,220000,215000,220000,230000,232500,230000,230000,230000,238920,225800,238000,225000,220000,225000,229900,230000,230000,239450,239450,239949.5,261200,257000,252968,259000,251484,249000,249000,249500,252734,248100,249000,249000,251250,250000,250000,252500,249000,249000,250000,263500,253500,259000,259000,255500,267500,285000,275000,295000,275000,282450,274950,275000,289900,275000
"Highland Garden","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",443,159900,159990,159900,159995,159900,157400,139900,144000,137450,145500,146520,139995,137400,134900,139900,139900,137387.5,139900,139900,138750,139200,139900,139990,139250,144900,145000,147450,144950,139000,141750,138600,139900,138600,144900,149250,148750,149900,149900,149900,149900,155000,160000,160000,161950,156950,154500,155000,154000,159900,169900,175000,175000,185000,205000,205000,199000,199950,203850,210000,209900,209000,225000,226900,222400,214999.5,219500,229000,225000,217500,210000,220500,219900,216000,215000,220000,220000,221450,225000,229000,235000,225000,230950,225000,225000,233600,230000,233600,235000,234950,240495,244900,239000,239000,239900,244950,245250,239900,249900,255000,260000,257500,255900,259000,249900,255400,249949.5,252000
"Lake Mohawk","Sparta","NJ","New York-Newark-Jersey City","Sussex County",444,374900,375000,374900,369900,369000,366000,359900,364900,355900,349900,349900,349000,349900,349900,349900,349900,349900,349900,344950,348450,349900,349900,347900,349900,339900,349850,349800,349400,339000,344450,339250,338000,329000,320000,315000,309500,309750,325000,332950,329000,329950,339000,324999,329950,329900,329838.5,329838.5,335000,349900,349453,349900,349900,347000,349950,349900,345000,349500,364000,364900,355000,362450,359900,355000,359900,369000,369500,369000,374450,371950,377000,367000,365000,367000,366700,374000,369900,360000,359000,369900,369900,375000,355000,359000,369000,349900,356250,369000,369450,374500,399900,404249.5,410000,405000,399000,399000,4e+05,399900,403500,414500,425000,399949.5,404500,405000,410000,399949.5,399998,399998
"Erlton-Ellisburg","Cherry Hill","NJ","Philadelphia-Camden-Wilmington","Camden County",445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209950,209900,216500,214900,214900,219825,227500,228000,219900,222400,219798,219900,220000,229900,229900,229900,229750,229900,227450,232400,229900,229900,229900,234500,239000,227450,222400,219900
"Water Catchment Area","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",446,165000,159500,164700,169950,159900,159250,159250,157000,157000,159700,160950,159700,159900,159999,159700,155000,149900,155000,159000,159999,152450,159749.5,153200,163750,159999.5,158950,157500,162500,160000,159949.5,159900,159900,159900,160000,169900,169900,178250,174450,169900,163500,172000,179450,179450,179900,179900,184500,187400,188500,184700,186900,187950,194950,209900,198400,214950,214900,235500,235500,226450,210700,229900,238000,219900,228450,230000,234500,236950,230000,233750,246400,247449.5,239000,235749.5,241950,249000,239900,230000,230000,235000,257250,240000,266625,275000,279998,279000,279949,284900,285000,279450,275000,275000,275000,275000,282449,284999,282499,284999.5,282900,297249.5,289000,279900,289450,299925,302500,299900,289000,299900
"North Buckhead","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242450,246000,239000,237200,238250,249900,259900,265000,249900,254350,265000,269200
"South Yarmouth","Yarmouth","MA","Barnstable Town","Barnstable County",448,359000,349900,349900,345000,349000,342450,339900,339900,329950,332500,335450,330000,325250,329450,339000,337450,339000,332445,329000,329900,336475,335000,329950,327052,327000,329000,329000,340950,335000,349000,329900,329450,329450,332900,324950,338500,339450,339000,339900,337000,354450,349450,339800,349900,349900,349900,349900,339900,339900,344450,359250,359000,369000,359000,356000,369000,367000,359900,357950,364450,359900,355250,364900,374700,374700,369900,358250,349900,349900,355000,365000,371200,369000,369000,369000,359000,367000,369450,369000,369900,359900,349900,349900,349900,349900,365000,362000,375000,369450,363700,364900,369700,379900,389000,389000,389000,375000,389000,389000,392450,395000,397500,4e+05,399950,405000,414950,414950
"West Colfax","Denver","CO","Denver-Aurora-Lakewood","Denver County",449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425000,425000,435000,435000,454750,455000,454950,454900,459950,459650,455000,457450,454900,455000
"Valley Mills","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",450,115000,114900,115000,116000,117000,112950,114900,113000,112900,115000,112900,109900,115000,113000,109950,109900,109900,109900,109000,107125,105000,105000,104950,104999,105000,109400,109000,109000,107500,107900,107900,105900,1e+05,1e+05,104900,109500,109500,108700,107000,109900,108105,109900,109900,109900,114900,113750,114900,114900,113500,112900,111000,116450,119500,119900,119900,117450,115950,113500,115000,110000,114650,108995,113075,115750,117999.5,115450,121500,119950,119625,117500,116900,118500,118500,118750,120000,127500,124950,126400,122900,125000,125000,121300,121300,121900,119900,121500,130000,136900,141900,142400,140950,140000,142900,144900,148500,144250,155000,139900,140750,140000,147450,145900,146450,145000,149900,149900,149900
"Oakdale","Islip","NY","New York-Newark-Jersey City","Suffolk County",451,349000,349000,349000,349000,379000,379990,375000,399990,399994.5,389000,399000,398500,375000,385000,385000,389900,399990,399000,399000,395000,379000,375000,368000,379000,377000,369000,359499.5,359499.5,368000,359450,357000,359000,359000,354499.5,349000,349000,350000,350000,360950,359450,359450,364950,364900,374950,368000,349990,366950,377499.5,364900,359000,349990,364450,367000,349900,349417,372495,364995,399000,399000,397000,391500,386950,379000,384000,389900,393000,399000,399000,389900,385000,389000,385000,399000,399900,399450,399900,389990,389000,399000,399000,399999,399499.5,398750,382495,399000,399999,418000,429000,427495,429994.5,424000,419000,409000,419000,419890,425000,427499.5,427000,439000,435000,439000,444399.5,448800,448800,449495,454495,459000
"Cresthaven","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239450,239000,229900,238894,236500,239999,244000,248900,259000,250934,255000,258999.5,249999,249500
"The Village","Oklahoma City","OK","Oklahoma City","Oklahoma County",453,117000,119900,114950,115000,117900,119900,114777,112500,115000,116750,117500,118000,118500,119000,118750,115950,115000,110000,112950,109989,113400,115000,113200,114445,115997.5,109950,110950,114900,112000,115500,112500,112000,114450,112900,111900,112500,109900,110400,114400,125000,120000,119900,124850,121250,114900,114900,114900,116200,119900,119700,119900,119900,113600,117900,119900,119000,114900,116325,119000,111000,115000,117400,120750,119900,113900,113900,119999,124950,127500,120000,119900,120950,126500,124900,124900,134997.5,132000,134450,135000,135000,139000,139250,139000,139000,134900,134900,134900,137500,145950,146450,145000,143000,143500,144900,148550,149400,149950,149900,153825,155565,153850,150000,149900,149900,152105,152105,150000
"Lindenwood Park","Saint Louis","MO","St. Louis","Saint Louis City",454,149900,153000,150000,149900,149900,149900,149949.5,149900,149450,145000,144900,144900,143700,139900,139900,143725,139950,139900,139700,139900,139900,139900,136000,137500,138700,139900,139900,128900,127000,120000,124900,124900,139450,142000,140000,144949.5,144999,141000,141000,140500,139900,139900,139900,139900,132900,132900,131900,130950,134900,134950,135000,134900,134900,135000,148900,144900,139900,138500,136950,139000,136200,139945,135999,135999,130000,135000,133900,138900,138900,136500,135000,139900,145000,148750,148450,150000,147900,149900,155000,149900,149000,149900,149900,150000,149950,144950,147000,149900,149900,149900,149900,147000,148500,148500,149900,154000,153900,149900,154900,159950,159900,166900,169900,169900,164900,162000,161200
"East Village","San Diego","CA","San Diego-Carlsbad","San Diego County",455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539999,579250,579900,570000,569750,565000,572000,579900,575600,567750,587447.5,599000,594995,599000,615000,617000,599949.5,598000,594000,599000,598500
"Sugar Hill","Moreno Valley","CA","Riverside-San Bernardino-Ontario","Riverside County",456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,259000,256950,269000,279000,284900,280000,282250,285075,288000,285000,285000,285000,287500,289500,295900,295900,289950,299000,299000,299250,295500,290000,296450,299947,309000,314950,314900,322500,322500,325000,324999,325000,327450,329950,329900,327894,332450,329900,337949.5,341000,341000,339945,342950,345000,344900,346500,349900,349950,345000,354950,369900,370000,372500,380000,369950,370000,359975,366444
"Southeast Warren","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",457,130000,129900,127450,125000,125000,125000,124900,124950,131000,129900,128900,124900,124900,123675,122925,125000,124900,124900,123000,123150,122950,122637.5,121900,120900,121900,120400,121400,119900,121950,120500,123000,121900,123950,120825,122200,120450,118000,119900,122450,125000,128450,129000,129900,134925,134900,133500,133000,133950,130949.5,129900,127850,127900,129999,132850,133550,134950,133750,132599.5,133900,133900,133349.5,134950,131699,134400,134400,140990,145445,146990,149945,148375,145990,139400,135950,139900,137500,144999.5,144949.5,144949.5,144900,150000,149950,149000,149450,152945,154988,158899.5,157944.5,159900,162250,160990,160000,162945,160990,159900,159900,159900,162900,162900,169900,169900,169950,169900,169900,170000,174945,169990,174900
"Emerald Hills","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222900,218450,225000,219000,220000,219500,220000,227450,239900,229900,224900,224950,219900,217500,229000,239950,244950,237250,237250,239900,237250,239950,230950,225000,224900,230000,231500,233000,255000,262450,249900,249900,249900,249900,259500,249950,245000,249900,247000,259900,269900,263250,264500,265000,255000,277000,275000,259900,271250,285000,275000,285000,272000,259000,254950,275000,289000
"Ashland","Cherry Hill","NJ","Philadelphia-Camden-Wilmington","Camden County",459,229900,229900,229699.5,227000,229699.5,229900,229900,225000,229900,229400,221949.5,212500,215000,219900,219999.5,219950,214900,205000,2e+05,199900,199757,199900,199900,189950,197200,204900,199900,207450,198500,199500,197000,189900,189900,199000,199900,189900,196500,180000,177000,180200,185000,192000,185000,194000,199000,199000,199999,199500,214750,206500,199450,199900,199000,197000,198250,192450,205000,209900,198950,198000,199900,199900,199900,199936,212236,199900,199900,189900,193500,199800,199900,199900,189450,199900,199900,189900,189900,202450,204900,201950,199949.5,199995,199900,199970,199995,215450,225000,229500,224000,223117,229700,225000,224900,224900,221900,223900,223950,222450,229900,234950,229000,229450,235000,230000,244450,239900,242450
"North Andrews Gardens","Oakland Park","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",460,164900,167450,156450,150000,150000,149450,149950,149450,139900,135000,137500,129900,129900,135000,136900,135000,138500,135000,138500,138500,134900,134950,135000,134900,127500,128500,134000,134000,131450,143000,139450,139450,143200,144900,147500,147000,147000,152500,138950,145000,155000,159950,177000,170750,164900,165000,165000,163900,167250,174788,170000,172000,172000,180000,175000,175500,180000,185000,189990,185000,185000,189000,199000,199000,191950,199500,208900,208900,209900,209999.5,209999.5,204999,209900,205000,215000,222450,225900,222000,219900,224000,227000,235000,230749.5,229900,229990,229000,236499.5,242200,237500,239250,239000,249000,242000,245000,241200,239900,252400,255000,253900,253308,267000,269000,272449.5,269999,272449.5,273450,274950
