RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11
274772,Northeast Dallas,Texas,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300600,283e3,277900,280800,283100,279400,279100,280600,284100,288400,290500,292500,279200,283e3,282300,294700,298800,303500,309100,300200,301900,289400,295500,294800,307800,310600,309900,308100,318700,319200,323300,313700,315400,317800,342500,346600,337500,315200,325400,343e3,347800,345200,339100,345800,347300,356100,339200,337300,328100,331700,337300,340100,352400,354100,359100,354700,349e3,335600,
112345,Maryvale,Arizona,2,,,,,,,,,,,,,,,,,,,48100,51100,56500,55800,55900,53800,52400,52200,50300,52700,51100,48200,45500,42900,42500,40400,42e3,42e3,42200,40600,39100,40200,40400,42e3,43200,45100,45800,45400,46500,47900,5e4,52100,58300,62500,64900,65500,68100,73800,73900,75200,82e3,85900,84600,77400,79700,84100,86200,95700,98100,103e3,96e3,96e3,94200,92500,94300,97100,99e3,100500,100800,104e3,103600,104e3,104100,111900,110200,112100,109600,114200,116300,118e3,12e4,121100,120400,119800,119100,122100,125600,135900,136500,137200,132800,134100,137500,137600,140700,142200,145500,146600,147500,150100,150600,152900,149400,151200,149700,153400,156100,160100,159900,159600,162700,166300,167500,167900,168100,171100,173400,175500,178300,178300,181200
192689,Paradise,Nevada,3,270800,286400,290700,258100,231700,214100,203300,191400,181900,168400,163600,148100,137600,128e3,124100,114900,115e3,113800,115700,113200,115e3,117700,117100,117e3,115700,116400,117e3,116500,117500,114700,112300,105200,105200,104400,105800,106300,104800,107800,101700,102800,98e3,101e3,98e3,100200,100500,100900,103e3,101400,106300,102600,106e3,106600,115200,113200,115500,112600,122600,126700,132300,133800,135200,139400,140600,142800,144100,145400,147700,147800,150600,153500,156200,156800,157100,155200,156300,148800,154600,165300,172800,172400,163900,167700,168800,169500,173200,175800,177e3,169800,169200,171600,18e4,181700,184200,181600,183e3,183e3,182500,182600,182700,185400,185600,187600,186900,191800,189600,192300,191500,195500,198700,198400,202500,205400,208e3,207900,210200,213500,217100,220600,226e3,229100,231e3,234100,239300,244700,245100,247400,245700,,
270958,Upper West Side,New York,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985200,980300,923500,991600,1033200,1032700,923500,896900,905e3,936700,953100,955600,896100,788500,742600,751300,789400,779900,780300,849200,856800,900900,819200,884500,895800,948700,881800,856900,825e3,850200,821200,826700,852300,902900,938e3,911300,928900,917100,904100,868600,911100,954300,969100,936700,940800,895900,901100,887300,907700,886e3,915200,947800,944e3,91e4,957600,1047100,1063200,1087400,1115700,1386400,1404e3,1411200,116e4,1158700,1083600,1050800,1004300,987700,998600,1084900,1068600,1098900,983600,976600,1037200,1065e3,1169e3,1197600,1224500,1192e3,1117400,1090100,1060700,1134900,1217500,1259800,1161200,1075e3,1135700,1173100,1173100,1068400,1214900,1252600,1223500,1043100
118208,South Los Angeles,California,5,,,,,,283700,268200,262800,245e3,231200,219900,212100,212e3,194900,183700,175300,181600,186100,184e3,179300,184300,191500,197700,197600,193700,192200,199400,209700,204300,200600,201700,210600,205800,197900,203400,216100,219500,207100,199700,198400,204600,200400,198200,197900,194100,193300,191300,196200,200500,200600,202500,202800,202800,207600,205900,210300,212500,217700,223300,220200,223300,226500,233700,237500,241300,242800,251300,255800,266700,272e3,275400,278700,281200,285900,29e4,292700,289800,288400,290800,294100,298100,296300,299300,297e3,301100,312500,316300,314700,31e4,309700,315300,321e3,324700,328100,329800,341e3,344300,346600,345300,355600,363800,372800,367600,369100,365e3,371400,374400,381e3,386e3,388100,390600,408600,415700,428e3,418e3,422800,422800,438600,454400,461600,465400,457300,469400,477400,478600,481500,468700,476e3,476500
192820,Sunrise Manor,Nevada,6,,,,,,,,,,,,,,,,,,,72700,75800,77400,85600,88700,89100,83e3,82400,82200,82700,81e3,80800,78900,76100,75700,73e3,74700,72600,74200,72100,71100,70500,67200,66400,65600,67900,70300,67900,67900,65800,67700,67100,7e4,73600,77300,77200,8e4,81800,88e3,88500,92600,94700,98100,96600,94900,97800,102400,107500,109500,109600,114500,113700,116500,113100,117100,116100,116700,111500,113e3,115100,120200,124700,132300,134800,133800,128600,129200,132300,133500,133600,138e3,138500,140200,136600,138400,139200,159200,159200,160300,150900,153700,155100,147500,148400,149900,151300,152800,151400,154e3,157400,163400,165100,165400,166100,169300,170500,171e3,171700,177300,182200,187e3,188500,192800,191200,196400,205300,210700,208800,205500,,
192796,Spring Valley,Nevada,7,234200,228200,224700,223500,216700,215100,198e3,194300,185e3,184300,178400,172100,165300,150500,138e3,130700,129200,126400,121300,123500,125900,127600,127900,128200,132400,133400,132700,135400,128700,126600,117400,119200,118800,118900,117200,118100,116900,113200,113800,117e3,117500,111700,106600,108200,109800,11e4,109900,110200,118100,117600,121500,122300,128700,130900,127600,130400,133900,139400,143500,144800,152700,153500,155300,153500,156400,159800,161800,164e3,166300,166e3,167200,17e4,171200,173700,175e3,175700,172900,171e3,169500,179800,181100,189200,182800,186300,187700,190300,19e4,188700,188900,189300,189100,186800,188300,190500,194900,204500,224100,224400,217700,200500,206400,207e3,207900,207300,224300,225800,225400,211e3,214e3,216800,220800,224500,227400,233500,237100,240600,240300,244200,252300,257100,268400,270600,272500,265700,262600,261500,257600,,
268496,Southeast Los Angeles,California,8,,,,,,238300,219400,210600,201500,197500,192900,168600,150900,139800,143800,140100,132600,128400,128900,133100,140500,145600,154e3,148300,147e3,140300,142300,149200,148100,154100,16e4,171500,173900,165600,157200,151800,157300,167e3,171800,171900,173100,172400,166700,164900,162700,162300,154100,149200,150200,158900,166100,174600,17e4,182500,174900,185200,184600,191200,187300,173100,179400,185100,197100,198500,197500,212600,224200,227900,218400,215400,222600,225500,220900,220400,223300,232700,237100,242e3,241700,242e3,253400,251500,254e3,241200,249400,255700,265600,273900,273100,269800,273200,277200,293e3,290400,291200,284900,288400,289400,290700,293600,300500,303200,307200,309600,315700,315600,318700,322900,327500,325300,328800,325800,331600,331800,337600,340900,348800,349500,350100,336800,346400,351800,359500,361800,361700,377500,376600,395800,395400
112547,Paradise Valley,Arizona,9,280900,260200,261500,263100,260400,250800,247200,240100,259500,251300,246300,211500,188700,169e3,162e3,167400,171800,173200,171600,167500,172200,173900,183200,169600,162600,151300,157300,164200,167500,160500,150100,147600,146700,149600,153600,155500,145800,137800,129300,136400,137300,142100,141800,140600,147100,148800,148900,142200,140800,140700,142800,146500,149700,155300,150500,153300,157300,166900,170100,174e3,170400,170300,175800,192300,204600,201100,197400,197200,197400,196100,201800,189500,187900,178900,184900,186800,185100,192800,193900,194e3,192500,194900,199e3,210900,214900,218900,216400,218600,207300,207500,203900,216e3,221300,224600,236500,231e3,241800,233200,238200,231800,232100,235900,239100,241700,242700,244e3,248600,247200,246900,241800,241600,241400,246e3,249800,251300,252e3,257200,259e3,268200,264500,265100,261700,270200,276300,291500,298600,,,
111818,Deer Valley,Arizona,10,215100,208800,202200,197600,195400,187500,182300,178200,175900,167900,161500,155500,151e3,137600,130400,125700,127300,127200,131300,13e4,129200,127e3,129600,129400,129200,125500,125700,121600,120100,115900,118e3,118900,115600,107600,103100,104700,104700,102300,100300,99900,100400,100900,103700,105700,107100,109700,105e3,103600,101300,109200,113500,115200,114800,118100,120100,128200,128100,132300,132600,136100,137100,139100,142600,144100,146300,146700,149300,149800,150900,151500,152700,154800,156800,157400,154700,157400,163200,166e3,161800,155100,152900,155700,150400,154e3,155200,164e3,167600,170700,172500,171600,173100,176e3,180400,185400,186400,186400,184600,193400,197e3,199200,193400,194600,197200,200400,203100,202800,203600,205900,209500,209700,206700,205600,209200,213700,216700,217600,221900,222900,225200,221800,224600,229400,230600,233800,232700,238900,,,
267955,North Mountain,Arizona,11,,,,,,,,,,,,,,,,,,,76700,79400,88700,86900,89300,81600,84100,83e3,84700,85700,82800,82500,79e3,80500,77400,72300,77900,72400,74300,64100,66500,68300,68400,71600,73400,72e3,79300,78900,85800,79500,80100,79400,81900,85200,89e3,92400,94800,97900,105300,108300,112200,114200,118e3,121200,119600,121400,122500,126500,126100,128700,130200,130800,127100,137200,138e3,142500,131400,129800,128400,129800,131400,133500,131900,134100,135400,137900,140800,141800,149100,15e4,153400,149500,152500,151100,152700,153900,159600,164700,163100,159400,158100,163e3,164900,166800,166500,160700,164400,167400,179600,176400,177800,174400,176800,175900,175900,175300,177800,176700,179600,176400,189300,193500,200700,200100,201100,201800,204600,204800,208900,207500,213200
273698,Far North,Texas,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282e3,281900,295700,300600,299e3,304e3,303100,301600,288600,284100,281900,284300,288e3,287300,290400,294800,305800,310600,309700,315900,319800,321200,310700,302600,309800,311200,316900,311400,315200,312100,321900,32e4,323400,320400,321200,336600,334e3,345500,327600,345700,330200,332e3,314400,319e3,335700,347300,360200,364400,364e3,359300,350700,346500,352300,352900,346400,326e3,340900,353800,363e3,366200,362900,383100,350700,343500,337800,
267908,Camelback East,Arizona,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165700,171e3,154e3,149200,155e3,162300,167200,178300,175e3,17e4,159700,163300,167600,173700,176e3,177300,173100,169700,162600,161200,162600,167500,171900,173300,175300,191900,206200,206400,205100,214700,222300,223200,215700,231600,245800,253100,240100,224800,217600,225700,223200,222100,222500,221900,229e3,225400,226200,255500,262500,266300,228900,219400,226900,227800,235400,239200,248200,246900,251100,262500,274400,296600,312800,321800,288600,257900,248400,286300,315200,319600,291700,
273566,East Side,Texas,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117600,123200,123200,127100,124900,127200,126100,133200,128700,130500,124300,131200,124700,121e3,118600,122400,120900,116200,115e3,117700,120400,122400,127e3,124700,125900,123e3,121200,122800,121800,123700,119400,121100,121900,127200,126200,13e4,124900,127e3,122800,122e3,119700,119800,123200,122200,121600,120300,124600,124800,126400,125300,128400,129900,124400,125500,124500,131300,127300,125300,121700,124900,120900,120800,123200,128700,132200,129e3,130700,131700,137100,137900,135300,131e3,131500,133700,134100,133400,135500,138200,139e3,139800,137900,135e3,136100,139300,143e3,142e3,139100,137400,134600,133700
272734,Alhambra,Arizona,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76800,82200,88700,97200,94300,95100,94800,101300,100500,104600,105900,111500,114400,121200,120800,12e4,117500,121e3,121e3,115300,114100,116700,120400,120800,121600,124400,129300,128600,127200,122200,127100,129300,143300,141e3,144600,136200,14e4,138800,134700,138e3,142400,152e3,158700,162500,164100,155900,153700,155500,161200,161500,164400,163800,170700,170800,171e3,169300,171500,178900,179700,179700,170100,169400,185900,199100,202300,181900,181900,181100,189100,200700,211300,212e3,197700,193300
35521,Enterprise,Nevada,16,25e4,246600,24e4,231e3,227300,223400,212600,203900,194300,192900,188200,180100,171200,164e3,159300,156300,151500,146200,143300,140200,144500,144300,150300,151300,154700,152300,150700,148200,145600,143600,141900,139900,139200,137600,141e3,141e3,139e3,135e3,132800,131300,132400,129800,130700,127800,130200,128500,132e3,131100,135e3,134300,141800,150100,153800,154100,148700,148900,152800,155900,160300,160900,166700,170800,176200,180300,184600,186800,189900,193400,193500,190500,188100,191800,197200,202300,201200,201e3,204600,207300,226e3,223600,225800,211700,213200,212800,217500,217e3,219100,214300,214300,212100,213700,216100,234200,238e3,242900,230100,225300,224e3,225300,230700,229300,229300,224200,227e3,229700,236900,241900,243900,246600,245500,244400,246500,248800,255e3,255100,256100,258400,263800,272300,276800,289100,296e3,301100,295900,289800,287400,287900,,
274742,North Scottsdale,Arizona,17,472400,429800,431400,452e3,448e3,473200,476400,501300,491600,467100,454400,413500,452700,411700,399e3,336900,344500,380500,392800,418400,394100,381300,368900,354500,345300,325900,328700,346600,349700,360100,357800,368800,372400,359200,361900,342600,337100,315200,319700,336900,351700,376500,381800,390200,386300,385200,333100,279900,236700,254400,269900,271300,261300,250900,252400,270200,280700,309900,312600,314400,297800,296e3,316500,328700,333300,318e3,305200,306500,305500,310700,300200,309500,310600,341300,336600,374300,350100,346700,301600,312800,282200,292400,285100,311800,320200,330700,329200,319900,323600,345500,357e3,341100,336600,334600,345500,355700,358800,359100,344e3,339600,312300,311200,315600,342200,373500,371900,385200,363100,363500,356300,369400,380300,381900,389900,405300,419800,421700,414800,417800,409500,402300,398300,406700,423e3,444e3,507500,,,
275237,Roosevelt,California,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161700,158500,145600,145e3,144500,141600,138500,147400,149400,156800,151200,157700,165400,162200,150100,139800,153200,160100,182400,175700,174700,157100,154400,154600,149600,159100,167e3,173700,169600,166200,166900,158800,161400,158700,174900,178300,183400,181200,180100,209500,216900,212900,200500,194500,213800,199400,208300,212200,232100,232200,216700,194500,186700,186200
267971,South Mountain,Arizona,19,,,,,,,,,,,,,,,,,64e3,69400,72e3,74e3,71800,77300,78300,83800,80100,82600,82200,81600,77200,71300,87100,85300,83e3,61600,62500,62700,65900,63600,67e3,65700,65800,64100,65e3,63600,65300,64600,65300,60700,61400,66300,74900,77e3,74500,86200,89700,95e3,81900,86500,84400,86700,89100,91600,96100,94500,101300,99200,97400,101900,106600,110700,108200,105900,105100,110700,116800,121500,116200,117e3,118600,117500,118400,116500,117e3,122400,121900,129400,126300,130700,131400,132800,140900,140500,141300,144100,155400,157900,154400,143400,143500,143300,146800,150200,150200,159400,163200,165900,166400,171e3,179e3,179e3,176700,174200,175500,187100,191400,193500,191800,191800,199300,197400,199e3,193900,190700,187700,185700,189100,198900,206700,207e3
273565,East San Jose,California,20,,,,,,,,,,,,,,,,,,,295400,291900,301100,312900,317300,318800,312200,313300,309e3,308800,313500,312200,309600,304600,309900,306e3,318600,307700,311300,301600,305200,3e5,300500,307e3,315e3,314300,311100,306100,311e3,312700,317100,317500,318300,327200,328900,332800,321900,330100,353600,376400,397200,390800,394400,386500,395300,406800,413800,415500,424300,433900,444700,449800,444600,449200,45e4,475500,477600,476100,469100,477500,480600,474700,477e3,483900,498900,495400,505700,512300,534e3,539600,546200,528900,526100,523100,540700,548e3,555100,557800,550900,552600,552100,567100,563100,577400,581900,602300,596300,598500,597600,611200,619700,624700,623500,621500,626900,630200,643900,647600,677400,679400,703400,720700,751700,767200,774800,791300,796600,777500,764700,752900,750500
273555,East Memphis-Colonial-Yorkshire,Tennessee,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91400,94200,85400,85300,81900,87200,102e3,103200,110800,110700,114100,104900,99700,101300,101700,104200,108700,108e3,106200,99e3,98100,109e3,125400,130100,113300,97600,101200,114200,112600,113600,113700,120600,114800,112700,112e3,116100,114100,123200,120400,130700,124200,128700,124500,124800,122200,119200,132200,135500,140500,128800,128900,127300,126800,119800,116900,123100,126600,129400,131100,132700,138500,132400,131100,124800,132500,133e3,135200,134800,141500,147200,140100,133800,124600,130700,133700,135e3,134700,133e3,133400,138200,145500,158900,155e3,151600,140900,141300,141800,144300,147e3,143200,141900,144900
273088,Bullard,California,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164500,158900,155200,154700,158100,158500,157400,159300,161200,165700,163300,168e3,162400,162400,163200,174100,192900,200900,201600,198e3,193200,192700,193300,197200,203500,203200,204900,206200,208900,213700,212800,217300,22e4,226e3,222700,220500,213e3,217200,211900,215400,229800,236100,238600,223100,226e3,224800,226e3,225500,226600,218700,222300,219200,228700,223600,235100,236900,239300,240300,243100,248400,245300,246200,246900,251e3,269100,262e3,259400,243100,251300,252500,259500,258600,265400,264300,275e3,273e3,280300,275600,274200,269200,269900,273600,270300,279700,277700,273300,277100
275501,Southwest Dallas,Texas,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163900,154900,154900,154800,160700,159700,162600,162600,165200,167200,166900,170100,165300,171300,179800,188500,192700,198100,193900,191400,174100,175100,175800,177700,181100,178200,191100,207800,213900,208700,187900,190600,190900,207200,204500,198500,191700,189e3,
276652,West San Jose,California,24,819e3,797100,76e4,698700,684200,703900,725700,722600,705200,712e3,701300,701200,652e3,636900,601200,617700,623200,634100,609400,618900,635e3,664500,653200,687600,698200,716900,674400,675900,667500,681700,652600,645500,683900,685700,685900,636800,639800,643900,626300,635800,640200,653800,651500,639400,642400,632800,616700,646200,654e3,677800,638e3,662400,673100,712700,71e4,728500,720400,751800,726300,769200,770300,813400,786800,792500,793300,807600,795200,776500,771100,783900,821e3,881300,896700,897400,866600,872400,872900,867400,876300,854400,881200,902500,945300,1073600,1074400,1109400,999e3,1017300,1031900,1035400,1044100,1042600,1048400,1040500,1032100,1033200,1079e3,1064700,1095e3,1018300,1032100,1009800,1055100,1076100,1087300,1164500,1216400,1227200,1177300,1166200,1175900,1187e3,1218400,1266e3,1313e3,1309300,1362700,1456300,1492700,1603900,1679200,1691200,1561800,1418e3,1392600,1407300,1414900,1409300,1412900
271503,Northeast,Texas,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91300,95100,91700,90200,85500,106e3,107800,110200,96e3,97600,96600,93800,93900,95600,93700,95300,94900,103600,100500,101300,93600,90800,90200,91800,93600,92200,90500,91300,91200,93800,94900,95700,97100,96900,96600,94900,94e3,94800,95500,93400,93300,91200,93200,92800,91100,90800,90800,93300,94800,92200,94500,95200,98600,103700,103200,103800,98e3,99400,101500,101300,101100,100500,100900,101e3,101700,109300,109100,109300,103900,105400,108900,112e3,116100,112700,106800,109100,110500,127100
275454,South Scottsdale,Arizona,26,267100,255400,252100,259900,253700,239900,230700,222700,212600,203300,217400,208100,203e3,180800,180300,182e3,181200,184400,178400,169300,167700,162100,174600,174100,170800,163600,158100,162800,161500,159600,153100,141700,132600,128500,152700,162700,165e3,145800,146800,151100,146e3,144300,151e3,157900,155900,149900,134100,127e3,119700,136100,139500,141100,136100,142900,146900,147800,156400,158700,170400,162e3,167600,170500,178e3,185400,186500,186900,176e3,181700,180500,190500,187900,185400,185100,184600,187400,184100,187600,188500,197800,177600,191200,178400,202500,197900,209300,210700,208500,208e3,193600,189100,186300,198500,203500,211100,206900,211900,214100,217400,217e3,225e3,228100,237900,235600,232200,223100,217900,226600,237600,245500,238900,233600,228200,235800,239300,244200,243800,241400,247700,264200,277e3,269700,259500,249200,265900,285100,317100,339200,311800,
276215,Blossom Valley,California,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681200,686400,690300,697800,694400,701800,689e3,694100,684800,706800,7e5,720200,71e4,720500,719100,738700,748500,755e3,759100,775e3,774100,776900,78e4,776800,786800,786400,818900,826600,848100,864100,900800,931800,958500,966300,999600,1010300,1013100,975e3,964100,949400,938400,917400
276476,North Long Beach,California,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271600,274e3,279e3,284400,289300,294500,297800,300900,304100,303800,303700,307200,304400,308900,313e3,312900,313600,320400,326600,333300,327700,335300,338100,338e3,34e4,342500,343e3,340300,340600,346600,354900,347600,353200,355700,368e3,373200,377800,381800,378500,378e3,381400,382200,387100,385700,387700,388800,393800,383500,374200,373e3,396600,412400,416e3,415800,414600,416700,427e3,440100,458e3,453800,453900,440400,441500,436900,442700,448900,454200,457e3,454400
275467,Southeast,Texas,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149400,151900,152900,157800,159400,162200,160600,162e3,159300,162900,158300,161900,163400,168600,169600,168500,169500,169200,173700,176200,179500,178800,181500,179600,180700,181100,184500,185300,185300,186900,189e3,201100,200600,200600,189500,192600,195600,203400,202400,205100,203100,203500,203900,205800
271511,Northwest,Texas,30,213600,211500,205100,194100,180700,180600,195800,208300,224900,214300,215500,207200,216200,213700,209300,196500,184600,18e4,175700,179e3,182800,187600,199900,198800,192300,183100,179300,179500,174e3,176200,200500,205300,205100,188300,191300,212600,219500,220100,212700,204300,198300,185e3,188800,192100,184300,185800,192100,213e3,203900,207700,197600,191300,180800,174700,186600,187500,194900,191500,208600,205600,205600,199100,199500,203900,204500,197500,197300,202300,204600,199e3,188e3,192100,183100,179800,177200,188300,190100,191500,192e3,185300,201700,198200,196100,177e3,181900,186500,188e3,190400,192e3,194300,189800,188400,186600,192600,198600,211600,209e3,204900,196900,196900,198100,190900,192e3,196300,206800,207900,203400,198300,200300,207800,207500,200700,186700,201400,206400,225600,218900,217800,213600,208e3,210600,217e3,218300,222800,212400,222300,222100,216800,208400
276659,White Haven-Coro Lake,Tennessee,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46100,45900,43300,44300,43800,44200,43e3,43100,44200,44400,46800,45900,40800,45400,45400,48900,45500,44400,46600,45400,48100,47500,45900,42800,43600,42300,41e3,40200,43200,45e3,47600,48e3,47100,41400,43800,45500,5e4,49100,54200,52400,50700,52500,51800,50300,48200,54500,54800,55100,52200,54400,62900,67e3,67500,61200,58400,59900,64800,61100,63200,59300,62900,63600,61800,59300,55800,56100
273480,Downtown,California,32,573500,559600,499100,455700,431800,430900,428600,403900,402500,391900,384e3,368100,352900,345300,329200,318700,331400,351e3,357600,367e3,378400,402900,396600,410200,417100,413300,394400,369600,381700,385600,402100,387e3,385200,382800,379e3,367700,351700,363300,382600,391800,378e3,353100,373e3,365200,371200,37e4,391600,403e3,401e3,405900,406600,396900,396800,399500,397800,399900,411e3,427200,441900,437500,441400,440300,466900,485800,500500,496e3,477500,477e3,500200,512700,532900,512600,515400,510500,510800,522800,511500,536500,539e3,553700,544500,551900,544600,560300,564100,585500,594500,601300,625200,626400,652800,654200,649800,646e3,643200,670600,673600,685200,674e3,658500,638600,634100,633900,640900,651300,664900,669600,685600,697200,696700,689500,688100,707400,717200,743e3,747300,76e4,8e5,845300,891100,899800,944200,936100,,,,,,
274514,Mid City,California,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475200,536100,548700,535300,487900,427100,427400,464100,528700,521900,513100,513500,516500,499e3,484500,526200,555600,622700,641800,627800,67e4,660200,688700,626800,588800,6e5,580600,619900,616200,615600,615e3,630700,647100,665100,633900,612300,627500,670900,699500,690600,693400,707300,712e3,696900,688500,724100,758500,786500,811400,802100,780200,730500,710300,696400,697500,748100,757800,755300,722700,728e3,743200,727100,762300,778400,805600,839800,862800,888800,913100,901300,947300,866800,850800,847800,896800,881300,869600,887300,933500,1041200,1140100,1172800,1043500
269592,Logan Square,Illinois,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228900,228700,231600,230900,231e3,241300,250200,263600,265700,271600,268700,25e4,251600,282800,313800,315400,291700,286200,293300,296500,295900,283200,284200,274400,275900,279400,286600,286700,286600,291500,294100,274200,271e3,276100,288600,293300,294500,294500,300100,310200,317400,312500,301600,295900,302900,316300,334100,342600,338200,338600,328700,332400,330200,333800,332500,333700,337300,333900,346700,350800,374100,364300,360800,360300,347500,349700,337300,358100,369900,364700,381500
275090,Preston Hollow,Texas,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327500,306600,306300,303600,302700,288600,291900,321800,322700,330800,311900,324300,32e4,327400,319800,317900,312600,315600,324700,315300,329600,367700,379600,363900,333e3,342400,348600,349800,354800,361e3,373700,374900,374500,361300,359100,364e3,373800,380500,396100,408200,415e3,407900,404400,407800,406800,405700,377900,402700,409100,430800,415800,416900,410800,398e3,397500,398500,
270875,Lower East Side,New York,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655200,594200,553900,486900,507200,513e3,509500,494800,537600,567400,584400,543200,511800,481400,436700,403e3,458400,51e4,541900,481600,461900,444800,430200,404600,444200,459e3,477700,459700,497500,527500,555100,531200,557800,550200,596800,557900,551200,520900,565200,564400,568100,536200,536100,547900,579400,612800,603700,621500,656500,685e3,656600,607100,610300,582300,629e3,682600,699600,714e3,678200,699800,677900,760200,813500,870600,825900,818800,781300,744400,721700,705400,742300,790600,805100,807200,775300,791e3,773300,823700,797800,849200,825500,831400,801e3,806100,857400,830500,870600,900200,948200,885600,845700,802e3,796e3,712100,734100,726900
273652,Estrella,Arizona,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131400,137e3,140800,142200,141900,142200,144300,146600,148900,149900,149100,149400,15e4,151800,154500,159e3,159900,160400,157700,161200,163e3,166e3,167400,17e4,172700,173600,174400,175600,177800,181100,182500,182200,183e3,185700,189200,189600,193200,193100,194200,192800,194500,197400,197400,200900,203300,207800,207100,207500
41131,Sun Valley,California,38,420100,406700,381900,360500,347900,335900,334100,333600,311500,299e3,286600,291700,286100,278400,273100,264200,262900,263600,275200,278500,285200,288800,292700,292100,291900,296600,301200,295900,291700,283300,294900,285200,284200,284300,290700,287e3,276200,28e4,279700,274e3,264600,272900,275700,270900,261400,259400,251300,260200,269300,278800,273400,263900,270400,279500,297200,300400,302400,302600,310400,312700,307100,307700,319300,330500,338700,339500,342e3,348400,360600,378e3,373300,374400,395100,405e3,406300,376800,380200,378900,382900,388800,392700,396700,401700,402900,407900,408700,411400,418400,417300,425700,424400,428e3,427300,422600,420900,431e3,444600,448800,442200,447800,455700,465400,467200,468200,463800,470600,481300,481300,485900,495600,508400,503100,500400,502500,517100,519e3,520200,522900,519300,542100,553e3,567800,554900,542100,552300,546100,554800,548e3,552e3
