"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Galludet","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177400,169900,174900,177400,175000,184900,184900,184900,182900,183950,178500,190000,179000,183100,186900,171200,173750,169900,169900,182950,184900,180000,191950,184750,184750
"Del Rio","Jacksonville","FL","Jacksonville","Duval County",390,179900,175000,174995,174000,170950,164500,163650,156450,159000,164500,164500,159000,156900,145000,152000,149900,154000,149777,145495,152790,155450,154340,153895,154490,156490,155990,154000,153075,150000,149000,149000,149300,149900,155000,152400,154550,154100,159945,159949.5,164990,174700,175000,174750,171000,170495,177830,177635,177220,177440,169990,169950,165990,175000,175000,175000,184000,182990,185000,185950,185495,183990,182110,181400,177900,177000,175450,178750,178500,184950,184900,189900,190000,194000,199450,207025,205000,205000,219495,215000,216500,219990,222000,209900,207000,219995,217500,219990,222400,221900,229900,219900,219900,218285,219900,242495,229905,225000,224000,229229,239000,239000,235750,240000,237945,236250,239900,239900
"Las Colinas","Irving","TX","Dallas-Fort Worth-Arlington","Dallas County",391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466242.5,464440,459900,463980,464900,464900,466702.5,444900,511900,487000,429900,427850,417450,399999,396934,450000
"Taku-Campbell","Anchorage","AK","Anchorage","Anchorage Borough",392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263450,269000,260000,272000,269450,268500,265000,264900,254450,258675,257950,249900,247750,240000,249450,249900,249900,264450,261950,256350,250000,256350,258000,250000,249000,244900,257950,264000,258000,258900,258000,251000,252950,249949.5,255000
"Old Fourth Ward","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651765,650000,650000,625000,645832.5,650832.5,649000,649900,651765,658950,667400,674900,659900,697900,695900,674900,674900,674950,669000
"Great Northwest","San Antonio","TX","San Antonio-New Braunfels","Bexar County",394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,155000,149900,159950,159950,160000,157800,162900,164900,165000,165000,167000,165000,167000,163500,164900,167950,170000
"Magruder Area","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188700,179900,188300,175000,175000,169950,169900,169900,169900,160900,169900,162000,179900,189990,195000,189500,184900,184900,171000,187500,185000,184950,189900,188500,189000,189400,178000,189000,172450,182449.5,179999,177000,182450,189900,189900,192450,199000,199000,189900,189000,187500,185000,184000,185000,184000,189200,195000,197000,199000,199500,199875,194900,197200,197400
"Falcon","Colorado Springs","CO","Colorado Springs","El Paso County",396,185000,189900,185000,196450,188000,190000,190000,189900,190000,189900,185000,180000,181800,186600,185000,187750,187250,185000,189900,185950,194950,198900,190000,198000,195000,194250,186000,179900,179900,187000,179900,180700,183950,189900,187450,213000,210000,197500,203250,220000,221900,222950,219950,226900,225000,219950,239900,249900,237950,232100,237925,239900,239900,235000,232000,231500,236450,227560,229280,238897.5,249950,247500,235000,229250,220000,229000,230000,232000,248000,244000,242500,245000,240000,241650,250000,260482.5,253832.5,248950,249900,244608,242900,237900,235000,265000,268965,269500,274205,275000,285000,285000,277450,289900,289900,291450,284950,314000,299900,295950,299000,3e+05,301900,291500,299000,299450,299900,299900,299500
"Downtown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,409900,407450,414900,407450,405990,4e+05,4e+05,399990,382400,388990,383990,379900,379945
"Norwood","Miami Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238900,249900,232500,247000,249000,249900,245000,234500,235000,244500,249900,259900,264900,264900,267000,250000,254500
"Downtown","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",399,168240,170450,159900,157800,144900,146950,146950,145000,146900,144900,139900,132000,139900,128600,137000,123000,121000,119450,119500,126750,135050,127500,135599.5,129950,129000,135000,138900,140000,159000,150500,149900,146450,138000,149000,159600,146500,130000,135000,130000,129950,130000,120000,123600,124900,129000,124900,124900,137000,122450,119000,122500,127500,139000,139000,152400,152400,149900,145000,152000,154000,139000,145000,139900,147500,150000,144250,144250,149450,144900,142000,146200,129950,135000,149000,156000,158500,155000,171000,165500,159900,147500,147500,148250,149000,149900,149450,148250,149000,153500,146900,137450,134950,140700,138900,142800,140900,147000,149000,139000,143904,148900,159900,142450,145000,130000,134000,131950
"Mandarin Station - Losco","Jacksonville","FL","Jacksonville","Duval County",400,189900,189000,184900,179900,175000,174400,167000,161200,164950,165000,163000,159900,150000,149950,150000,149900,149900,144900,143875,139900,139900,139900,134900,132450,125000,139950,148950,144350,137900,138450,137000,139900,145000,149900,149900,130000,138700,144850,160000,169900,184900,170000,164900,169500,176500,169900,178900,174950,164950,169495,160000,159900,169900,159900,161500,162900,169875,164900,168000,168750,168750,165000,164900,165950,176500,175000,178750,177250,172450,172747.5,172747.5,179950,184500,194500,202000,199000,219995,217447.5,207450,199900,199900,190750,188650,194900,202450,199500,199900,205950,215849,215424.5,215000,216000,218000,216000,216250,212500,216250,218950,225000,219450,224800,223500,229900,230000,232450,239000,239900
"Girard Estates","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,232000,224950,229900,229900,224950,219450,210000,224999,218888,219350,229900,237500,237000,244999,247450,245000,239900,244450,239950,235000,237450,243450,241000,239900,247250,259900,259900,259900,249900,249999.5,249900,249900
"Thompsonville","Enfield","CT","Hartford-West Hartford-East Hartford","Hartford County",402,170999,182450,185950,186900,190000,189000,194900,194900,179954,179000,175000,179000,174500,179900,179900,169900,169999,174900,179900,174900,174900,173700,169900,159900,163175,159900,160675,159900,153000,149900,147750,139900,139945,146000,146000,149000,149000,149450,159900,144900,150000,150000,139900,139900,147500,149900,149900,149900,154900,164900,167400,169900,169000,163900,169900,159900,159900,164000,159900,139900,139900,139900,159000,165000,164900,164900,164950,164900,165000,161000,165000,162450,165000,167445,159945,168700,154950,160000,159900,159900,157900,157400,154900,149800,144900,154900,159900,167450,172900,169900,172400,174900,169000,179900,179900,178900,179900,159900,168900,179900,179900,179900,174900,174900,178400,179900,172500
"Highland Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",403,169250.5,164950,169700,169900,169900,169900,169900,169900,169900,165000,165000,159950,165000,165000,164900,160000,159900,160000,159000,159900,160000,159975,155438,154500,159850,160000,150000,150000,150000,150000,150000,154900,153000,150000,152000,155000,162500,160000,160000,167000,164999.5,175000,182500,185000,180000,179900,177450,175000,183900,170950,177500,180900,185000,185000,179900,189900,190000,184900,177450,172450,175000,187500,189900,187750,192250,2e+05,195000,189900,199500,199500,198500,2e+05,195000,190000,198500,215000,215000,215000,209500,209500,209700,214999.5,221450,225000,210000,229450,233500,229900,229900,235000,233700,225000,239900,245000,245000,245000,225000,225000,237500,236500,249450,235000,239900,239900,245000,248400,235700
"East Akron","Akron","OH","Akron","Summit County",404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40900,39900,39450,38550,41450,41250,42500,43800,49900,45000,49000,47500,48450,46700
"Calumet Heights","Chicago","IL","Chicago-Naperville-Elgin","Cook County",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162500,159900,159900,159900,155000,149900,149900,149000,157000,165000,175000,160950,155350,157800,156850,159900,157950
"Corona del Mar","Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2215000,2195000,1995000,1998000,2198000,2172500,2195000,2212000,2199000,2295000,2197000,2137500,2169000,2149500,2200000,2375000,2495000,2198000,2022500,2198000,2100000,2359000,2312500,2374500,2485000,2392500,2320000,2495000,2495000,2495000,2595000,2492000,2547000,2750000,2730000,2888000,2750000,2895000,2722500,2795000,2695000,2599500,2745000,2787500
"Glendale - Heather Downs","Toledo","OH","Toledo","Lucas County",407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,92900,91400,99000,95500,99900,102400,105000,109900,110000,109900,109900,92400,92900,94950,95900,97900,96400,99900,101900,99900,100900,99900,95000,98500,95000,98750,89900,89700,96900,95950,94900,95000,104500,116250,113950,112900,109900,106400,105000,101950,99000,99450,99900,99900,102400,99900,94750,99900,109945.5,115000,112495,115000,115900,118400,109900,109950,114950,109898,108949
"Paradise Hills","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234900,239450,234900,239900,239450,240000,239900,242500,237325,244900,249947,261200,259950,250000,250000,260000,264900,269000,277999,276449.5,283995,279900,276499.5,279900,285000,292450,292500,299000,296000,290000,295500,3e+05,310000,297997.5,290000,291000,299949.5,299450,295900,297450,304950,309450,322450,315000,311000,329900,329949.5,329900,325000,324500,331950,349900,387940,374890,367350,350000
"Pittman","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,207450,234999.5,230000,230000,230000,230000,230000,247900,249950,259000,246450,254500,259950,255000,278450,276950,287500,289995,299900,270000,249999,275000,270000,261995,260000
"East Bluff","Peoria","IL","Peoria","Peoria County",410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55700,56950,65900,69716,69716,67450,74900,72900,72900,69900,67400,69900,69900,65000,64900,67900,74900,83900,74900,67900,71400,70000,72900,75000,75950,72900,69900,72900,72900,74900,76900,72500,73700,74900,72200,74700,77200,69900,70000,79900,79950,79900,79900,75000,76250,76250,79900,79900,75000,74900,69950,69900,74900,74950,69900,69900,64900,60950,67200,66900,69900,59900,62250,61250,64900,59900,60430,59000,60950,69900,69900,71900
"Heritage","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255000,256500,277000,262450,262450,273900,269900,269900,282500,279900,266200,279900,255000,280000,290000,280000,275500,282000,275750,269000,267000,265000,284900,284900,302450,292450,292500,314900,319900,311000,304500,299950,291500
"North Hills","El Paso","TX","El Paso","El Paso County",412,164950,149950,150950,151450,151450,149925,149950,151950,152367.5,151950,151950,158450,152950,152950,152950,154925,154950,155900,156800,158000,157855,144950,141474.5,140000,139900,139900,137950,140999,142224.5,140950,143475,144950,144900,142950,142700,143950,142850,143900,141475,145667.5,149950,156925,157450,158450,159950,162400,162675,162950,162950,162950,163975,160000,159975,159925,151000,158975,135450,134950,131950,132225,131950,134950,136950,137450,137950,137975,138225,138850,138500,136450,136950,136950,139450,136950,139950,142950,151000,159900,164900,162450,160000,155400,160000,149325,149950,149975,154900,160000,153000,156493.5,162000,162000,162500,164950,166500,165000,168000,162900,158950,160000,162000,161000,163000,170200,174999,176500,174950
"Jenkins, Pinecroft Subdivision","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",413,121900,125000,128400,129900,124950,124999,123500,129000,124900,119900,119900,115250,115500,106750,116200,119900,119900,118000,118000,122000,118950,119950,116000,114999.5,116000,115000,114450,114900,111450,109000,118900,116950,114900,114900,119900,115400,119000,119850,119000,111450,109900,114950,113950,113900,110000,109250,109900,112900,114900,115000,114900,115000,115997.5,117500,118500,119900,114900,111000,110500,109900,111500,111000,111500,118700,117500,115000,115500,114950,111000,116450,112000,114500,118000,117000,109950,109900,112499.5,114900,115000,114900,114000,117500,119400,114900,114999,114999.5,115000,124900,119900,122500,123700,125950,124900,124900,119900,119900,118000,118900,124950,126000,124999,124900,121900,122400,119900,117500,123900
"Northwest Akron","Akron","OH","Akron","Summit County",414,138900,139000,134900,135000,138500,137000,132450,129950,130000,135000,135000,129900,129750,127900,127500,129750,127500,128450,129900,129900,129600,129700,124900,124000,124900,119500,119000,120000,119000,119900,117000,119900,117900,119900,116900,115400,113000,118000,119700,118950,119000,118700,119900,116900,119900,119900,119900,119000,115000,121450,125000,124900,119900,119900,114900,110000,118900,112250,110000,109900,109900,112450,118000,124900,124900,124900,117500,124750,125000,124250,123000,121450,117000,117000,118450,125950,129450,129900,131000,130450,134950,129900,129900,128200,134900,132450,135000,134900,134900,138000,149900,149900,149450,144900,141670.5,133500,129900,129900,139000,143900,154900,154900,154950,157875,155900,157750,149000
"Steele Creek","Charlotte","NC","Charlotte-Concord-Gastonia","Mecklenburg County",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194500,194500,216000,213250,216500,217750,221725,220000,220000,216500,218250,216500,211750,216500,229900,235950,232000,218500,218500,225000,237000,230950,235000
"Phoebus","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,159000,149900,160700,155950,150950,145200,139900,130900,127900,129900,120000,124900,117439.5,125000,124900,124950,124900,121450,124900,133350,131700,122900,119900,124900,125000,125000,129900,129900,129900,133125,133450,134900,139500,133500,155000,152450,152450,150550,145000,149500,145750,137500,155000,146500,154950,135000,149450,159900,172450,172450,168950,169950,146500,140000,141000,143450,168100
"North-East Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000,1e+06,1053497.5,1043497.5,1053497.5,1079500,1150000,1082000,1050000,1094000,1192590,1168527.5,1200000,1239500,1199000,1282138,1231000,1226385,1290000,1350000,1495000,1382500,1495063
"College Park","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249500,269000,289900,299000,299000,303900,301950,282497.5,285447.5,284900,259000,249000,259000,282250,283000,299999.5,299500,299999.5,302900,309500,304375,299000,294106,299000,3e+05,309900,299000,299000,299450,315000,322000,329700,299500,297000,299500,310700,359450,349900,352240,332000,359950,362450,362450,374200,374500,363750,342000,339000,328000,324500,342500,363900,349450,345000,347000,339900,330450,325000,327450,359950,354950,354495,364945,399000,461500,475000,440000,429950,449000,409999
"Larkspur","Bend","OR","Bend-Redmond","Deschutes County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258500,264947,264723.5,264947,264947,264947,259900,264947,264947,259947,251676,249000,254900,249900,249900,249900,252783,258900,259983,274000,275450,259990,285700,279900,278750,285000,273450,282783.5,288990,309900,309900,309900,299987,299900,299900,317000,308900,315000,314900,322495,312445,319990,314975,329995,335000,330000,335000,345000,349900,349900,339900,348500,348500,345450,345000,348900,325000,325000,329000,327000,329000,320000,315000
"Greater Eastwood","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335000,312000,309000,317000,319000,319000,319000,319900,322400,329900,336500,339000,339000,324950,314900
"Whitman","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,189900,199900,189900,189950,195000,194000,191950,199900,209900,204500,209000,199950,202500,220950,222450,229900,233000,245000,248950,245000,229900,232450
"Georgetown","Savannah","GA","Savannah","Chatham County",422,159900,161500,162900,164900,161500,159900,159900,159900,159900,159900,159900,159000,156619,149950,152900,149900,144900,144900,141950,141410,138950,140000,138000,140000,138700,140000,139000,142650,142900,135000,132425,138000,135000,130500,129900,135000,135000,135000,129300,130950,130950,136364,140000,149900,145900,149450,145449.5,144949.5,149000,151000,149999.5,154000,154000,149700,145900,139500,135000,133200,134900,132000,134700,139900,139500,149900,159450,159900,154950,154900,150000,154900,159900,159900,154900,154900,151250,154800,154900,150000,149950,150000,149900,149900,149900,150000,150000,165000,165450,154950,154900,162640,159900,163400,162900,162900,159900,159900,172000,174450,166400,164500,164500,161500,164900,167250,160950,159900,159900
"Gulf Gate Estates","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209000,199900,199900,209950,216950,231375,220000,228750,228750,228000,226450,229900,224700,224000,229000,229900,224000,240000,245000,249000,249000,249900,264900,279000,297777,290000,304749.5,299600,295000,291950,284000,274250,274500,287000,287000,289900,286999.5,295000,298875,294900,292500,290750,299900,3e+05,309000,309000,299990,298000,293500,289000,285450,287250,289900,289900,299450,294000,289900,287400,279900,279900,274450,269900
"SoHo","New York","NY","New York-Newark-Jersey City","New York County",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882987.5,6174999.5,5999999,6224999.5,6350000,6295000,6300000,6300000,6295000,5997499.5,6350000,6124999.5,5985000,5887500
"Mountain View","Bend","OR","Bend-Redmond","Deschutes County",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244950,236495,236468.5,249900,247223.5,247223.5,249900,257500,249900,249900,249950,262450,267000,260000,249900,249950,259900,269450,267450,274000,274923.5,282200,279900,279900,279900,284950,279000,270729.5,284450,279000,284000,292000,295000,295000,299000,298000,299900,309000,309950,309995,305000,305000,326495,314990,324845,332445,325000,329450,347600,347900,349450,349900,354947,354947,355000,369900,369900,367000,365000,369900,369700,369500,368750,373990,374490
"East Forest Park","Springfield","MA","Springfield","Hampden County",426,162900,159900,159900,159900,159900,159900,159900,159900,159900,159900,159900,151200,149900,149900,149900,151950,152450,144900,144900,144900,136700,139900,139900,134900,141908,134900,139900,139900,139900,144950,143950,149900,152450,153000,147450,144900,144900,145000,139900,139900,149900,154900,157200,149950,149900,156900,149900,149000,147500,145000,149500,146250,147950,156400,154900,149900,152950,152950,149900,149899,149899,149899,152400,146900,149900,159900,162500,159900,158500,158500,158500,159150,154700,154500,159900,162400,169150,164950,164900,159900,160000,162250,165000,159000,157000,154900,154950,159900,159900,171400,174900,173900,169900,169900,169900,164900,169900,174900,174000,174500,179950,179900,179900,179900,177000,179900,174750
"Silver Lake","Wilmington","NC","Wilmington","New Hanover County",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303950,272400,313975,319737.5,276450,239950,273050,276700,299900,329000,288425,323475,319700,321800
"Point Place","Toledo","OH","Toledo","Lucas County",428,95000,95000,87200,82500,79900,79900,84900,84900,79700,79900,83900,79700,84900,79200,76400,73900,72900,72900,69925,70000,69925,69900,73838.5,72425,74900,74900,75000,79900,75000,79900,75000,80000,77400,72900,79900,75000,69950,75450,75000,79500,79900,86221.5,79900,77000,79900,86900,86900,86900,89221.5,89000,84900,86900,82000,83900,84950,89900,79900,84900,77700,77200,75000,68500,69500,73500,70950,75900,74900,73900,79900,77500,77500,77900,79900,79900,84200,84500,84900,86950,84900,89900,87900,89900,94900,89900,90000,93500,94900,88900,89900,89900,89900,93000,92200,94900,94900,94999,94900,94900,89900,94900,90100,89900,89000,84900,94500,96750,89900
"The Meadows","Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",429,264900,259999,249999,250000,251351,251351,249999,254999,254900,249900,242749.5,249425,240000,239900,239450,239999,239974.5,242425,245500,245500,245000,244900,243000,240900,245950,253895,261600,264995,274950,264995,267500,273445,269999,281990,273445,275000,271990,289900,3e+05,300999,316200,295000,289900,314999.5,319900,315000,318925,314665,317950,299900,314900,310000,330000,334950,338120,338250,339000,339950,335000,335000,341297.5,346540,354975,349900,343945,349900,374000,384394,389000,383769,381269,396150,424950,412450,390431.5,391231.5,390963,399450,389900,392303,389950,393643,4e+05,4e+05,423950,423950,425000,425000,421471,422000,424750,425000,425000,425000,415000,424000,441572,449000,427995,427697.5,427000,428000,426342,425670.5,439900,426500,428399.5
"Woodlawn","Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",430,128400,149900,142450,139200,142900,141000,145000,139900,139900,134900,132450,129950,129900,129900,125000,126900,132400,129250,125000,125900,125900,126900,115000,117500,118700,116200,120000,120000,120000,120000,120000,119900,118900,119450,117900,118900,116800,110000,113949.5,118700,123900,124200,124750,124900,124900,119900,119900,117200,114175,109000,109550,110400,114900,114900,110000,109900,109900,109900,108900,105000,105000,105500,108900,109950,118000,109900,116700,117950,117900,115000,111450,113000,111950,110400,99900,99900,109000,99900,99900,99900,99900,109900,106450,108900,112900,118400,118400,114900,114500,114900,114900,118700,118700,114900,119795,109900,99900,99850,97900,99900,104900,117900,115500,124700,124700,124900,129900
"Centerville","Barnstable","MA","Barnstable Town","Barnstable County",431,347000,349450,349000,339900,359000,359450,359900,355000,349900,349900,329900,319900,312400,304900,333900,319000,319450,324900,324900,319000,311150,3e+05,299900,299850,295000,289000,289000,289700,290950,304450,325000,299000,328000,335250,327000,339900,345200,345500,332400,329900,349950,349900,347000,339900,339450,339000,354000,346950,359500,371900,366944,337450,335000,344450,349900,344450,339900,339900,344900,329500,324900,324900,319000,329900,329900,359000,359900,362450,357400,352900,367400,359000,355000,364950,384500,375000,389900,366950,369000,349900,347450,342900,339900,339900,367000,364450,369000,379900,384900,399000,414000,419900,399000,389900,399000,384900,375000,375000,375000,389450,399000,389000,389900,379900,385000,399949.5,399900
"East Passyunk","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307000,299900,299900,299900,299900,299900,282450,277400,289900,3e+05,302250,329999,322450,325000,309900,305000,317450,339999,340000
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",433,159000,165000,165500,165250,175000,175000,164950,165000,158450,159000,154950,155000,157361,159000,159000,156500,163500,164900,159000,158950,156950,159000,159000,159000,150000,149000,149990,149000,149000,149000,149000,154900,152000,159000,167000,164900,169900,174900,179900,184900,177000,169999,179900,175000,180000,180000,186000,184000,181450,189000,189000,189000,179900,198900,189700,199700,198000,189900,192500,192500,190000,192500,187000,186500,187000,189950,199500,199900,208900,211500,213995,215000,2e+05,199999,215000,199900,199900,205000,202449.5,199900,199949.5,199999,209500,202500,209000,207000,209000,217700,219000,214950,216750,214950,209000,222500,223700,223500,229000,229700,227000,229000,229000,229900,229900,233000,229900,238750,234950
"Bee Ridge","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349900,370000,354450,359000,364900,359900,356950,334900,325000,331950,334900,342500,349500,339000,345000,339450,327000,307490,325000,338500
"Wrightwood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,144900,147000,145950,146000,163700,179999,177499.5,179999,169000,162450,185000,187900,190450,190900,184499,190450,189950,194950,194999,189900,189900,185000,189700,189999,191500
"Oak Park - Northwood","San Antonio","TX","San Antonio-New Braunfels","Bexar County",436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399450,379000,389495,389000,379000,379000,369500,374900,365000,362450,369900,359450,369900,374900,384900,379000,399000,385000,399950,415000
"Scenic Foothills","Anchorage","AK","Anchorage","Anchorage Borough",437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242500,239900,247500,238000,235900,265000,249900,253450,249900,249900,249900,250000,259900,254900,254900,266000,249900,260000,249900,245350,245350,240000,240000,245000,249900,265000,277250,260000,275000,279250,285000,280000,277475,273750,277000,277000,273900,269900,267000,259900,258500,249949.5,265000,275000,269900
"Terryville","Plymouth","CT","Torrington","Litchfield County",438,199900,199900,219900,209900,209900,209900,212900,224900,205000,199900,199900,189900,214900,199900,214900,214900,214900,216950,199900,197000,197000,197000,187400,179900,179900,174950,179900,179700,188988,179900,189900,189900,184900,177500,175000,169900,174900,169900,169900,169900,169900,170450,183400,182900,181400,174900,179900,176950,175000,175000,174450,169900,175000,187250,187500,189900,184950,189900,182400,159900,159900,182400,184900,179900,182400,179900,179900,169900,169900,180000,180000,179900,187400,179900,179900,182400,182400,184900,184900,187400,174950,179900,182400,184900,177400,189500,184900,188400,184900,169950,177400,169999,182400,169949.5,157000,159900,173749.5,194900,194900,194900,194900,188400,184900,182400,186950,174900,184900
