"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Green Run","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,115000,117450,125000,125000,115000,119950,119300,119300,125000,115000,115000,128750,124999,121999.5,124000,123000,125000,115000,120000,125000,124900,124900,122450,115000,120945,119900,125000,125000,129900,127000,126000,126700,129900,134950,138000,140000,139900,143900,144499.5,139900,137900,139900,140000,140000,140000,139500,145000,145000,131250,134500,135000,135900,135900
"Lee Miles","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55200,50999,50000,54900,50000,47000,45900,49900,54900,57450,51750,50000,49900,49900,50000,50000,58900,59900,59950,55000,50000,54340,55000,49900,50000
"Brentwood-Darlington","Portland","OR","Portland-Vancouver-Hillsboro","Multnomah County",310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,179890,185900,184900,179999,178000,180000,189000,187450,180000,186100,189000,191680,199900,194475,199949.5,219000,219950,219950,220000,218500,216750,215000,225000,237890,241950,247000,249900,252000,249900,249974.5,259875,249975,249999,260450,257500,249900,252000,264500,259925,274900,279500,282450,279900,287000,287000,299000,299450,299900,299450,291544.5,296950,299000,299900,295000,295000
"Glen Oaks","New York","NY","New York-Newark-Jersey City","Queens County",311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224900,218875,205900,227000,222000,213500,221450,220900,225900,225450,254450,259000,247450,248750,240400,239900,244700,240900,244000,249000,267450,264900,265000,269900,275000,260950,262900,262450,262000,262000,254888,249000,249000,249000
"Fords","Woodbridge","NJ","New York-Newark-Jersey City","Middlesex County",312,259900,259900,264950,269900,272400,264950,269000,262000,259000,249900,249900,249900,249500,249900,249700,239900,239950,239900,240000,239000,239000,234900,231000,229900,230000,225000,225000,225000,225000,225000,225000,219900,215000,210000,199900,199000,199000,199900,199900,205000,219000,219450,224900,219950,224900,229450,229950,229900,234900,229900,233250,229000,229900,239900,239900,239949.5,242900,242900,239999,233900,229900,229000,229700,230000,227450,233900,230000,233900,231450,236450,237850,235000,237850,229000,224000,227000,229000,224900,229900,235000,229900,229000,227000,235000,235000,256950,250000,250000,259450,259900,259000,259949.5,257400,249949.5,249900,249900,244900,259900,244900,259900,265000,275000,275000,274950,289900,279900,275000
"Lansingburgh","Troy","NY","Albany-Schenectady-Troy","Rensselaer County",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,103950,113450,112000,113700,113500,112950,115400,114900,114900,104900,109900,114900,113950,110950,109900,109900,109900,114900,114000,114000,109900,104950,104950,110000,99900,105500,99900,99700,98000,99900,84450,86500,89900,89900,90950,92000,99900,105000,100950,99900,99900,99802.5,99900,99900,92450,106400,109950,109900,112000,114950,110000,109900,110000,104900
"Greater Wythe","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",314,122500,120250,124900,129800,127000,124900,121950,121000,119900,114450,110000,109900,109900,109000,106384,104950,99950,99000,99000,99000,99000,94900,105000,103450,1e+05,100950,97500,95000,88000,99000,97950,94950,96000,99250,98000,97950,96900,99000,98900,99000,99900,109900,99900,109400,109175,1e+05,110000,106500,105000,107450,1e+05,99900,98000,99000,99000,99900,96950,89900,98900,93250,98000,89000,95000,90000,89950,89000,89000,88000,89000,97500,91000,92000,1e+05,1e+05,99950,95500,1e+05,108900,110000,105900,110000,110900,112500,118000,110000,106000,1e+05,1e+05,107450,104050,105000,99825,99900,114000,109450,111000,113500,112000,120000,120000,124900,122700,118750,123450,115900,121450,119900
"John Barrow","Little Rock","AR","Little Rock-North Little Rock-Conway","Pulaski County",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55950,55950,59000,64400,61950,59900,59900,60274.5,60000,58079,62738.5,62977,65000,67950,69938.5,69950,70000,72500
"Bevo Mill","Saint Louis","MO","St. Louis","Saint Louis City",316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69950,65000,65000,65000,65000,64900,69450,65000,69000,69700,74900,74900,77200,76950,74900,74900,70000,74900,70000,67900,69900,69900,69900,75000,75000,78500,78495,79250,76900,78900,75000,70000,70500,69900,69900,69900,69900,74950,73950,72000,75000,71200,71250,72100,73934,69900,69900,76000,73950,79900,84900,88900,89000,89000,89900,89000
"Princeton Meadows","Plainsboro","NJ","New York-Newark-Jersey City","Middlesex County",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199000,199000,199999,217500,220000,219400,199900,195000,184950,195000,195000,189000,189000,199450,199900,214900,214900,214900,209450,208000
"Fairmuont","Newark","NJ","New York-Newark-Jersey City","Essex County",318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,145000,149900,149900,140995.5,149900,165000,163250,150000,165000,167000,159999,174900,165000,163269.5,159000,150000,154000,158444,155000,155000,179900,179900,163467
"North Hill","Spokane","WA","Spokane-Spokane Valley","Spokane County",319,114950,113000,114700,114900,114000,114500,114500,112750,112000,114700,110600,107900,108500,107900,105200,99900,99900,103000,99000,99000,98950,94250,94900,90000,89900,89900,88750,90000,91900,90500,90000,98450,98950,96500,89900,90950,94900,99900,98000,98000,104425,99900,1e+05,1e+05,99000,99000,95000,97450,96500,95000,95000,98000,1e+05,99900,1e+05,1e+05,105995,107500,104500,104750,1e+05,109000,109900,112000,110000,115000,113300,110000,109950,110250,114525,114900,110250,110000,110000,110000,111000,119000,118900,116450,123250,123800,118000,119450,122450,122450,130000,139000,139900,140000,140000,139900,138500,134900,134900,134975,135000,149900,141250,134900,149900,158950,151750,147450,162250,159900,159500
"Doddtown","East Orange","NJ","New York-Newark-Jersey City","Essex County",320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139950,130000,129900,146950,150000,150000,130000,140450,149000,149000,130000,134950,142000,127500,125000,128400,127500,135000,135000,130000,129900,150000,173500,186250,177800,160000,160000,175000,165842,164999,159900,156950,159950,162500,159950,169900,197450,199000,190000,192800,183558,179999,199000,193382.5
"North King St","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,119900,119500,117900,114000,115000,112900,110000,105000,102450,105000,92500,89900,92000,99950,109900,109900,119950,124900,119900,110000,119000,121477.5,119000,124999,121527.5,122950,125000,129000,129900,129950,134900,130000,125000,134700,123950,119500,115000,113500,114950,120912,129000,124250,120000,122900,120000,122450
"Bay Terrace","New York","NY","New York-Newark-Jersey City","Queens County",322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,239000,247000,245000,243500,245000,249444,254500,269000,288444,269999,275000,269000,264888,259000,260000
"Taku-Campbell","Anchorage","AK","Anchorage","Anchorage Borough",323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222200,194450,202000,205000,184900,184900,192400,195000,204700,195000,189900,202000,206000,215000,199900,182500,182500,176250,178950,193950,208750,187900,2e+05,214450,199500,213900,219900,219450,225500,228750,227900,224950,219450,220000,215000
"North Riverdale","New York","NY","New York-Newark-Jersey City","Bronx County",324,190500,199000,192500,199000,193250,189000,189000,189000,189000,188000,189000,186900,177250,172499.5,175500,175000,170000,172500,175000,169000,169000,169000,169000,169000,165000,158000,154999,162500,167500,169000,177000,169000,165500,169000,172450,169999,174900,169000,160000,159900,157000,150000,155000,149950,144950,142450,139950,144900,140000,139000,145000,149000,151000,162000,162000,164950,167750,167750,165000,155000,149950,155000,160000,169000,165000,169000,169000,177000,169750,170000,175000,169700,170000,169700,169000,169000,169000,167000,167000,174450,179000,174000,160000,160000,162500,164500,162000,169000,175000,175000,175000,170000,170000,175000,172500,177000,185000,182450,187500,191950,182450,199000,199900,199250,180000,177000,177500
"Downtown","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,267450,259900,243000,279000,263500,259900,254450,239000,229000,223000,223000,248750,249750,252000,269900,269950,270000,289000,286975,286500,295000,309900,299750,309945,318900,316950,327000,330000,335000,335000,335000,339000,340000,339000,329500,349000,324900,299900,309250,329999,327000,335000,339000,342500,369000,374000,365000,346577,324917.5,334917.5
"North Central","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,74900,79000,76250,79900,79450,71250,75950,83000,84700,89000,87750,89900,87497,86497.5,87250,85000,86000,93200,95000,92450,98000,115000,115000,120000,118000,112450,99950,109450,109450,101950,98000,94000,95000,94000,97500,91950,92000,96500,92000,99500,96000,99000,102400,1e+05,99500,95000
"Downtown","Honolulu","HI","Urban Honolulu","Honolulu County",327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245000,239000,267000,287000,320000,329000,320000,325000,353500,330000,320000,335000,325000,329000,320000,335000,276500,261900
"Portland","Louisville","KY","Louisville/Jefferson County","Jefferson County",328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32375,30000,35000,35000,34900,30900,28000,29950,25900,28000,29900,27900,29900,31999.5,30450,31000,31750,29900,27500,28000,24999
"Riverside Park","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,60000,64900,69000,69250,64950,67000,67200,69500,72450,74900,72400,82000,79900
"Bagley","Detroit","MI","Detroit-Warren-Dearborn","Wayne County",330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45000,45000,40850,40000,40000,39950,40000,41250,45000,45000,49900,45000,45000,45000,49000,49949.5,49900,49900,54900,50000,49999,53500,50000,52900,58000,57000,53500,60200,64900,64950,63000,64900,64950,64900,58900,66500,68950,67000,69900,74000,73750
"Downtown","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",331,128300,125000,119900,120000,119925,120900,124900,124900,121450,118950,119900,115000,114721.5,104000,106100,110812.5,114950,105900,1e+05,1e+05,99900,99000,91450,85900,99000,96499.5,96500,110000,1e+05,99000,100350,105300,104900,1e+05,99700,105000,99500,96300,103900,103900,100950,96300,98000,98000,102400,96900,99900,102450,99900,99900,99900,99000,98500,108000,105000,105000,99900,90000,95000,110000,97500,96750,98500,105000,1e+05,1e+05,99950,103000,101300,1e+05,99000,92450,99000,90000,105000,99997.5,105450,1e+05,105000,108950,1e+05,104950,99000,99900,106000,111000,113000,116400,109500,109975,107250,110000,117050,121500,119900,111500,122000,110000,110000,110500,119050,109900,110250,110250,114950,113400,113900
"Thompsonville","Enfield","CT","Hartford-West Hartford-East Hartford","Hartford County",332,165000,165000,172900,173900,170999,159900,154900,159450,155000,155000,159900,159900,164700,164900,159900,159900,159900,157450,159700,159900,159450,149900,149000,140000,137000,142450,144900,144000,137900,138200,135000,135450,132450,134900,129900,129900,132900,134900,139900,139900,139900,139900,137400,134900,131000,134900,131000,130000,124900,124900,137900,137500,137900,138694,137900,135000,129900,126200,119900,119900,125000,120400,124900,124900,139900,147900,149900,142400,142500,139000,139900,139900,135900,139900,134900,134950,139900,139900,139000,149900,142400,139900,134900,134900,131500,133250,136900,144900,149900,149900,149900,151900,144900,149900,149900,154900,155000,149900,149900,149900,148450,139900,139900,144900,144950,154900,149900
"Russian Jack Park","Anchorage","AK","Anchorage","Anchorage Borough",333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136700,142450,129000,135700,137900,118950,126450,118000,116000,128500,124500,129500,132950,129500,126000,118000,115450,112000,112000,112000,126250,119450,119900,119000,127500,119900,119900,126000,130499.5,131500,128000,128000,126500
"East Akron","Akron","OH","Akron","Summit County",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34900,32900,32000,32900,33900,34900,34900,39450,39900,39900,35000,35000,34900,37270.5,35999.5,39056,39900,37500,35000,35150,34200,34200,35000,35000,37500,39900,40000,39950,39900,39900,39900,43450
"Holiday City-Berkeley","Berkeley","NJ","New York-Newark-Jersey City","Ocean County",335,139900,139850,137500,134888,129900,128900,129500,129900,129000,125000,128900,126700,124900,120000,124900,120000,122500,123950,120000,122500,119900,119949.5,119900,119900,117900,115000,115000,114450,112000,114900,117900,114900,118900,118900,119700,119000,124900,125000,125000,129900,130000,139350,134999,134900,138750,138750,135000,137500,137900,139900,141950,149000,145000,145000,144900,141900,139900,140499.5,140000,142900,139900,139900,140000,142900,127900,125000,142250,139900,140500,140000,141750,140000,139950,137750,139000,139900,146450,149900,149990,149945,159000,159000,158869,159900,159900,160000,159900,164450,169900,169900,168900,169900,169900,174250,178947.5,188000,189000,189250,189949.5,189900,189900,186450,183000,182500,179999,179900,179500
"Corlett","Cleveland","OH","Cleveland-Elyria","Cuyahoga County",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,29900,27000,29900,29900,29900,29900,29900,29900,28950,29900,28000,29950,30000,29950,30000,32000,32450,33400
"Kings Point","Delray Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",337,38400,38000,38950,35000,34000,30500,31950,32500,32500,30300,32700,31250,29900,30600,29900,29900,29900,29999.5,32000,30000,30000,30000,31000,32000,33000,29900,30000,29900,29900,31000,31450,29999.5,33950,35000,35000,35000,35000,36000,37500,37900,37900,37500,37900,39900,40000,40000,43000,43000,44900,44900,44900,46500,49900,50250,52700,49999.5,50000,54000,52500,54950,55750,58000,56950,57450,58000,59900,62999,59999.5,61950,66900,67945,68900,69500,69900,69900,73900,75000,74900,74900,74999,78800,79900,79900,79949.5,82900,82000,79900,79900,79500,78000,78000,77900,79900,79999,80000,81950,79997,79995,84000,84000,84900,84900,84949.5,85000,85000,85000,84900
"East Bluff","Peoria","IL","Peoria","Peoria County",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55900,51950,49900,51400,51975,50900,49900,49900,49900,50450,49900,54950,49500,50000,50450,56400,50000,54500,53800,51800,49900,49900,46900,47900,43900,39990,43250,45000,44950,45500,47950,49900,49900,46250,45000,47000,47900,43500,40000,42500,46142,47900,47250,47250,46950,44950,39900,40450,45000,39900,40700,44950,40500,44900,44900,42000,42200,44900,44900,49900
"Paschall","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59950,59900,58999,60000,59500,58999.5,57900,58999.5,63500,65000,65250,64950
"East Price Hill","Cincinnati","OH","Cincinnati","Hamilton County",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42700,44900,49000,52900,54000,54000,45500,45000,44250,42750,42000,45000,45000,45500,47450,52000,55000,57500,59000,60000,55000,54900,54900,56750,54950,54900,59800,56250,53700,54900,49950
"Germantown East","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,65000,59999.5,60000,60000,61449.5,64800,69950,62449.5,63900,63900,54450,59950,55950,60000,60000,60000,59900,56900,59400,54900,59200,59200,58000,55000,55000,59000,59000,59900,59949.5,59500,59499,64249.5,65000,69950,64955.5,64911,64911,59777,70000,69999.5,74950,74950,82450,84900,79950,69900,80000,81450,70000,70000,65000,69900,79900,89000,84900,95000,90000
"Baymeadows","Jacksonville","FL","Jacksonville","Duval County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94900,93450,95490,94990,97490,98990,98990,98990,98990,99445,101490,109750,115000,115990,115990,109800,109000,110000,117500,116400,116950,115950,119900,119990,122747.5,123995,124995,124000,124950
"Suffern","Ramapo","NY","New York-Newark-Jersey City","Rockland County",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165000,167400,166950,174000,182500,199000,175000,184950,189900,168450,178450,174900,179999,175000,169950,184000,179999,180000,176000,189900,182400,189999.5,187500,185000,179900,162000,154900,149999,173500,177800
"Phoebus","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127450,129900,125000,110950,109000,104750,108750,105000,107450,109900,111700,109900,110000,112489.5,115000,118500,105000,114950,116000,112500,99900,99000,100500,110000,107450,110000,114900,117000,122000,119450,120000,120000,119900,119000,119900,114950,109900,104850,119850,124800,119900,114900,114950,120000,112637,115000,124900,110000,115000,120950,120950,125000,126950,115000,110576,119700
"East Central","Spokane","WA","Spokane-Spokane Valley","Spokane County",345,99900,98497,104600,99950,99950,101002,96250,97750,99900,99900,99900,98800,91450,99900,92000,98700,98000,93000,87750,84900,86500,89900,79900,79900,80500,74500,79000,83450,78750,78750,70000,81000,75000,80000,75000,75000,79999,79900,79900,79950,79950,79975,83200,89950,89925,85699,89900,78725,77500,84950,79925,85000,81810,86513,95000,89925,97950,97500,95000,90950,95750,95000,89900,88700,88700,97000,99000,99000,92475,89900,92450,94975,97000,103500,108900,108900,108950,106900,99950,104950,107900,108400,104450,108475,106900,107950,105950,107450,105000,115000,120000,120000,115000,120000,124500,120000,119950,133000,141225,138450,134000,138500,144500,149900,143500,138000,136000
"Shawnee","Louisville","KY","Louisville/Jefferson County","Jefferson County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39875,38500,39887.5,41450,39900,39999.5,39999.5,39999.5,37987.5,39990,36000,38000,39900,39900,40000,44500,42500,42500,46000
"Pine Point","Springfield","MA","Springfield","Hampden County",347,115330,105000,122200,117000,119450,119000,115250,115950,110000,108500,102000,106500,98000,95000,96000,98950,99900,99999,99949.5,99900,95900,99900,95000,84900,88950,87900,82445,85000,84900,87500,94950,92500,94200,90650,89900,82000,87500,88700,89400,89900,99000,1e+05,109900,99500,111000,105000,102900,105000,102450,99000,101950,108422.5,115999.5,114900,114949.5,113700,109950,109900,109450,104900,104900,104900,104900,109450,109900,104900,104900,105900,104500,99900,99000,94500,95000,95000,95000,95900,95450,102400,114900,109900,104900,114900,117450,115000,122000,123367,119950,119900,119900,114900,114900,119000,119900,120000,119900,119900,124900,124900,124900,129500,120000,132400,134900,134000,139000,139900,143900
"Gulf Gate Estates","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154700,157850,161350,149750,149450,135000,144900,149900,170000,159900,154900,149450,149949.5,164900,165000,161000,162000,159900,165950,165500,165250,165400
"East Forest Park","Springfield","MA","Springfield","Hampden County",349,137500,139999,137500,139900,139900,139991.5,139900,139900,139900,139900,135000,131200,132500,129900,130000,129900,129000,125900,125900,127500,125900,129900,129900,123900,118555,118227.5,116450,116800,109900,107200,102000,108550,109450,108050,111250,112900,115950,114900,109900,119000,120000,119900,127213,127000,116450,119900,122450,121450,137500,135400,134900,131950,134700,128400,129900,129900,129900,128000,129900,129900,129900,129900,129500,129900,131450,134900,132900,131200,129900,134250,129900,129900,129900,128400,125950,129900,129900,132900,129900,129900,129000,129900,124000,129900,129900,135000,139000,134950,139900,149950,145000,145000,143000,149900,149900,149900,148900,150000,146500,154950,163400,162899.5,154900,164900,159900,159000,164900
"Schiller Park","Buffalo","NY","Buffalo-Cheektowaga-Niagara Falls","Erie County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39000,38500,39000,38000,35000,39672,39000,37950,35000,35000,36900,39900,37450,38000,39900,39900,39900,39900,39900,39900,39900,40000,44000,44500,40000,39900,39900,39900,39900,39900,39900,42500,44900,43700,43700,44900,45900,48000,49108,49000,49108,49900,49900,49900,49000
"Old Everett","Lansing","MI","Lansing-East Lansing","Ingham County",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45900,49900,49900,52900,49900,49900,49950,49900,49900,49900,54900,55000,59894,59000,59900,59500,58750,59000,58500,58750,58000,59000,61000,59950,59900,59900,59900,62000,63200,62450,61450,61950,59900,59400,59150,62900,62900,64850,59900,59900,65450,68000,65000,66950,66450,63450,68500,66900,67450,64950,59900,61000,59900,57250,58700,57500,60000,65400,66900,67200,69900,74900,72000,69900,69900,64900
"Woodlawn","Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",352,108400,115000,112000,115350,115000,113500,110000,110000,110000,109750,109600,109900,105000,104950,110000,107500,119900,114700,113900,111450,111450,112000,108500,99925,104900,99900,102000,99950,104900,103700,99900,104900,108900,102450,109500,109900,102350,99000,109500,105000,111200,112500,109900,109900,109900,105900,104900,96750,93000,92000,92500,98900,109450,109900,105000,104900,104900,108000,101900,99700,97200,97200,99900,99900,99500,99900,95000,90000,90000,94900,92400,99000,99900,89900,89900,94900,99450,98450,94900,97900,91900,99000,102450,106450,109900,116600,116600,112400,108450,107900,104950,112500,109950,98400,99999,99750,92450,90000,86500,89900,99900,109900,105900,110000,110000,109999,116450
"Merle Hay","Des Moines","IA","Des Moines-West Des Moines","Polk County",353,,,95750,94150,93400,94450,93700,98950,98000,94900,99925,99900,94500,92500,88700,88250,87500,89900,89000,86400,87900,88900,88700,89900,82900,83700,82700,82900,89900,85000,89250,89000,89000,89900,90000,89900,89900,91250,94000,88000,96500,94900,94900,94500,94999,94750,92250,92900,94825,94900,98500,91200,94000,89949.5,90000,92500,99500,97500,98000,92900,92000,89450,89900,90000,96500,104900,99950,99900,109900,109894,104950,109444,104000,106200,108894,99900,107450,107400,109900,105000,114900,114900,114900,114450,112000,114900,115000,114950,115000,115000,119000,114900,117900,117000,119000,115000,115000,115650,119000,119900,120000,129400,124900,120000,129900,129700,129700
"Belvidere","Lowell","MA","Boston-Cambridge-Newton","Middlesex County",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,199945,212450,235000,229000,238000,249000,219900,235000,215000,239000,209900,209900,235000,251000,263700,254900,259900,275000,275000,275000,284000,280000,282500,285839,285000,290000,284000,312450,287900,324900,319950,319900,319900,317450,317450,315000,315000,315000,299900,319900,319900,319900,319900
"Palm Aire","Pompano Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",355,69900,69900,68777,62000,69000,69800,69900,65000,64900,60000,64950,65750,62500,62000,64500,66450,68900,69900,70000,74000,69999.5,69900,69900,69900,70995,72000,75450,76500,74200,68500,71250,77700.5,77700.5,79000,79500,77000,79900,79850,85000,84450,83850,85000,84900,85950,89900,88500,85392.5,89900,94950,97900,105000,1e+05,102450,99900,104500,104700,105000,105000,105000,108000,109900,109920,115000,115000,111000,110750,109450,108000,115000,112000,116000,119900,119950,119950,120500,128899,129000,129950,133750,139000,138500,139000,137638.5,142900,144900,142000,139900,139900,144900,147000,145000,147000,150000,150000,153700,153900,155000,155000,155000,153450,150000,150000,150000,154000,158500,149950,155000
"Mont Pleasant","Schenectady","NY","Albany-Schenectady-Troy","Schenectady County",356,83400,79450,85000,85495,85990,84900,81900,81900,79900,74900,74400,74900,74999,74900,74900,74900,79700,79500,74900,74900,74900,75900,74900,74900,74900,74950,69900,76500,78000,79450,76500,79900,84000,81400,83950,82000,84900,84950,84950,84450,79900,83700,79999,79999,82900,84900,82900,79900,79900,79900,79900,79900,78700,74950,74900,79000,75000,72900,69900,67500,68950,69900,68700,72900,73700,74300,74900,65000,58650,56700,57650,54900,57400,64200,63950,70000,73900,71450,62500,63950,65000,64500,64900,69900,69900,67500,65000,59900,62000,64500,58250,65400,65900,64700,59900,59000,54950,57500,67250,69700,65000,71200,71200,76838.5,64700,69500,69500
"Carrick","Pittsburgh","PA","Pittsburgh","Allegheny County",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62950,64950,63700,66500,59900,58000,57900,55000,56450,59900,61900,65000,57200,57550,52950,61400,64900,65000,65000
