"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Oakland Gardens","New York","NY","New York-Newark-Jersey City","Queens County",101,235000,235000,238488,238477,238476,236888,234888,232400,233888,233194,232450,235000,233750,233900,233900,229888,229888,226200,228200,229000,229000,225000,225000,224999,220000,219999,219000,219000,216500,215000,214450,215000,215000,215000,215000,215000,215000,216500,216500,219000,219000,219999.5,218000,217944,219000,220000,226000,219495,219000,219000,219000,224000,228000,220000,219999,228000,220000,216888,215944,214900,216944,219500,229000,220000,234450,235000,235000,229999,229000,229000,229000,229000,229000,228888,230000,244388,249000,249000,249000,256000,256000,250900,245800,245400,245000,256000,264999,268944,279000,280000,288888,280500,288000,289000,298888,298888,298000,298000,299000,299999,305000,305000,315000,308277.5,315000,315444,318000
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",102,399999.5,4e+05,4e+05,410000,410000,399000,395000,399000,385000,398000,399000,4e+05,399000,432000,423950,412500,450900,450000,449000,450000,450900,459000,457000,459000,459000,437450,459000,459000,450900,450000,410000,427000,447000,429000,449000,450000,499000,465000,499000,499000,525000,525000,499000,499000,525000,529750,499750,504500,499000,509000,429000,439500,429000,475000,469500,469000,489900,484000,489000,495000,515000,495000,521500,510000,495000,487500,495000,499000,498750,494000,499450,519000,499000,499900,495000,499000,499500,510000,499000,499000,499000,499000,491500,480000,489000,495000,490000,499000,489500,480000,490000,480000,485000,487500,499000,499000,519000,499000,5e+05,499950,499000,499000,495000,499000,499000,495000,499000
"South","Pasadena","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593500,614500,598000,550000,552777.5,508000,529000,525000,542425,519000,499000,499250,499700,511500,504250,526500,534500,529000,505000,510000,536500,540000,529000,537500,548000,539950,539000,539900,552000,549500,550000,559000,558500,581500,593500,658995,689000,659000,648500,649000,649000,649000,699000,746000,649900,691950,691950,649000,649000,608500,607000,616000,659000,678500,691950,681950,666000
"North End","Bridgeport","CT","Bridgeport-Stamford-Norwalk","Fairfield County",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152250,155000,146950,139850,149900,157450,162189,160000,172449.5,167450,164950,172200,169900,169200,162500,159500,150000,149950
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",105,323500,331000,349500,350000,333500,339000,349900,339000,314700,321350,319900,315000,299900,299000,3e+05,299000,299500,319000,302500,305000,299000,299000,289000,289900,299000,294500,294500,294450,309450,305000,328500,349450,379000,379000,375000,370000,377000,365000,362000,374500,384950,378000,362500,388000,389000,389000,388000,398500,393500,387000,395000,396500,415000,429000,398000,398000,371500,369000,399500,419000,424450,4e+05,399000,429700,449000,424900,449000,439450,455000,457500,449000,445000,429000,434250,459000,448000,452000,458000,471950,492450,479000,507449.5,490000,464900,445000,467000,465000,449450,473900,489000,467000,449000,472000,469900,485000,502450,485000,468450,469000,475000,512450,507450,499000,499000,499000,494443.5,495000
"Anthem","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",106,282500,287000,275500,275000,274950,282950,270000,270950,267000,250000,245000,240000,245900,246900,239450,232450,239000,229000,225000,225000,219900,218450,229900,225000,210000,202500,206050,214900,219900,226900,220000,225000,230000,228250,226500,228650,235000,245000,248150,250000,249900,265000,250000,265000,272350,299000,319900,329000,329000,334900,329900,329900,334900,318450,327500,330000,330000,327000,321975,315500,305000,304950,315000,317000,316990,328800,320000,334500,327000,338500,339900,339000,339000,330000,320000,325000,325000,334999,345000,349000,359000,365000,349000,360000,359000,359000,359000,360000,372000,379950,389900,374900,375000,382450,389250,414950,414250,405000,402500,399000,410000,415000,414997.5,404000,399988,399000,419995
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e+05,799950,885000,870950,980000,1044400,856500,775000,799000,850000,795000,749000,749000,825000,849900,815000,819000,815000,803950,714900,694995,701500,695000,780000,799000,832450,712499.5,787000,817000,815000,787250,739500,725000,725000,699950,725000,739500,769900,795000,791500
"Braeswood Place","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349000,344500,355000,385000,427950,384450,379450,379450,365000,357450,340000,335000,349900,392450
"Greenway - Upper Kirby Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435000,420000,422500,411000,402949.5,409000,380000,380000,390000,399000,399000,422400,399000,391500,390000,394000,397000,364500,355000,347000,375000,375000,375000,375000,375000,377000,399000,398500,399000,417500,414500,399000,372000,390000,389000
"Sutton Place","New York","NY","New York-Newark-Jersey City","New York County",110,1200000,1050000,1085000,1050000,1180000,1196500,1125000,1100000,1175000,1125000,1165000,1165000,1165000,1100000,1100000,1100000,1170000,1255000,1295000,1275000,1357500,1255000,1222500,1249500,1249500,1195000,1250000,1195000,1242500,1250000,1195000,1210000,1210000,1250000,1249500,1245000,1195000,1210000,1249500,1295000,1295000,1199500,1295000,1300000,1350000,1350000,1395000,1350000,1397500,1425000,1395000,1375000,1395000,1525000,1525000,1550000,1395000,1562500,1575000,1575000,1525000,1495000,1495000,1475000,1450000,1650000,1600000,1600000,1772500,1695000,1770000,1799000,1797000,1622500,1595000,1590000,1660000,1612000,1595000,1565000,1495000,1485000,1495000,1497000,1550000,1772500,1750000,1730000,1650000,1625000,1695000,1625000,1612500,1660000,1595000,1572500,1550000,1612500,1597000,1740000,1662500,1599000,1525000,1525000,1675000,1795000,1776250
"Goodyear Heights","Akron","OH","Akron","Summit County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49900,49900,49900,49900,49900,49900,49950,49500,49500,49900,49900,52450,49950,53500,50000,50750,49900,44950,45000,46000,48750,53200,54950,59900,58500,58500,57000,59970,59700,59949.5,55000,57000,54900
"East Tampa","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122450,136900,129000,135000,135000,135000,115000,119950,135000,135000,130000,144450
"Tribeca","New York","NY","New York-Newark-Jersey City","New York County",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4025000,4137500,4200000,4350000,4350000,4350000,4225000,4175000,4150000,4275000,4250000,4225000,4200000,4200000,4350000,4355000,4250000,4350000,4200000,4200000,4220000,3950000,4095000,3861000,3820500,3861000,4065000,3675000,3630750,4025000,3895000,3895000,3945000,3945000,3947500,3800000,3872500,3575000,3425000,3325000,3387500,3334250,3250000,3260000,3285000,3338500,3331750,3295000,3200000
"South of Market","San Francisco","CA","San Francisco-Oakland-Hayward","San Francisco County",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212000,1285000,1395000,1435000,1449000,1594000,1425000,1372500,1367500,1348000,1348000,1248000,1310000,1337500
"Greenbrier West","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",115,159900,159900,159950,160000,159900,156500,155000,155000,154900,150000,149900,149450,144950,149900,145000,142000,141000,140000,139900,138000,130000,136000,131560,135000,131560,135000,122400,127747,130950,131900,129900,126500,125000,119450,114950,110000,115499.5,114999,124900,124950,124950,125000,121000,125000,123000,121000,123200,121500,119000,120000,120000,122450,125000,123000,125000,122750,129900,128950,129675,129900,128450,122000,119950,129900,132500,125000,125000,125000,129900,124999,125999.5,127000,131400,134950,139450,139000,142500,148500,143950,154900,145000,144900,139500,139000,140000,138000,143700,134450,143900,144900,142500,139900,140000,146700,145900,155000,159900,159450,150000,149900,144950,146750,145000,148500,154900,154900,155000
"Five Points","Toledo","OH","Toledo","Lucas County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46329,49900,51950,54900,49900,49900,49900,47700,47900,49900,49900,49900,49900,49900,49900,49900,49900,49500,49500,49900,49900
"Stapleton","Denver","CO","Denver-Aurora-Lakewood","Denver County",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446990,435990,457207.5,447740,491935,473563.5,478884,476817.5,473450,457450,439900,439000,439268.5,439000,430000
"Downtown","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387500,387500,349900,349000,337000,339000,365000,364000,364000,384900,332450,335450,335450,364000,332950,345000,349000,367500,379000,382000,377000,384499.5,389500,399000,407500,389950,369000,365000,369000,358285,364000,359000,350000
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu County",119,489000,475000,475000,475000,477000,471500,475000,474000,449000,450000,464500,461000,441000,439000,445000,445000,447500,452000,452000,450000,456500,454000,440500,440000,440000,447560,475000,498500,499000,467500,479000,473000,525000,527000,497000,477865,480000,480000,449000,485000,504000,438000,510000,554500,561000,556000,527000,547400,528000,528500,575000,552500,510000,510000,499000,517250,491944,531000,562000,560000,615000,620000,579000,649000,650000,650000,650000,650000,675000,660000,650000,644000,642500,572500,599000,599900,605000,629000,634500,616500,667000,633500,625000,669500,674000,660000,679000,679000,652500,644200,634000,647000,662500,648000,639000,639000,648888,650000,639000,625000,620000,588500,589000,595000,588333,620000,615000
"Sun City","Menifee","CA","Riverside-San Bernardino-Ontario","Riverside County",120,110000,108750,108750,109900,112000,110000,110000,102000,105000,109900,109450,109450,109900,109900,99949.5,1e+05,109950,103450,99000,94900,95000,108800,108000,106950,109900,105000,103250,100500,99900,99900,105400,108950,110000,116500,115250,114950,115000,118950,119900,119950,125000,130999.5,140000,149000,149000,145000,145000,146450,149250,155000,156750,157325,159000,169900,174950,175000,179900,179700,179900,177500,176500,178000,178500,179900,179900,179900,177000,185450,183950,189000,194500,195499.5,189900,194900,189900,199000,199950,206800,209900,205900,210000,214950,208500,214700,212000,212000,224900,225000,229000,235000,239000,230000,239900,248750,245000,235000,239900,239350,234900,235000,235000,244900,245000,245450,244900,239900,247950
"Midtown","Atlanta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",121,242800,249450,249900,249900,249900,249800,249900,269450,256200,252450,273500,252450,250000,250000,249900,249900,249900,247950,249000,247500,249000,249900,250950,259900,269900,237450,239000,249900,259000,275000,253950,253950,267000,275000,258000,262375,269900,299000,298000,299000,299900,290000,299000,307450,298000,315000,308900,309900,314900,309900,309900,314900,316950,308700,317000,299500,299450,299900,299950,319000,317450,349950,329900,323000,324950,319900,305000,305250,338450,322400,326200,339000,350000,385000,399900,4e+05,410000,365450,375000,375000,379450,360000,372000,379000,399000,362450,369900,417000,425000,413500,412500,449000,449900,450000,464450,459900,479999.5,454950,449900,428900,420000,439900,399900,399900,445000,449950,450000
"Broadmoor, Anderson Island, Shreve Isle.","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121500,127500,127500,127750,126500,130000,129900,129900,129900,129900,127900,129950,129950,128900,122300,126900,129900,125900,132200,126900,128250,127500,122000,120000,124750,126000,129200,136200,129500,129700,128500,129500,129700,129500,131950,129750,130000,129900,124500,126450,127450,129900,124900,124900,118500,119000,116500,124000,124900,128950,127000,124900,115000,124900,124900
"DeVeaux","Toledo","OH","Toledo","Lucas County",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69900,62450,59900,59900,64900,64950,65000,59900,61200,65000,64950,64700,66700,69900,72900,69900,69900,69900,67100,64950,64950
"Wynwood - Edgewater","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",124,288000,288000,288000,275200,289500,279000,272000,275000,269000,275000,279000,270000,279000,276000,279500,287000,299000,299000,295000,298000,299000,312000,317220,317220,325380,329000,350000,360000,370000,390950,399000,412500,420000,389000,387460,392500,440000,440000,438900,446950,449000,449250,462450,459900,469000,462500,465000,469000,475950,490000,476000,487000,489000,497000,499000,499250,512500,499000,499999,499999,499000,495000,495000,488000,479500,485500,515000,525000,539000,555000,565900,567000,579500,580000,559000,547250,540700,535000,535000,530000,520000,515000,510000,515000,5e+05,499450,510000,499000,499000,499000,499000,499000,499000,5e+05,525000,507500,509500,507000,519000,510000,525000,530000,539000,549000,554000,550000,549250
"Hollywood Lakes","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277000,269900,268700,251500,251450,279000,275000,279000,294495,284500,288000,279900,269900,279000,309950,305000,299949.5,291000,286500,284000,310000,284000,3e+05,318000,316500,302750,299000,319000,329900,337250,342250,348000,348000,361500,369000,345000,322500,319000,325000,325000,325000,329000,334950,353700,358250,332500,339000,329000,329000,342450,347000,349451,360000,349701,356249.5,365000,365000,375000,358000
"Astrodome Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,179000,178600,179900,179900,184000,179000,170000,175000,177900,175000,176500,178944,176500,180000,179500,180000,177400,174500,175000,165000,169000,165000,162450,165000,171250,170000,167500,165750,169000,169000,169000,168000,164000
"Adams Morgan","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604000,580000,669000,639900,639900,624900,599900,622000,599900,607450,615000,649900,624900,629950,644499.5,649500,634500,674900,699000,699000,647450,607450,612450,599900,591450,587450,599900,649000,688000,599900,662000,675000,715000,699900,709450,699000,686950,650000,649450,685000,674250,685000,631950,639700,647499.5
"Logan Circle","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649900,674950,745000,769000,819925,754450,764450,759900,752450,759900,749500,787450,779900,799000,799900,894900,829450,797000,795000,797450,824900,797450,809000,799900,708900,762450,711950,767500,799000,777450
"Fishtown","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282450,272450,290000,285000,274950,280000,265000,265000,265000,288950,288000,289450,289450,289450,289950,290000,3e+05
"Metro West","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",130,58194,59894,54900,54900,55500,59200,58900,59900,59900,59450,59450,60000,59900,59900,59900,59000,57975,58700,58000,59450,59900,59900,59000,59000,59900,59900,60000,61000,64900,64900,68000,65000,69900,70000,73450,79900,75240,79900,78500,73800,79900,84900,84900,83000,83000,89900,87000,80000,84900,89900,88900,87000,90450,87000,96000,1e+05,102400,1e+05,95800,97000,96426,97000,99000,103749.5,105000,104449.5,99900,1e+05,108000,108000,109900,110000,109945,104900,105000,108750,109990,110000,114900,115250,120000,120000,119255.5,120000,120950,120950,127000,127000,121000,129347.5,129950,132800,134800,129900,130000,135000,135000,131430,133000,135000,132500,133750,134950,134950,132250,139900,137450
"Mount Greenwood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229900,217400,227400,224900,244900,262500,242400,247000,249950,242450,239863,232950,229900,223900
"Seatack","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",132,182500,201000,201500,218000,215000,199900,205500,190000,195250,199200,198500,199000,207400,199000,190950,189400,189000,178950,190650,190650,207000,187900,185000,189900,176250,190500,190350,179000,175000,184475,175000,174950,169200,168500,175000,194900,194900,189000,189000,189000,189900,182500,179750,193450,199999.5,205000,208000,204000,199950,194500,194900,185000,182000,189000,185000,184894.5,185000,194400,193150,199900,211000,209450,2e+05,199900,2e+05,214900,2e+05,209000,199900,216900,244950,234950,217750,199900,199900,2e+05,219949.5,219999,199900,199950,224000,249000,219900,219000,214900,214900,219900,218000,222450,239900,225000,249900,245750,235000,229900,235500,239950,230750,232950,240000,225000,225000,221700,215000,215000,219000,219500
"Ala Moana-Kakaako","Honolulu","HI","Urban Honolulu","Honolulu County",133,637000,631500,646500,649000,658000,649000,637000,641500,657000,658000,656000,639000,668000,637000,653500,650000,629000,644000,633000,638000,626500,638000,604999.5,585000,626500,610000,599450,599000,638000,613944,652300,641497.5,679000,679000,699000,642000,648000,648000,687000,704100,688000,654250,688000,690072,698000,707500,735000,808500,793000,799000,785000,739000,739000,653500,655000,675000,734500,794500,865000,875000,865000,840000,830000,888000,866900,868800,888000,857500,850000,853750,862000,889000,929000,875450,910000,910000,980000,980000,968500,984800,969000,975000,966500,989000,998000,980000,988000,930000,915000,923000,898000,950000,950000,950000,950000,959000,950000,950000,930000,935000,930000,904000,892500,921500,898000,880000,891500
"Five Points","Denver","CO","Denver-Aurora-Lakewood","Denver County",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499950,549900,537500,515000,530000,512000,522500,499500,499000,499000,502500,515000,525000,532500,542500,549500,550000,540000,595000,595000,560731,565000,562865.5,560731,575951.5,583401.5,570731,565000,572865.5,595000,595000,595000,6e+05,599000,609000,621500,602500,610000,620000,617000,607500,610000,617885.5,604950
"North and East","Richmond","CA","San Francisco-Oakland-Hayward","Contra Costa County",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,422500,425000,413450,410950,429000,439000,439000,427950,415000,438000,439000,459999,488888,477000,482000,477000,464900,449000
"Sarasota Springs","Sarasota","FL","North Port-Sarasota-Bradenton","Sarasota County",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182400,189450,192200,199450,199900,192450,194900,189900,187450,189900,194200,204900,199450,199999,198500,194450,186950,188300,187450,189900,189900,197000
"Capitol Hill","Denver","CO","Denver-Aurora-Lakewood","Denver County",137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375000,371149.5,385740,382870,410000,404500,375000,391500,399900,432400,419000,379500,375000,372500,392000,389950,395000,391000,369950,375000,375000
"North Shore","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677500,604000,618000,649950,680000,660000,669500,680000,682500,695000,692475,686450,680000,675000,658000,676000,662500,684500,695000,699000,695000,690000,689000,670000,640000,649500,677500,662500
"Near West Side","Chicago","IL","Chicago-Naperville-Elgin","Cook County",139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584949.5,594900,599900,617450,599900,549900,539900,5e+05,5e+05,512000,477000,475000,475000,449450
"Gandy-Sun Bay South","Tampa","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144900,165000,153000,140000,142750,149900,164450,185000,165000,165000,179900,181900,179900,174450,169900,172450,191995,190000,185000,185950,195000,195000,189450,184900,188900,186450,167500,170000,172500,187449.5,195000,195000,219900,222200,222200,234999,227900,219900,209900,199700,219900,225000,225000,239900,229900,229000,220000,225000,250000,259000,245950,244400,255000,265000
"Hillcrest","San Diego","CA","San Diego-Carlsbad","San Diego County",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450000,462500,479000,504950,577000,504500,474500,474500,480000,515000,499000,505000,525000,497000,524000,519450,549000,542000,575000,549000,545000,549000,564000,609000,629998,609000,575000,604444,617000,599000,579888,567444,564950,510000,510000,512500,549000,515000,522000,509500,510000,525000,520000,549900,550000,629000,607000,597000,554500,564000,569000,552000,549000,525000,519000
"Pioneer Park","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,79450,79000,79900,79900,79000,80000,81900,81900,85000,85000,84700,84900,89900,89900,84900,83900,84950,82250,83000,80000,79947.5,79900,81900,85000,85000,89900,96450,97950,99000,99500,108650,108500,106700,107900,103500,109250,109888,109894,114999,119500,124000,124950,126900,129900,129999,134950,134900,139305,139000,135000,139000,139000,143950,148900,154888,163000,159900,162450,159900
"Villages of Palm Beach Lakes","West Palm Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116000,110000,105500,105450,112250,119900,119500,112700,115200,119000,120600,119900,119950,119950,119900,119900,119900,122500,124200,119900,120000,119900,124900,125750,126500,125750,124500,124900,124900,124000,126000,124450,125000,125000,129700,129900,135000,136900,138000,139000,139000,142500,145000,145000,145000,137750,136900,138700,139950,139900,139900,151000,149900,152000,159900,159900,159900,155000
"Downtown","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",144,442500,450000,406605,399000,399900,408000,430000,416500,399900,403000,399000,399900,387500,385000,385000,383930,410000,395188,395000,399497.5,395000,419000,429500,449900,440000,435000,449000,474900,450000,450000,490000,525000,545000,519900,515000,515950,539500,545000,535000,513450,490000,499000,495000,499000,507450,527000,550000,550000,539000,540000,549000,519650,520000,520000,530000,530000,524750,530000,539000,539000,539750,525000,525000,520000,537000,525000,520000,549000,549000,549000,567500,559458.5,570000,555000,552000,549000,549500,555000,549000,549000,542000,549000,545000,539000,549900,549000,542500,545000,539000,536550,530000,540000,530000,529950,529949.5,525000,516500,515000,514900,5e+05,499000,5e+05,499250,499000,499000,499000,499000
"Greater Alberta","Tuscaloosa","AL","Tuscaloosa","Tuscaloosa County",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121900,121900,121900,120900,119325,119900,121900,121900,119900,119900,119900,119900,119825,116200,115500,116200,114900,111950,113950,110900,110450,109900
"Hunters Point","New York","NY","New York-Newark-Jersey City","Queens County",146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249000,1210000,1210000,1200000,1200000,1195000,1210000,1210000,1210000,1190000,1190000,1165000,1170000,1155000,1170000,1190000,1200000,1215000,1229000,1230000,1230000,1250000,1250000,1237500,1250000,1245000,1250000,1250500,1267500,1249500,1291500,1355000,1355000,1376000,1382500,1365000,1350000
"Angel Park Lindell","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000,129567,130000,121500,127000,130750,129000,141000,146250,151950,150000,151800,150000,155000,155000,159000,158944,161100,165000,169500,164999,167250,163750,165750
"Windsor","Denver","CO","Denver-Aurora-Lakewood","Denver County",148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134950,137400,154500,169000,162000,154500,153700,168450,174900,186000,199900,189450,194900,187450,181250,189900,184900,193000,202400,193950,202400,204950,204950,2e+05,204900,203950,2e+05,203000,202900,199999,2e+05,219900,232000,227450,225000,225000,233335.5,235000,235950,230500,235000,222900,215000,224950,226000,224950,219900
"MacDonald Ranch","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222500,220000,210000,211000,210950,212000,215000,211000,210500,219894,220000,224900,220000,225000,221249.5,224950,219900,228555,232250,229500,229500,259500,234900,249500,262200,253015.5,254750,245000,244700,249500,249500,252200,259450,267000,287000,287000,287000,3e+05,291000,291000,295900
"Sun City Summerlin","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",150,212000,199900,190000,190000,196194,189000,194250,199450,199900,199000,198500,185900,182325,188000,179999.5,175000,174950,170000,160000,164000,160500,154450,149950,149900,150000,150000,158250,159500,165000,165000,157250,159900,164400,164700,162200,190250,191750,194900,199500,219900,219900,219900,220000,230000,228500,227450,217450,205000,199900,208000,210000,218900,218900,216250,219000,219000,229450,230000,229500,229000,219900,223500,225000,225000,225000,225000,223950,224900,229450,232000,237000,233900,236500,245000,249900,259900,249998,249900,250000,259900,259900,264900,265000,265000,259900,264900,265000,273500,281144,285000,295950,290000,290000,292888,289000,294900,290000,297695,294750,297000,3e+05,289444,299995,320000,322200,319700,319900
