"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",79,499000,549475,504975,495000,482450,475000,479900,499974.5,510000,510000,499900,499900,509975,499925,499000,499900,499000,499900,524999,527925,549500,544475,515000,497000,492000,479990,479000,501500,459000,504000,494000,467450,450625,489000,499000,499000,544000,509261.5,499000,533500,572500,572000,575000,639700,620000,620000,614749.5,642000,649000,649000,624999,639900,629000,639000,609499.5,629000,659900,663950,624000,659000,648000,650000,707500,748375,736375,722250,779000,782000,741999.5,7e+05,7e+05,699999.5,699000,695000,672500,649499.5,644450,667000,679000,685000,685000,674250,698750,711500,789000,737000,784000,794000,794000,805000,799945,775000,739500,739950,749999,729475,744974,789999,774000,754475,795000,799000,855000,867500,864984,860000,849900
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",80,399000,432000,439949.5,440000,439900,434938.5,414950,407450,399900,4e+05,399250,399900,399000,4e+05,410000,409900,399950,372500,369900,369000,364950,350000,370000,350000,369000,355000,350000,351500,359950,359900,380000,380000,384500,389900,395000,399900,400492,399900,440000,461999.5,475000,475000,474975,467000,465000,479999,492000,475000,479900,5e+05,499950,503990,489900,509995,5e+05,519950,504500,499974.5,509999.5,499000,519999,486995,5e+05,497995,501495,510000,504740,504490,525862.5,533012.5,530351.5,525545,530000,557450,574500,565000,576500,559000,555100,555000,549535,560900,559900,559000,561400,579900,599000,614950,609900,587000,581950,604999.5,599950,610000,619999.5,619999.5,609950,614500,599949.5,619000,624900,620000,615000,610000,612500,619499.5,624950
"West","Fresno","CA","Fresno","Fresno County",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,249750,250000,249650,243650,237725,237725,236225,240950,244000,242000,241975,242000,243975,242725,241000,240000,249088,249900,237500,232500,230000,230000,239500,249900,259450,249950,259000,245900,259900,249900,249900,246000,260000,254900,264950,272500,266200,270000,270500,266000,304900,294900,292950,299990,295000,289950,280000,280000,285950,275000,285000,289725,290975,289950
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400876,2050000,2100000,2199000,2197000,2077777,1950000,1988000,1890500,1949000,2250000,1999000,1997000,2247500,2197500,2310000,2196500,2224000,1995876,2262500,2230000,2350000,2350000,2375000,2244500,2395000,2772938,2499000,2895000,2622500,2495000,2550000,2672500,2700000,2697500,2497500,2497499.5,2497499.5,2490000,2485000,2475000,2499999.5,2396950,2395000,2395000,2425000,2490000,2495000,2490000,2499000,2440000,2499500,2485000,2495000,2695000,2819000,2687000,2563000,2595000,2695000
"Gateway - Green Valley Ranch","Denver","CO","Denver-Aurora-Lakewood","Denver County",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349950,351500,357500,360000,365000,362696,365000,354900,360000,360000,355000,380000,385000,381650,383300,388500,380000,384100
"Southwest","Reno","NV","Reno","Washoe County",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422450,419675,419750,427000,427000,439000,485000,480000,465000,492000,491950,480000,477500,497500,571700,597000,597000,595000,570000,537500,539500,530000,498950,515000,515000,515000,508950,565000,535000,585000,562450,549900,545000,595000,582000,595000,619000,579500,599450,580000,6e+05,632500,662500,689500,675000,682000,679000,642500,635000,652500,635000,650000,660000,695000,674500,654450,675000,715000,737250,707500,7e+05,659900,635000,624900,624900,629900,604450,604400,609900
"Southwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",85,470000,465000,469950,474900,449950,440000,464500,459000,457000,457000,455000,449900,452500,450000,421950,419700,4e+05,374950,387750,367500,399000,418000,425000,425000,436700,454900,465000,466500,495000,512000,489000,455000,455000,455000,457500,442000,449950,469957,447000,459950,475000,454900,450000,449000,449900,449900,475000,499900,5e+05,529000,499500,492450,495000,529000,529450,544950,550000,520000,499500,499000,499700,527000,499500,524950,537450,549900,549450,522450,510000,499900,510000,499900,525000,539950,545000,499000,498000,515000,498499.5,512400,499900,525000,519000,519000,519000,499450,539000,527450,575000,562500,569000,577950,556500,576000,559000,542450,5e+05,574900,662000,610000,592000,595000,562500,539900,524950,519500,539900
"Summerlin South","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525000,519950,485000,449900,469500,487500,459450,514950,495000,479000,497450,499900,480000,534475,546250,547000,544500,537000,549900,534475,531500,619950,659900,649450,617000,704950,677450,699900,699900,704950,705000,670000,699900,749949.5,750000,749499.5,734000,725000,699900,772000,864500,835497.5,804995,764444,734190,777795,777795,704890,790000,900245,846495,769250,850000,764000,717000
"South Corona","Corona","CA","Riverside-San Bernardino-Ontario","Riverside County",87,367500,350000,350000,355000,359950,369950,360000,360000,360000,362450,364900,367450,369000,362450,368000,364950,355000,359900,369900,369900,369900,362800,352450,357000,355000,359900,359800,359900,363800,365000,370000,372500,382500,387450,389950,399900,380000,389000,390000,424990,429500,445000,449000,475000,488944,499999.5,492450,495000,499450,499000,512449.5,529900,530000,507500,495000,492500,485000,499888,505000,482500,489500,515000,518600,525000,540400,529450,524950,539000,539000,529900,519000,519999,500950,522400,515950,529450,549999.5,544450,539000,539950,539925,535000,549000,549900,573450,587000,589000,587000,585000,584900,569900,575000,589000,599000,595000,599450,610000,610000,627000,629950,629900,625000,605000,615000,609450,617000,612444
"M Streets","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697450,709900,725000,747250,750000,750000,750000,724500,725000,720000,7e+05,699999,712440,735000,744000,735000,749000,749000,765000,719900,699500,739450,799450,850000,794900,769450,767400,789000,799900,775000,825000,799900,750000,737000,749750,769000,764450
"Hollywood Hills","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2198500,2198500,2198500,2395000,2350000,2349500,2199000,2295000,2372500,2422000,2395000,2295000,2325000,2325000,2395000,2489000,2497000,2368500,2438000,2495000,2343000,2299000,2327500,2295000,2447500,2495000,2499000,2499000,2695000,2499500,2590000,2497500,2445000,2697444,2622500,2695000,2799000,2999000,2995000,2899000,2822500,2900000,2998000,2950000,2996500,3e+06,2950000,2995000,2995000,2996250,2995000,2995000,3197500,2999999,2999000,3100000,3150000,3296500,3350000,3395000
"Whitney","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158444,150000,165990,159900,159950,160000,164200,169000,169900,168950,169900,160000,169900,165000,169000,168450,169900,169900,169900,175000,179450,177500,175000,179000,180000,184900,184900,179900,185000,192210.5,193460.5,192500,185000,189400,189900,189900,189900,201716,210000,208000,208745,212750,210999,215000,228777,227500,229900,229900,226250,229900,242444,248195,259900,264999,260000,260000
"Corona Valley","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside County",91,350000,354500,364274.5,367774.5,359450,365000,369950,370000,375990,378000,370000,369900,359000,357500,349900,349900,345000,349900,345000,339900,339900,339900,339900,335000,335000,335000,335000,338990,330000,330000,330000,335000,339450,350000,349900,350000,355900,370000,389500,397450,407500,415000,435000,450000,475900,475000,475000,460000,450000,460000,475700,479900,479900,479900,479900,489900,490385,478500,473590,472500,472500,469950,479900,479850,485000,485000,478500,484000,478793,484000,484950,492450,489945,497000,502250,484000,489844,486000,489900,489888,494245,491205,489900,489900,500510,500900,510000,515000,525000,530000,540000,540000,548944,562500,549900,550000,558900,565000,562500,574559,561500,560000,575000,575000,577450,575000,569250
"Mears Corner","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",92,274900,276450,274950,274838.5,274000,273450,269900,269450,264900,265000,260500,259950,255000,259900,264900,265000,269000,264450,260000,255000,253350,259450,254900,259250,259900,259900,244700,239900,239900,239450,236900,235000,228250,225000,230000,229000,231750,233200,240500,255000,255000,251000,262000,258900,262000,267000,269250,252450,248900,259450,266250,257000,270000,256400,253950,254900,263000,249450,246500,242500,245000,254900,256000,274450,262450,262250,269950,269000,255000,254900,255000,255000,248000,249900,255000,267998.5,263700,271450,274900,269900,274900,280000,280000,289000,279000,285900,289000,289000,288900,279900,279900,279900,279900,283900,284800,284900,284850,280000,288000,280000,286500,299450,299900,299900,297450,289900,289900
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940000,2995000,2800000,2849000,2995000,2997000,3195000,2990000,2800000,2845000,2795000,2715000,2895000,2947000,3337000,3255000,3250000,3247500,3049000,3099000,3099000,2947000,3149500,3095000,3200000,2992500,3e+06,3210000,3150000,3495000,3769500,3789000,3922000,3849000,3499000,3150000,3295000,3445000,3395000,3345000,3445000,3450000,3395000,3295000,3445000,3495000
"Mount Lebanon","Pittsburgh","PA","Pittsburgh","Allegheny County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389000,377000,398250,394450,394450,373950,395000,399900,399900,399900,399900,399900,399450,410000,379950,375000,404450,369900,368900,375000,399000,399900,429900,435000,406950,399900,394900,404450,409500,399900,428400,395000,397250,395000,369200,379450,379700,389950,389900,429450,427600,402649.5,402600,422450,399950,435450
"Spring Branch West","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000,399000,389000,392450,399827.5,4e+05,404900,403700,407809.5,459450,415000,412714,415000,417000,419000,412714,412000,382450,369000,367500,365000,373250,372700,377000,385000,377450,382500,365700,369000,380995,369125,364900,364900,364900,370950,372900,380000,380000,379950,385000,380000,389000,387000,399900
"Eastside-ENACT","Tacoma","WA","Seattle-Tacoma-Bellevue","Pierce County",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169475,169950,169950,172425,168000,159950,175000,169900,189000,198500,189950,189995,184950,191472.5,194995,192972.5,184900,192950,191475,189995,189995,189999.5,197995,200995,190000,189997.5,199000,2e+05,186247.5,195000,183725,190000,2e+05,195000,219900,219450,219000,229000,234950,234500,235000,237000,239950,239950,242000,250000,239925,245000,239950,239925,239450,239900,249925,249925,265000,262475,265000,269950,275200,273000,280000,282250,275000,285000,279925,277450,272500,289950,293725,289000,287475
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772450,679450,779900,789500,784000,799000,799900,824000,825000,839000,799900,769000,787000,789000,782450,829000,814000,799900,792000,795000,799000,799000,829000,849000,892500,895000,844450,849000,792000,789000,795000,789000,862500,860000,874900,899900,884900,899450,899000,879950,925000,975000,949900,984450,959900,925000,924949.5,939499.5,929999,929999,885000,884900,889900,894950,835000,837000,834499.5,849900,795000,794000,820000,849900,884000,889450
"North Valleys","Reno","NV","Reno","Washoe County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273350,275000,274175,284950,270000,269900,269900,285000,290495,294495,294900,290000,299000,297995,299999.5,301990,301240,299999,299999,306745,317990,315250,320990,328990,327995,347990,326950,339900,329900,338500,335000,345000,334950,339950
"Westchase","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784000,769000,764000,852000,968500,935000,942250,939750,1075000,1075000,1075000,1075000,924500,866950,839900,849450,832450,825000,884000,869450,832000,825000,899000,954000,939000,914000,904000,847000,880000,872500,810000,758500,758500
"Eagle River","Anchorage","AK","Anchorage","Anchorage Borough",100,325000,329500,341950,349450,349225,350000,354500,359000,364450,359000,360000,349900,350000,347000,348000,349450,357000,357000,357000,349500,359250,365450,359000,361950,359000,364000,369900,381800,389000,394750,387000,395000,397450,404450,395000,367950,391000,395000,414425,414875,409950,405000,410000,4e+05,397900,399900,393000,410950,427450,440000,440000,439000,432400,429000,428000,415000,402460.5,399900,359900,358450,418900,420450,413000,415000,395000,398900,389745,388950,386675,387900,395900,402950,414750,395900,387000,397450,395900,391000,389250,375000,378500,375500,375500,377500,399000,390000,399000,399000,399000,395000,393000,389500,385500,379900,379900,385500,389900,399000,395950,409950,403838.5,407777,399900,396500,387000,384000,385750
"Paradise Hills","Albuquerque","NM","Albuquerque","Bernalillo County",101,232400,229000,234900,235000,238900,236950,235000,238796,228000,225000,224900,220000,209250,204900,205000,215000,229000,232499.5,235000,235000,229999,229900,215000,223000,225000,225250,225000,219990,225878,225000,225000,225500,224950,224950,225000,224950,230500,227750,225500,225250,221990,223445,227000,231500,231000,228250,229900,225000,229000,227000,227750,224500,219990,219990,225900,230350,230000,229000,225995,229000,225990,225990,227990,219900,224900,235000,234500,230000,239990,250000,249733,249950,249816.5,248000,244900,248500,249900,248495,249000,249450,249974.5,250995,249999,245000,242000,255490,257990,263250,262745,270495,255995,256000,256500,252450,257495,260000,269439.5,269990,259445,259900,255000,257495,245000,256500,246990,247500,242995
"The Lakes","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",102,275000,269900,264500,269000,268999,249945,239900,239900,219950,229700,249900,224900,222450,199250,2e+05,205000,209900,191000,187050,188550,197000,193500,192000,200349.5,199000,199949.5,219900,219900,224975,229900,229900,226444,209999,224000,227888,242500,249900,259000,275000,286499.5,288000,324495,309945,293950,289900,290000,282000,277777,278138.5,278500,289950,295000,292500,297500,311250,307450,310000,311950,314750,319900,310000,310000,310000,322444,339900,339000,349900,327000,358950,365000,365000,362000,379336,352500,359990,365000,367450,369900,367449.5,386250,385000,379000,385000,359999,398999,380000,384999,399900,420000,404999.5,390000,459000,459950,429000,427862.5,429500,449999.5,425000,399999.5,410950,420000,425000,425000,428995,415000,399999.5,4e+05
"Otay Ranch","Chula Vista","CA","San Diego-Carlsbad","San Diego County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519999,524950,554500,535000,529000,545000,569000,559900,569000,569000,565500,535000,567000,559900,585000,567000,587999,577400,559900,569000,596450,586000,587000,587000,585900,597000,578000,589000,594000,601900,591950,591500,592500
"Northeast","Anchorage","AK","Anchorage","Anchorage Borough",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324375,323625,309900,298000,3e+05,299950,299900,297000,297000,297000,299500,298000,297000,294750,299000,299000,316500,318500,318500,318500,304500,306999.5,312350,309900,317000,293900,299000,287950,3e+05,303725,314900,315750,309900,309900,309000
"Northwest Colorado Springs","Colorado Springs","CO","Colorado Springs","El Paso County",105,319950,314000,324900,326400,322000,318000,314500,314950,3e+05,305000,309000,310000,319000,321700,314000,329900,325000,324975,324950,325000,329900,320000,320000,319900,316250,317500,325000,325000,324900,322250,309000,309000,3e+05,299450,306950,324000,319900,324000,357450,350000,350000,344950,339900,365000,368750,373750,357450,379500,334000,348950,340000,338450,342700,355000,339900,344900,339900,339900,339900,339900,350000,369450,369900,364900,371000,374500,374500,372200,359900,359800,340000,339950,392450,390000,387500,392450,375000,384000,385000,375000,360000,349900,369950,390000,392450,390000,394450,397400,390000,411000,419500,452450,439900,484999.5,499000,475000,439900,405376,443700,459000,450000,425000,439500,429500,429950,399975,4e+05
"Spring Branch East","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669990,664990,669000,759500,769000,769000,759500,769000,825000,765500,770500,749950,749900,770500,780000,799000,782500,780000,810000,769500,780000,785000,760000,719000,734900,766500,749972,762000,754486,754500,749700,749000,749025,765750,774000,791750,782250,791750,799900,789950,752000,719500,739000,794000,799450,799945,799450,830000,799450,750000,719949.5,719999,715000,724900,695000,699900,687450,674450
"Abbott Loop","Anchorage","AK","Anchorage","Anchorage Borough",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309000,339950,359950,359900,369900,361700,347450,349950,353000,354900,350000,348000,350000,349450,342450,350000,350000,354900,355000,341500,329825,318000,315000,314000,315000,318700,324950,339500,345000,344250,339900,345000,359450,350000,345000,340000,335000,335000,349000,361400,359900,362450,355950,357000,359000,358000,358000
"Las Tierras","El Paso","TX","El Paso","El Paso County",108,193500,195000,189644,188000,189000,188000,189000,189786,189000,184999.5,179500,178972,188500,195050,189999,197900,187000,174750,174750,170450,168750,168225,167000,167225,167500,167750,169450,168450,165450,165450,166225,165450,174900,165225,165000,163450,162950,165000,165000,165000,170000,174750,169900,165000,165500,159950,165000,164950,165000,180000,179000,180000,174900,174450,163250,169900,170445,159900,169900,167298,169900,159450,168500,169350,175000,177000,179250,179700,179000,179000,179000,179975,170499.5,168500,164750,176900,179000,169900,169500,163500,163700,169900,159450,159900,158000,159000,158485,159900,166440,168890,169325,168750,169950,169995,164950,169700,165000,165000,169900,169900,185250,187000,187750,188500,189950,188500,174950
"Meadow Woods","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",109,165000,158000,162006,159950,151500,154900,149900,149900,155450,159900,159900,154900,159900,159000,162450,159900,162000,160000,151000,152950,155000,159950,159900,159900,159900,159000,159900,159950,179950,180000,186445,186445,189900,200870,201870,205450,200495,211490,225000,227445,230495,241000,247495,260000,260000,266995,261490,260990,261490,260335,271490,260000,264555.5,245000,272990,268775,272307.5,271625,275000,284995,279990,282490,278995,273990,269900,271635,273635,283995,287995,281990,283385,290992.5,291217.5,282126.5,282172.5,283335,278636,271205,270000,263495,260000,259999,265495,275495,286600.5,289485,290849.5,289900,297995,293999.5,297990,305057.5,310135.5,306556,307986,307986,309859,306490,310000,311900,306102.5,309495,308995,308445,303990,299740,305215
"Greenbrier East","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",110,352500,353500,359900,357900,349000,339950,340000,334900,349900,334948.5,334950,342000,325000,338750,324900,324950,321498.5,315500,329000,317400,317450,324900,351900,350450,344900,338950,346400,342900,329000,315000,314900,314900,315000,345700,344900,344900,349450,357950,354900,369000,342450,350000,364900,363450,374990,369900,355900,360995,364700,374500,373640,365000,366663,366445,365000,362500,364990,362000,365975,367470,371175,377945,375990,380975,369950,375650,366000,375000,381687.5,381687.5,382400,382400,380664,380282,382400,387990,380975,379900,369990,380664,365987.5,374900,377475,379017.5,380375,392012,392012,399949.5,400387.5,399900,399900,398900,399900,402135,399900,404925,408725,415945,408725,409900,404900,408445,407722.5,415990,415945,406717.5,414900
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3300000,3290000,3200000,3244500,2725000,2900000,3100000,3100000,2875000,3100000,2675000,2825000,2800000,2900000,2775000,2900000,2850000,2945000,3147450,2994950,2990000
"Great Bridge","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",112,355000,349750,355000,355000,359900,349000,349000,352450,349000,344950,344900,347800,339950,339000,338250,333000,335000,339250,339000,339950,330000,349025,358900,363400,365900,358900,359000,350000,356400,349900,359000,349000,348455.5,349000,341250,349900,351200,359900,368900,369900,364900,349900,359900,349900,354809,349900,349900,349900,349900,349900,349900,369900,368850,359900,364900,359900,359900,354900,358900,359900,359900,368999,374900,374900,369837.5,374900,374900,377575,384335,381985,385900,389900,387450,385000,379900,379900,379900,379450,379900,379950,379400,383900,384900,383050,385000,387887.5,395812.5,395900,399850,399500,399500,399000,399850,395900,389900,377900,386900,386900,380000,374900,370000,375000,375000,372450,379900,380000,379900
"Westgate","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",113,293475,317950,325000,325000,3e+05,299000,294900,302725,308175,305450,305350,260000,259900,261000,261000,260000,260000,258500,249900,249700,264900,264900,272000,269950,279900,284900,284900,287950,299500,308900,299000,299000,299900,298500,299900,295000,3e+05,325000,308950,322500,319900,345100,345000,359900,360000,357650,359600,350090,311745,328000,359000,363000,392500,392450,402994.5,411990,408990,402945,417000,420000,416495,417500,421000,4e+05,418499.5,402500,418500,422497.5,418944,425000,459450,459900,439995,434000,429000,425000,425000,425000,425000,424900,419888,424900,440000,407400,435000,435000,424499.5,437450,422499.5,427000,441944,445444,444794,463744,449799,467423.5,462923.5,479900,478900,484900,482450,485000,499000,541445,479500,474000,474950
"Elkhorn","Omaha","NE","Omaha-Council Bluffs","Douglas County",114,286430.5,3e+05,315000,320000,329900,329950,328450,330830,329000,329450,320000,3e+05,270000,272000,295000,285000,282900,287450,284000,289700,279975,279950,272850,277500,283950,285000,299000,289900,279722.5,284975,280000,285750,285375,282500,284325,285750,292700,303000,299975,300140,299950,3e+05,293500,299975,302000,306950,320000,315000,313475,315000,318517,318517,335235,350000,359975,365000,360000,374950,379000,375250,375500,378950,375500,399950,384000,388366.5,377151,379900,379900,379750,391362,399500,410001,407126,407525,415000,437500,430932,425000,441167,450587.5,449450,449000,449000,440083.5,433131.5,425000,415272.5,417272.5,417247.5,413500,414000,414000,415045,410950,414000,414000,424837,425000,429000,424000,435000,425000,431200,433640,415000,400592
"South Norfolk","Chesapeake","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,208830,234900,227450,229900,233402.5,237000,239900,234900,229900,230000,228250,229900
"Porter Ranch","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750000,724000,699950,679900,739000,819000,844450,864500,834450,799999,819000,798925,834000,820000,792500,814000,839900,856250,849500,859250,849000,829450,870000,849000,825000,828250,834475,859000,899000,864450,904972.5,919000,904497.5,935935,909499.5,899000,879475,857000,869000,871912.5,874825,889000,879000,895000,895000,879000,849950,868888,869000,871995,869999,869997,860000,860000,874995
"Springlake, University Terrace","Shreveport","LA","Shreveport-Bossier City","Caddo Parish",117,,,,,308100,309000,309000,319500,322096.5,309000,307000,304654,299999,296200,299700,299500,299900,299900,299900,287500,287500,285000,299999,299999,299999,299999,287450,289900,273500,308000,296000,279000,274500,274900,275450,279900,274900,279900,279000,282950,291200,322000,339900,322500,292450,285000,310000,295000,282500,295900,299000,292700,282250,279250,279000,287450,277000,287900,289900,294500,305000,312000,337000,338250,357450,345000,357500,330000,324500,329950,354750,344900,336950,320671,307400,299900,280000,280000,299500,289900,279900,308900,339000,339000,328900,299450,318500,315000,305000,320000,286750,289000,305000,299000,309900,317200,312900,299900,292000,299000,299900,320000,320000,320000,319950,299450,292000
"Rancho La Costa","Carlsbad","CA","San Diego-Carlsbad","San Diego County",118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869450,849900,875000,899000,922450,944500,959000,879000,869500,879000,845000,841200,875000,929000,949000,949900,939999,979299.5,954500,937500,914900,974995,942500,925000,989495,975000,979000,999000,996250,996250,1034450,999000,994500,959000
"South Reno","Reno","NV","Reno","Washoe County",119,259950,260000,259900,260000,259900,258450,249000,249950,252950,249000,244900,239900,235000,230000,235750,229450,229500,236900,225500,227500,229000,225000,227500,234950,229950,228450,228000,232950,239000,239995,242500,240500,244000,250972.5,256000,256000,257997.5,258500,269900,283950,290000,293950,300935,312871,305900,310950,309463,305000,304975,304975,314950,328000,324000,329000,328447,332250,334925,325000,329900,329900,327500,337069,339925,348350,349900,359995,369900,369900,369900,379450,389375,379250,379900,379900,379500,389825,401228,410000,399900,399900,408847.5,406347.5,432000,450000,467814.5,442500,425555,424900,426165,434487,454900,440000,449900,445000,449000,450000,459695,509950,499000,522500,505450,496250,489900,498650,495000,485500,487995
"Northampton","Hampton","VA","Virginia Beach-Norfolk-Newport News","Hampton City",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238900,247500,244000,228500,223950,235000,255000,284900,249000,279000,284900,293000,259900,257500,239900,235000,249900,239900,249999,285000,279950,269900,269900,266950,269950,279450,275000,266950,267000,269000,259900,267450,289990,280000,286450,288945,289990,271900,271450,267200,257000,275000,277500,267900,262500,259950,285000,289900,269500,270000,268000,264900,262450,265000,267950,263950,260000,256700,269000,267550,267550,255000,258000,257500,259900,265000,285000,3e+05
"Green Valley South","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260050,257500,264500,279999,274900,286500,322450,291366,309000,314000,319000,324000,309450,326999.5,358496.5,358496.5,348447,338880,325000,326950,323500,309000,339000,338900,349900,360000,360000,359000,354500,350000,339900,329450,322444,319900,319888,344999.5,359900,375000,375000,375750,375000,374900,382400,394200,350000,375900,374900,339450,349950,367500,350000,399975,409900,409900,395000,389999,392000,382000,412500,398500,432495,463500,475000,472495,499800,499700,514350,489900
"Meyerland Area","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364900,354450,372400,395500,399000,425000,410450,385000,434000,425000,432000,434500,424999,419000,428750,409000,419000,429000,438000,484250,458750,449500,449950,444966,489500,512000,480000,496950,492450,480000,499375,499000,481612.5,495000,499900,532000,499900,519999,499900,475000,499000,540000,479900,529000,475000,475999,499900,490950,489000,482000,449000,438500,428000,440000,475000,419750,365000,365000,374000,376500,366000,369750,377000,375000,389900,389900,397000,404950,395000,399000
