"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"Tech Terrace","Lubbock","TX","Lubbock","Lubbock County",411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1250,1300,1250,1250,1295,1150,1197.5,1200,1200,1200,1200,1300,1350,1400,1297.5,1295,1195,1150,1195.5,1150
"Ruskin Heights","Kansas City","MO","Kansas City","Jackson County",412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775,800,825,800,800,825,825,785,800,825,800,800,825,825,825,825,835,825,845,850,845
"Southside Slopes","Pittsburgh","PA","Pittsburgh","Allegheny County",413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1300,1325,1295,1299,1290,1395,1400,1299,1200,1299,1350,1350,1400,1350,1350,1300,1300,1299,1295,1200,1185,1300
"Friedrich Wilderness Park","San Antonio","TX","San Antonio-New Braunfels","Bexar County",414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,1530,1450,1495,1375,1559,1385,1625,1576.5,1559,1568,1535,1540,1585,1605,1628,1540,1568,1605,1595,1616.5,1585,1576.5,1576.5,1595,1585,1605,1595,1605,1585,1576.5,1576.5,1554,1585,1576.5,1554,1568,1592.5,1568,1554,1540,1554,1585,1576.5,1540,1554,1530,1530,1595,1616.5,1600,1605,1616.5,1628,1605,1595,1628,1616.5,1595,1576.5,1568,1554,1535,1540,1540,1595,1568,1568,1540,1540
"West Plaza","Kansas City","MO","Kansas City","Jackson County",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1375,1325,1240,1200,1300,1195,1200,1300,1297.5,1220,1200,1200,1250,1400,1500,1395,1422.5,1450
"East Hampton North","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,44500,41000,40000,38000,39500,40000,38000,38000,38500,38000,36000,36000,35000,35000,35000,35000,30000,30000,30000,30000,30000,30000
"Biscayne Point","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6250,6250,6250,6400,7347.5,7347.5,7500,7500,6725,6500,5950,6500,5999,5949.5
"McElderry Park","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1199,1200,1100,1100,1097.5,1000,999.5,1025,1200,1200,1150,1100,1100,1075,1100,1200,1200,1200,1085,1085
"Thousand Oaks","San Antonio","TX","San Antonio-New Braunfels","Bexar County",419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,855,825,825,835.5,825,825,825,825,835.5,848,850,850,846,835.5,846,835.5,825,825,825,825,825,825,835.5,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,825,835.5,825,825,825,825,846,846,835.5,825,825,825,825,825,825,825,825,825,825,835.5,825,846
"Killough Springs","Birmingham","AL","Birmingham-Hoover","Jefferson County",420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,897.5,917.5,900,895,897.5,925,922,895,925,950,897.5
"Midway","Henderson","NV","Las Vegas-Henderson-Paradise","Clark County",421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1200,1222.5,1200,1200,1200,1247.5,1235,1250,1277.5,1295,1295,1277.5,1325,1275,1172.5,1150,1300,1372.5,1350,1287.5,1297.5
"Sendera Ranch","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant County",422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1495,1450,1512.5,1500,1512.5,1495,1462.5,1495,1512.5,1480,1450,1500,1550,1575,1595,1585,1610,1595,1575,1557.5
"Upper Fells Point","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1900,1987.5,1900,1950,2037.5,1800,1575,1699.5,1700,1750,1625,1700,1750,1887.5,1902.5,1905,1800,1775,1697.5,1512.5
"Maxey Park","Lubbock","TX","Lubbock","Lubbock County",424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.5,1295,1295,1197.5,1200,1200,1100,1100,995,992.5,990,990,1100,1272.5,1200,1200,1150,1150,1075,1050,1000,1050
"Washington Village","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1372.5,1250,1225,1300,1325,1300,1300,1300,1300,1300,1250,1250,1195,1200,1200,1200,1200,1200,1275,1300,1325,1350,1300,1300
"Northwest Harbor","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39450,40000,38000,38500,35000,35000,35000,35000,38000,35000,35000,35000,33000,30000,30000,29750,27000,25000,25000,25000,27500
"Federal Hill","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,2100,2200,2100,2000,1997.5,1900,1775,1800,1800,1800,1950,2000,2025,2025,2100,2100,1985,1950
"SBIC","Baltimore","MD","Baltimore-Columbia-Towson","Baltimore City",428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2200,2100,2100,2000,2000,1975,1900,1900,1900,1900,1900,1925,2000,2172.5,2200,2100,2100,2000,1850
"Fifth Ward","Newport","RI","Providence-Warwick","Newport County",429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2300,2300,2275,2200,2300,2300,2000,2000,2200,2300,2500,2600,2750,2700,2700,2600,2300,2300,2250,2200
"Orange County Great Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4225,4150,4000,4200,3950,3800,3945,3995,3975,4050,3992.5,4350,4300,4425,4650,4840
